	GSM495209	GSM495212	GSM495215
1369498_at	4.170395919	3.25606497	3.402601433
1369499_at	4.219817322	4.392311034	4.815180188
1369500_at	5.114790349	7.363420815	6.293814528
1369501_at	5.917136421	6.506247161	6.582698383
1369502_a_at	12.12060425	3.179845315	3.325959738
1369503_at	3.39283064	2.438776	2.406813378
1369504_at	5.423640807	4.596061086	5.248273754
1369505_at	5.254986024	4.835942038	5.085692932
1369506_at	3.682469087	3.341743721	3.193316777
1369507_at	3.396806713	3.322698026	3.303856186
1369508_at	4.074541899	3.651447533	4.961220267
1369509_a_at	13.17031508	5.733934799	3.283567609
1369510_at	5.915233524	5.169686664	4.354323649
1369511_at	4.277109337	3.754581317	6.692798805
1369512_at	4.129709822	3.665302818	3.697806173
1369513_at	4.055008617	3.369095198	3.615364422
1369514_at	5.421137816	4.919176795	4.729229672
1369515_s_at	3.561197083	2.971235314	3.007138526
1369516_at	4.032701017	3.480008096	3.400252834
1369517_at	4.82819459	5.526890949	5.525760696
1369518_at	4.217427314	7.423181377	7.060528461
1369519_at	4.617681986	4.271649703	6.953897235
1369520_a_at	5.863288326	10.8147849	4.448199671
1369521_at	3.123353889	3.019723079	2.980372986
1369522_a_at	3.171044795	2.760624716	4.180764718
1369523_at	4.877560255	4.001816957	3.927005231
1369524_at	5.001720602	4.874985468	3.866388225
1369525_at	5.078483157	4.386320525	5.426517977
1369526_at	8.685696147	6.607803324	5.888265798
1369527_at	5.842866759	5.891037785	5.172023828
1369528_at	3.966506706	3.357943835	3.816220445
1369529_at	3.723475439	3.673229524	3.453815848
1369530_at	3.838086954	3.91981434	3.634819638
1369531_at	6.991104733	3.592453526	4.04171673
1369532_at	3.738485614	3.688958388	3.591112097
1369533_a_at	6.242256789	4.950665096	4.724909937
1369534_at	4.436437748	3.557072989	3.816020323
1369535_at	3.716011257	3.579169343	3.408209795
1369536_at	4.060456502	3.848615107	3.669134646
1369537_at	4.427912221	4.579464566	3.689077738
1369538_at	4.134458713	5.309170825	3.129202606
1369539_at	5.910315097	4.28861545	3.775527075
1369540_at	4.27194661	6.588470434	3.295162408
1369541_at	4.935602331	7.419922585	4.537492205
1369542_at	4.895820991	4.22246485	4.318098531
1369543_s_at	6.232141804	6.077853665	6.233785564
1369544_a_at	3.546175107	3.20552878	3.036115242
1369545_at	4.26676818	3.979855701	3.758798378
1369546_at	10.80560289	4.096083372	3.629850858
1369547_at	3.664100058	2.908940642	3.878439199
1369548_at	5.027665688	4.643117948	4.899712749
1369549_at	6.164637272	4.709080897	6.089109754
1369550_at	3.41572588	3.111362342	2.889520401
1369551_at	4.117806506	3.296985245	3.072183228
1369552_at	4.680780169	3.64403678	6.013613173
1369553_at	4.042439134	3.74550722	3.56671822
1369554_at	8.227781539	5.43280007	7.951434196
1369555_at	4.311125446	3.912251307	3.998555655
1369556_at	4.08280419	3.870893286	3.638341021
1369557_at	7.373537319	4.653601472	6.515230185
1369558_at	7.653436567	3.872110442	4.135836526
1369559_a_at	8.886769237	8.925573312	9.942220095
1369560_at	8.562067675	6.384156621	5.231677235
1369561_at	3.365840343	3.170550828	4.094573361
1369562_at	5.82059808	8.893197163	8.686256815
1369563_at	3.365696814	3.191654815	3.031517471
1369564_at	3.938835537	3.989572239	3.332845661
1369565_at	4.39601168	4.029971216	4.131342266
1369566_at	4.28880154	3.676059697	3.70583414
1369567_at	5.295536499	4.483073543	4.10663538
1369568_at	5.027665688	6.017531792	5.829527238
1369569_at	3.951300632	3.032570193	3.084208012
1369570_at	2.860259209	2.688568595	2.602408147
1369571_at	8.199802542	7.497705557	7.952024507
1369572_at	3.718737635	3.451306208	3.722998509
1369573_at	3.127658578	2.994607161	3.015880249
1369574_at	3.333564247	3.332263638	3.364218248
1369575_at	3.219336252	2.628693014	2.67972445
1369576_at	3.020006641	2.773153956	2.855784773
1369577_at	7.149994306	4.360109204	5.712562868
1369578_at	3.911487834	3.027639663	3.232210785
1369579_at	4.774439712	4.270007686	4.903271015
1369580_at	4.102693301	2.932764275	2.927723478
1369581_at	10.20769377	4.149380757	3.950406438
1369582_at	5.323884684	4.902947047	4.85232279
1369583_at	4.954809915	5.325979122	5.219500914
1369584_at	4.793596136	4.221800277	5.311409337
1369585_at	2.937409959	2.969940943	2.925672951
1369586_at	2.8758477	2.46827293	2.956144639
1369587_at	4.228221755	3.080443554	3.532079624
1369588_a_at	8.085465581	10.06037675	9.140806133
1369589_x_at	3.085490351	2.764579551	2.617368214
1369590_a_at	6.769804935	7.269276277	6.770814474
1369591_at	3.489572011	2.888180823	2.761790291
1369592_at	5.843560231	5.04816591	5.081088924
1369593_at	2.864097407	2.523245171	2.457824763
1369594_at	5.228851666	4.582564863	5.241293389
1369595_at	3.539328562	2.804462445	3.018725076
1369596_at	3.748484152	2.827268823	3.1593364
1369597_at	7.288277747	7.385367828	6.927864613
1369598_at	4.018764699	3.344394741	3.175560062
1369599_at	3.940892049	3.500031403	3.535108688
1369600_at	4.394884114	3.95144779	3.745182659
1369601_at	3.874260652	3.54171295	3.365053353
1369602_at	3.935690448	3.639510483	3.588730611
1369603_at	3.268224594	2.850034462	2.799087761
1369604_at	4.023373882	3.755425008	4.219758273
1369605_at	4.273034151	3.999650543	3.850316862
1369606_at	3.24796108	2.928825005	2.910331787
1369607_at	4.311137997	4.100426669	3.905118609
1369608_at	3.366472048	3.049226336	3.22589868
1369609_at	4.030710709	8.113984051	5.093213172
1369610_at	6.03863154	6.653082214	6.52355364
1369611_at	5.287053183	4.719684182	4.629411598
1369612_at	4.133607072	3.593522059	3.352853226
1369613_at	2.841094399	2.96107958	2.856497274
1369614_at	3.775763913	4.055845578	3.959844077
1369615_at	5.382233091	5.485856053	5.632901095
1369616_at	4.170109792	3.953340899	3.415315003
1369617_at	6.062250381	5.990117977	5.958040975
1369618_at	3.610959406	3.273668459	3.341299815
1369619_at	3.600983033	2.981679678	2.998017812
1369620_at	3.531990661	2.885841331	2.633833746
1369621_s_at	9.190239681	10.27944782	10.02383489
1369622_at	3.633709515	3.148094394	3.306580911
1369623_at	3.623125658	3.397138349	3.203231481
1369624_at	5.544259846	5.280441065	5.267068529
1369625_at	8.103432406	5.109786775	10.22444141
1369626_at	8.540042735	6.924686711	7.037758867
1369627_at	3.959484974	9.721690614	3.024981162
1369628_at	9.33892857	11.59425998	11.39846141
1369629_at	10.74124081	8.032984137	8.931546031
1369630_at	11.87379595	9.777303297	10.5414383
1369631_at	6.639938116	6.129122286	9.202735927
1369632_a_at	5.074014592	5.017202124	3.36490259
1369633_at	10.46108371	8.633270431	9.611780282
1369634_at	5.647151262	4.875388109	4.956985489
1369635_at	11.1183821	6.971296662	6.661749775
1369636_at	11.42031293	7.604522714	6.948944854
1369637_at	5.645183693	9.076788696	7.319806501
1369638_at	5.762744153	5.92849782	7.115069329
1369639_at	3.610067959	2.840932927	2.938524413
1369640_at	6.049161019	8.27894509	6.637182914
1369641_at	7.600821816	9.098119611	8.237113253
1369642_at	7.473028973	9.080247325	8.058303782
1369643_a_at	7.171076883	5.745478067	6.383861137
1369644_at	9.19042396	8.14987739	8.705891052
1369645_at	3.587912577	4.665556202	3.146020619
1369646_at	3.709705787	6.217806654	3.736104903
1369647_at	6.896923678	4.871447811	10.48123359
1369648_at	6.641286359	5.328906028	10.28494222
1369649_at	4.352863425	9.353770944	7.058011602
1369650_at	6.981808687	6.922586446	7.484040235
1369651_at	5.353307346	10.3623705	4.254579917
1369652_at	4.314200189	10.95446424	5.328460108
1369653_at	6.902109437	4.373885564	6.979748451
1369654_at	9.122852977	7.398759387	7.685511896
1369655_at	6.564782357	6.670203871	6.887254945
1369656_at	6.398907725	5.732967376	6.015140997
1369657_at	11.72334938	3.9743429	3.680590937
1369658_at	7.289120146	3.552801624	5.160094457
1369659_at	5.313156552	5.780166677	4.142406642
1369660_at	5.027665688	4.401092616	3.778622277
1369661_at	7.117411003	6.413110554	7.017458575
1369662_at	2.749731273	9.617087883	3.169745155
1369663_at	9.806075966	6.941394371	6.857433266
1369664_at	9.750047096	3.205199647	4.331779054
1369665_a_at	8.063004567	5.888059762	9.154491272
1369666_at	6.296264147	7.011752764	6.943244014
1369667_at	6.049945099	6.281485124	6.187110517
1369668_x_at	3.083482788	2.676939697	2.992593808
1369669_at	7.889406485	5.207036081	6.968741841
1369670_at	4.439205388	9.67213862	9.161679466
1369671_at	11.55403694	3.829846007	4.714078216
1369672_at	6.344708027	5.629302016	9.402668395
1369673_at	3.957221391	3.36251476	3.321164047
1369674_at	2.826614828	2.947643422	2.974120924
1369675_at	6.364765004	5.253621732	6.103042183
1369676_at	7.245230587	5.621995769	6.538931021
1369677_at	3.321783442	10.34200936	6.567358214
1369678_a_at	8.309135289	7.016791787	7.513106893
1369679_a_at	9.903876598	8.938622333	9.385148113
1369680_at	6.183190731	7.51857249	5.111252041
1369681_at	3.964500248	3.787995675	3.60311901
1369682_at	5.785439983	3.843965682	5.016368706
1369683_at	5.871063653	4.172271205	4.966437923
1369684_at	4.943146784	4.156144738	4.850991401
1369685_at	3.39283064	3.011323863	3.949405051
1369686_at	4.273034151	10.29473937	5.1021785
1369687_at	4.113164755	5.943935969	4.238086155
1369688_s_at	4.275939628	7.485698271	5.808825251
1369689_at	6.45066544	10.66934307	6.547187603
1369690_at	6.669830108	10.79470204	7.086284015
1369691_at	4.165287318	7.877464099	4.153443856
1369692_at	3.8499822	6.138973972	2.78036069
1369693_a_at	6.49371175	6.17876011	3.451429965
1369694_at	4.648421993	5.451621593	3.958612973
1369695_at	3.274370493	3.079737328	3.003096058
1369696_at	4.015200843	8.130983528	4.273045997
1369697_at	3.584786977	3.224197634	4.370407593
1369698_at	4.567916865	3.407898648	5.644132999
1369699_at	4.104714201	3.806008688	7.02206152
1369700_at	5.026563699	4.58857589	4.931060666
1369701_at	11.00849454	3.191578944	3.291537492
1369702_at	6.817585623	9.063677671	7.249950957
1369703_at	6.914854298	6.188855383	9.513917059
1369704_at	6.024071946	7.243518694	6.262890284
1369705_at	4.320014522	7.912136343	6.729888951
1369706_at	3.292304162	3.191578944	2.914765795
1369707_at	4.263156762	5.358407156	5.160782408
1369708_a_at	5.245799074	4.881321438	5.158921982
1369709_at	3.412128266	3.118004874	3.444633817
1369710_a_at	3.516943434	3.494035606	3.267643722
1369711_at	4.304949639	3.602146252	3.881252962
1369712_at	7.507371863	6.558452934	8.325434688
1369713_at	5.79924401	6.719418388	4.712475133
1369714_at	6.417125495	6.424916801	6.905105754
1369715_at	3.367465435	3.845679029	2.905997816
1369716_s_at	8.803522055	6.09521158	7.871390774
1369717_at	4.81755056	4.699612101	4.530979722
1369718_at	8.453523175	7.253597	7.576397842
1369719_at	3.78026201	3.325095148	7.285251844
1369720_at	9.16580797	5.930001357	8.782291577
1369721_at	4.879752779	5.875494368	5.155505297
1369722_a_at	7.580376835	6.814642567	7.25823704
1369723_at	5.887154943	5.164109935	5.620903069
1369724_at	3.82666693	4.020036747	4.681674747
1369725_at	8.605094872	5.991059595	7.645370445
1369726_at	8.102516554	5.734549104	8.325465072
1369727_at	13.15513103	6.287471284	3.61816273
1369728_at	6.387003682	4.168916875	4.943916631
1369729_at	8.321162479	7.360131185	7.866504362
1369730_a_at	4.399138018	3.832757294	3.664503676
1369731_at	2.794586206	7.78348924	3.469609235
1369732_a_at	4.820938509	8.373463079	8.501804221
1369733_at	8.371345546	7.984876201	8.880108933
1369734_at	7.974939707	4.519516374	4.857207804
1369735_at	6.086142202	8.587529136	5.132975294
1369736_at	4.857089937	5.024215884	8.225800531
1369737_at	7.905684569	6.169688617	6.21511441
1369738_s_at	8.730118351	6.998121298	6.740425844
1369739_at	4.200679559	3.724807866	3.139400253
1369740_at	4.609304763	5.742619927	4.12948191
1369741_at	5.355014558	6.499251928	4.197442309
1369742_at	5.240107539	5.072687793	4.712475133
1369743_a_at	7.607938765	6.064550563	7.346670451
1369744_at	3.36095761	3.029781655	3.294091897
1369745_at	6.01628806	5.632079329	4.737680638
1369746_a_at	11.40176905	3.118004874	3.298549313
1369747_at	6.137934943	4.883386723	5.853765782
1369748_at	3.165687199	2.782107198	2.927788129
1369749_a_at	3.236738177	3.009203731	2.726808876
1369750_at	3.814219685	4.302657896	3.082809398
1369751_at	3.870542828	5.987114487	3.967378971
1369752_a_at	4.929222463	6.941511201	5.261751582
1369753_at	3.962791508	6.366677034	3.470936243
1369754_a_at	8.282545391	6.351008185	7.975404237
1369755_at	3.678527114	6.865870019	3.32008675
1369756_a_at	7.237233861	7.959699827	5.643553469
1369757_at	5.550634885	4.652975431	5.255580309
1369758_at	7.92315715	5.226795217	5.231677235
1369759_at	4.103196355	3.772585928	4.581269838
1369760_a_at	3.197417109	2.991837647	2.95358333
1369761_at	3.038945692	2.824232589	2.92662124
1369762_at	3.798067882	3.021340189	3.065911136
1369763_at	4.290586655	4.424318607	5.275646346
1369764_at	12.12848513	5.392887597	8.356996063
1369765_at	10.22321386	4.761537486	3.183011939
1369766_at	5.079312667	4.328796156	4.840166183
1369767_a_at	3.667726355	2.664440318	3.182384438
1369768_at	6.567090309	5.231707877	6.203448481
1369769_at	3.684242891	3.171196297	3.182825812
1369770_at	3.584513062	7.313133215	4.578145566
1369771_at	5.792232462	3.601232205	3.941234787
1369772_at	6.689565673	6.780143565	5.110240641
1369773_at	4.357608859	4.207219066	6.22588535
1369774_at	3.862222769	3.709504562	3.776192515
1369775_at	8.026215519	7.645467811	7.414285641
1369776_a_at	6.646461124	5.530695559	5.634040754
1369777_a_at	6.60327091	8.136264858	4.128176461
1369778_at	3.56824384	4.675641496	3.261725268
1369779_at	4.168802128	4.297818328	5.118412833
1369780_at	5.321221709	6.12340027	5.473817046
1369781_at	3.536431221	6.478490538	2.886486552
1369782_a_at	5.232383391	5.117585543	4.238145137
1369783_a_at	4.778926759	5.071432878	4.663841053
1369784_at	3.528221643	3.055119549	3.013727632
1369785_at	7.865091305	6.87595476	6.961219156
1369786_at	5.373298306	4.950106121	4.539734196
1369787_at	3.552051288	3.984014376	3.209463019
1369788_s_at	7.445916096	8.811961345	9.844248036
1369789_at	3.160429708	2.755072434	2.723444868
1369790_at	10.55158416	3.726939511	3.38625136
1369791_at	7.252171597	6.89411826	3.812760125
1369792_at	5.499957516	5.854255582	4.393449865
1369793_a_at	4.161070415	5.823740567	8.431107252
1369794_a_at	4.359008708	4.297556348	4.415048834
1369795_at	3.760360109	4.699531801	3.486147448
1369796_at	4.367861174	4.107991174	3.665138961
1369797_at	3.738485614	3.232968682	3.509334532
1369798_at	5.476505307	8.325379232	4.394242
1369799_at	9.49198907	6.859542654	3.096543503
1369800_at	3.483095712	3.284394875	3.38625136
1369801_at	4.526156828	3.997483109	6.493890648
1369802_at	3.240437528	3.621391204	3.38625136
1369803_at	3.877293624	3.219864505	3.052089921
1369804_a_at	4.138607515	5.015258812	5.204838848
1369805_at	3.848208293	3.938060147	4.661075286
1369806_at	4.950038892	4.496507396	5.076905547
1369807_at	3.901005749	3.231329373	3.109411838
1369808_at	4.052209832	3.510951168	3.668374681
1369809_at	3.98187526	4.244970156	2.962249687
1369810_at	5.832788126	5.290699812	4.804864834
1369811_at	5.174686861	8.630274482	4.660045513
1369812_at	4.27922585	4.001489847	4.384466295
1369813_at	5.876756782	6.504007693	5.336948784
1369814_at	4.351866416	3.608585783	6.22670804
1369815_at	5.820006032	4.504720758	7.384171589
1369816_at	4.440129405	9.50922411	4.95639216
1369817_at	3.765865559	3.094743271	3.092512316
1369818_at	5.0586176	7.571743005	4.200947744
1369819_at	3.955393496	3.758798378	3.376402744
1369820_at	4.544866903	6.386673564	4.422460587
1369821_a_at	4.539588553	3.680366854	3.575804525
1369822_at	5.474180187	5.979816197	7.375177653
1369823_at	4.146057532	3.782612098	3.758366924
1369824_at	4.615350593	3.191019874	3.692254823
1369825_at	4.4363488	3.735648616	4.158111726
1369826_at	5.789747857	5.009167967	5.327919419
1369827_at	6.220057832	6.651636874	4.883507517
1369828_at	5.382492588	4.679331709	4.803764737
1369829_at	3.655536892	3.627183157	3.466702565
1369830_at	3.593891907	3.877756342	6.638453418
1369831_at	5.154704048	5.306764946	4.051343145
1369832_at	4.324832638	4.186291125	4.111263885
1369833_at	4.027015572	3.408237927	3.729569238
1369834_at	7.657573998	4.073435899	4.511558518
1369835_at	5.604120602	4.485314655	4.882396661
1369836_at	5.048449208	4.837521351	5.993562611
1369837_at	10.50691837	3.733948765	3.364765623
1369838_at	3.795593604	2.880177694	3.408093337
1369839_at	5.818152657	7.797564417	5.483527207
1369840_at	9.934114792	2.997690047	3.71932067
1369841_at	3.433548594	4.504720758	4.041095262
1369842_at	3.524172323	3.11192764	3.170363862
1369843_at	3.849111472	3.875743557	3.477005755
1369844_at	3.961736078	5.923326371	3.888059092
1369845_at	5.087731705	5.118834527	4.727181538
1369846_at	3.188112081	2.908940642	2.916541278
1369847_at	5.599313956	8.326429484	5.198386013
1369848_at	3.91664995	3.708181977	3.255457657
1369849_at	5.034209491	4.503761706	4.560211118
1369850_at	5.604132394	4.011231244	3.870217457
1369851_at	6.564631353	5.886044942	5.703721294
1369852_at	11.39113382	3.930187317	3.89898407
1369853_at	4.76911017	3.761084193	3.993987683
1369854_a_at	8.023737987	3.573432181	5.445654122
1369855_at	3.618146102	3.538502661	3.161292301
1369856_at	3.658595807	3.1579499	3.024981162
1369857_a_at	5.505203622	5.663926322	4.959053548
1369858_at	3.335237137	3.076779199	3.342074046
1369859_at	3.77133553	3.589971261	3.394755239
1369860_a_at	5.308213546	6.902270838	4.338997159
1369861_at	4.220489261	9.887503617	3.664503676
1369862_at	3.502812859	3.515712823	3.843164086
1369863_at	8.62849563	4.05997189	4.132478668
1369864_a_at	8.2299943	4.180999214	4.25998062
1369865_at	3.398900699	3.221508096	3.455715557
1369866_at	3.715114731	3.463093162	3.477005755
1369867_at	3.524739872	3.937790714	3.313307312
1369868_at	9.975858922	7.627127995	8.981708656
1369869_at	4.128485735	2.880028139	3.142451042
1369870_at	6.138401365	4.093587788	6.509215004
1369871_at	3.735994018	2.985474884	4.913168681
1369872_a_at	4.12952231	3.388524709	3.781957014
1369873_at	3.974807331	3.217947701	3.292728845
1369874_at	4.460052686	3.997780646	3.925954032
1369875_at	4.701097224	3.691926409	6.190778519
1369876_at	3.298708519	4.03743069	3.038411327
1369877_at	4.348581453	3.775825545	6.285841624
1369878_at	3.850644217	3.279823501	3.333857934
1369879_a_at	11.60018756	9.808712989	10.88679359
1369880_at	4.174130887	3.37196378	2.850098459
1369881_at	3.278011106	3.350269227	3.38625136
