,Bcells,CD4_Tcells,CD8_Tcells,NKcells
SLC52A3,0,0.320482009,0.253701399,0.538401839
SLC5A1,0.344661813,0.448182468,0.73088242,0.146779451
SLC5A10,0.673176872,0.555762318,0.560212107,0.202584924
SLC5A11,0,0.086783945,0.028720319,0
SLC5A12,0,0.093458259,0.179575592,0.018387528
SLC5A2,0,0.022848606,0.311592398,0
SLC5A3,2.645195392,6.332415886,17.57847187,7.763641156
SLC5A4,0,0.331935604,0.236587608,0
SLC5A5,12.83505472,25.76420284,20.80196242,15.34750892
SLC5A6,13.58018966,9.495904285,17.92021855,22.31212258
SLC5A7,0,0,0.136479676,0.043225846
SLC5A8,0,1.600361383,0.067265676,0
SLC5A9,3.046285161,0.156423544,0.015056185,0
SLC6A1,0,0.019636299,0.016470393,0
SLC6A1-AS1,0,0.16715796,0.066489014,0
SLC6A10P,0,0.108548103,0.06675678,0.029354707
SLC6A11,0,0.045151984,0.125416883,0
SLC6A12,0,0.456658414,0.067467686,0
SLC6A13,0,0,0.798278619,0
SLC6A14,1.259447874,1.666463533,2.187352488,2.4803636
SLC6A15,0,0,1.278087462,0
SLC6A16,6.991227057,1.413879251,3.303190688,0
SLC6A17,0.206280595,0.390605127,0.366651741,0.448721377
SLC6A18,0,0.108418637,0.053169441,0
SLC6A19,0,0.126727545,0.421821586,0
SLC6A2,0,0.228912079,0.317007979,0
SLC6A20,3.354165084,3.231628583,3.843529718,7.227177935
SLC6A3,0,0.004363469,0.275916117,0
SLC6A4,6.808666953,8.716480743,12.78309876,9.372369421
SLC6A5,0.05741526,0.586021384,0.040767858,0
SLC6A6,5.350017088,18.65840778,19.64669181,48.27938594
SLC6A7,0,0,0.050104323,0
SLC6A8,0,1.642480703,1.158679882,0
SLC6A9,0,0.04909063,0.323156977,0
SLC7A1,19.41711668,6.102588202,6.65602437,3.150131111
SLC7A10,0,0,0.051180276,0
SLC7A11,1.74361628,3.228583657,4.016367451,3.309125806
SLC7A11-AS1,1.264779938,1.730021742,1.956987299,2.690748769
SLC7A13,0,0.096663439,0.555080574,0
SLC7A14,2.164389725,3.207131016,4.501923458,5.012317832
SLC7A2,0.235144947,0.676709135,0.469368047,0.050969577
SLC7A3,0.152249835,0.279513168,0.088006503,0
SLC7A4,0,1.677312089,1.914878745,17.79837777
SLC7A5,9.4188541,18.67072357,37.73612011,40.93079254
SLC7A5P1,7.579024109,35.54226735,25.97146405,19.50474345
SLC7A5P2,16.7734072,52.67150617,56.72444134,98.78525476
SLC7A6,73.22250157,24.58129212,36.52938189,56.43381824
SLC7A6OS,23.96541312,27.40364785,42.54022126,9.350424696
SLC7A7,63.79322248,0.811451244,0.379202569,0.144197524
SLC7A8,0,3.408007536,7.899659687,0
SLC7A9,0,0,0.064806375,0
SLC8A1,0,0.093636626,0.111412609,0.019032828
SLC8A1-AS1,0,0.185697934,0.010591022,0
SLC8A2,0,0.053696822,0.064250496,0
SLC8A3,0,0.282075959,1.667118265,0
SLC9A1,8.350632531,6.844179634,5.154368537,4.649812543
SLC9A2,0,0.307275325,0.204441175,0
SLC9A3,0,0.227392027,0.220630399,0
SLC9A3R1,63.34035017,160.9191611,247.6457042,401.5968113
SLC9A3R2,1.549359477,0.780678424,0.470581148,0
SLC9A4,15.1417161,19.93862285,16.38978883,14.91047965
SLC9A5,1.108365452,0.150062048,1.581475525,0
SLC9A6,5.415156893,3.525351891,4.736088377,4.83027193
SLC9A7,17.57155832,9.974592454,8.988710061,7.549588034
SLC9A7P1,1.0768779,2.083661333,1.792890611,0.726470876
SLC9A8,7.640910707,13.64561264,13.04027769,27.40048144
SLC9A9,37.04040588,29.93756901,21.13133117,16.41753688
SLC9A9-AS1,0,0,0.573859019,0
SLC9B1,3.572442942,6.60459795,4.166623013,0.213230324
SLC9B2,2.970419484,14.42652862,9.872662031,0
SLC9C1,0.040641336,0,0.0396135,0
SLC9C2,0,0.013332878,0.023644478,0
SLCO1A2,3.89833137,5.357509529,3.828287698,4.057483287
SLCO1B1,0,0,0.201677419,0
SLCO1B3,0,0.483025471,0.077403168,0
SLCO1B7,0,0,0.117311303,0
SLCO1C1,0,0,0.068322527,0
SLCO2A1,0,0.255449399,0.538443828,0
SLCO2B1,0.040321095,0.082000721,0.044114361,0.067743866
SLCO3A1,0.610781152,7.286508429,1.577133657,5.504081538
SLCO4A1,7.44239074,7.921499175,5.335553582,8.820508679
SLCO4C1,4.847530156,1.961775324,6.332340836,11.23586165
SLCO5A1,0.094993404,0.134486167,0.004544174,0
SLCO6A1,0,0.195393577,0.085264734,0
SLED1,3.499283022,0.47300089,0.0137581,0
SLFN11,8.536975636,13.9832308,34.9382778,22.38091731
SLFN12,10.09137992,9.973761785,13.36850252,4.082306425
SLFN12L,0.558840516,11.24248944,34.62926916,20.36279316
SLFN13,8.635257128,11.8728991,15.55313695,30.37937684
SLFN14,0,2.681906696,2.134685719,0
SLFN5,9.000200832,160.5075189,147.4226413,105.1766114
SLFNL1,0.318693111,0.155394173,0.493099407,0
SLFNL1-AS1,20.33359135,29.13595137,34.00134919,25.12186017
SLIRP,57.40576714,66.22955143,62.36427225,26.28878562
SLIT1,1.12735687,1.240674781,0.245984089,0
SLIT2,1.132380914,0.13623723,0.108588174,0
SLIT2-IT1,0,0,0,0
SLIT3,0.089994716,0.023272736,0.16062125,0.664492661
SLITRK1,0,0,0.132086665,0
SLITRK2,0,0,0.106047686,0
SLITRK3,0,0.742796083,0.744125157,0
SLITRK4,0.026934527,0.226480308,0.936757288,0.519371239
SLITRK5,0,0,0.047221215,0
SLITRK6,0,0.570481956,1.009431381,0
SLK,7.737981662,11.47681135,9.102296004,19.76086572
SLMAP,16.12132282,6.68683624,20.12486257,4.827251303
SLMO1,0,2.848499419,0.583073333,0
SLMO2,21.60117822,51.49381206,79.40588256,38.033514
SLMO2-ATP5E,22.93767882,18.67457882,19.37877437,19.8968008
SLN,0,0,0.661142632,1.418117325
SLPI,0,0,0.094433993,0
SLTM,45.21854039,64.2820497,55.90803848,85.45632381
SLU7,54.97525187,55.32082235,73.4991885,64.54799162
SLURP1,0,0,0,0
SLX1A,44.915049,59.68171721,75.13399539,50.75479778
SLX1A-SULT1A3,4.479785902,8.480466928,9.414868266,12.59778573
SLX1B,44.915049,59.68171721,75.13399539,50.75479778
SLX1B-SULT1A4,4.479785902,8.480466928,9.414868266,12.59778573
SLX4,1.756659058,4.651626493,4.328549056,2.122936944
SLX4IP,8.443798465,8.800538586,4.100795343,1.990695657
SMA4,21.50665518,36.53879319,21.77151781,91.56840541
SMA5,22.85271433,59.70170278,44.4356715,72.34316003
SMAD1,0.474317322,7.766360743,0.473306146,0
SMAD2,8.739366179,15.52216612,16.78063504,18.38374058
SMAD3,20.56029176,14.5910005,9.040440106,26.26385607
SMAD4,5.757490639,5.302531735,8.564306846,12.75071917
SMAD5,20.2277377,5.928004574,16.16146037,5.348460204
SMAD5-AS1,1.465128657,0,0.084318564,0
SMAD6,0,0,0.108169487,0
SMAD7,0.035641514,13.99780927,10.8175145,18.31448844
SMAD9,1.952006586,2.135755626,3.324536312,1.215511043
SMAGP,14.14084975,7.583283977,15.82675102,76.21623642
SMAP1,31.51844408,41.88376457,31.08218606,42.53954152
SMAP2,114.8082553,78.27019958,74.84802979,92.84677297
SMARCA1,0,0.692476704,1.415603977,0
SMARCA2,21.5783085,33.40675172,31.9781441,16.30665239
SMARCA4,13.72759764,20.17902904,21.25582643,17.14526543
SMARCA5,27.60320274,38.52622292,46.51999892,10.71862949
SMARCAD1,10.86792373,8.474535332,21.70912583,15.2428534
SMARCAL1,24.53942568,15.99812224,24.04763073,26.8816355
SMARCB1,104.6739685,32.51802387,38.55425666,63.66054593
SMARCC1,30.83315833,10.34197821,25.27427319,9.566257264
SMARCC2,46.59860211,50.46249979,36.51950288,57.66998317
SMARCD1,6.068572545,6.828601991,6.539301621,3.156848975
SMARCD2,13.85960953,8.389229569,15.68722882,25.3310408
SMARCD3,0.011289643,2.280294767,4.331006814,22.30639476
SMARCE1,153.6366553,100.3996624,126.6144656,71.12276743
SMC1A,21.44181124,16.77307269,21.20174197,35.29172371
SMC1B,0.219662925,0.068575832,0.435462012,0.126456664
SMC2,12.05855349,3.348910787,6.933965183,15.32075533
SMC3,61.94814122,61.71729166,51.88946788,31.47077032
SMC4,13.65931623,25.84781951,33.96904869,24.65366463
SMC5,26.13383685,21.82329222,36.29747686,12.62918241
SMC6,53.32531698,19.29887817,21.7274242,15.60127116
SMCHD1,36.19199782,53.68606419,44.75156706,26.7532822
SMCP,0,0.348377215,0,0
SMCR5,0.947210524,3.764804446,4.704014501,19.49911927
SMCR7,11.33540494,0.006672247,15.17237437,33.26178409
SMCR7L,35.52481567,8.11987672,22.83092637,11.19086256
SMCR8,9.837258867,4.866491214,6.561367592,10.22456658
SMCR9,0,0.261449804,0.024982965,0
SMEK1,18.31586281,30.36279632,33.92411304,80.26607149
SMEK2,46.70876071,45.54968071,57.07529445,39.30749593
SMEK3P,0,0,0.445257122,0
SMG1,22.0731278,18.8406544,42.71748103,20.69436243
SMG1P1,100.5052569,70.97482148,113.3152164,49.5163289
SMG5,34.9279948,10.53152653,34.01016434,15.55460894
SMG6,6.3200901,29.95561327,30.84526825,9.815015146
SMG7,29.95756012,15.31987511,19.69374314,40.38465941
SMG7-AS1,1.411058159,1.155195044,1.69543769,0.420009047
SMG8,0,5.442550335,11.85856252,53.93527375
SMG9,40.58884887,6.15159921,10.19924834,0
SMIM1,0,2.006633901,0.084397652,0
SMIM10,0,0,10.57158009,26.35152353
SMIM11,22.75660267,40.84766997,28.68644692,17.98859134
SMIM12,22.51708206,28.93294344,32.05498496,49.39854978
SMIM13,0,0.506823508,0.756912556,0
SMIM14,319.0622361,50.34520738,48.55095244,58.5726647
SMIM15,17.95426868,40.41759862,40.25544826,28.90958917
SMIM16,0.556754415,1.003913773,0.798803483,0.567117814
SMIM17,11.03910966,16.62356271,21.00102915,15.26779925
SMIM18,29.72559258,0.873591441,11.49890095,5.064739786
SMIM2-IT1,0,0.209147162,0.12665095,0
SMIM3,0.024834823,14.76045532,1.997803675,0
SMIM4,8.493331025,13.31068903,7.8819457,13.10758645
SMIM5,2.729246828,3.549257798,3.890761383,1.314853321
SMIM6,0,0,0,0
SMIM7,53.40170316,60.49005886,54.36093903,111.7264491
SMIM8,20.93163528,12.7604827,12.96945034,4.252536985
SMIM9,0,0,0,0
SMKR1,0,0,1.640691741,0
SMLR1,0,0,0.038782832,0
SMN1,39.47899692,37.20626281,49.83304092,91.75971078
SMN2,79.34132422,33.24316784,27.02202542,22.66048303
SMNDC1,44.20743545,22.81763971,24.93431243,8.174011618
SMO,0.636475881,0,0.631391761,0
SMOC1,0,0,0.050459201,0
SMOC2,0,0,0.004163124,0
SMOX,0.017095538,2.429865883,0.391296655,0
SMPD1,0.357875653,6.437328235,7.990428062,14.35796082
SMPD2,10.0936671,8.717884506,21.35478557,10.50969073
SMPD3,0,4.108188211,1.635090402,6.449751193
SMPD4,18.35504963,28.11122773,26.78725904,13.65289574
SMPDL3A,0.196918713,0.130000298,21.90104134,0
SMPDL3B,3.024405303,1.577845096,0.107814871,27.65783445
SMPX,0,0,0.018547742,0
SMR3A,0,0.357807667,0.16693732,0
SMR3B,0,0,0.211373236,0
SMS,53.80390119,43.94092832,52.95595506,58.88702489
SMTN,0.26983544,4.937660855,2.576984962,0.583203025
SMTNL1,2.418368697,0.304728874,2.632049878,0.730304814
SMTNL2,0.346904721,0,0.017129191,0
SMU1,42.68657537,51.43277125,55.30129121,77.8798092
SMUG1,21.46978248,32.34593066,31.64565256,86.93449799
SMURF1,2.374386832,2.062013251,2.836494998,6.753108734
SMURF2,5.929545491,13.72207985,8.174473558,3.471053692
SMYD1,0.217087594,0.024605706,0.463988297,0
SMYD2,26.88852505,31.72371413,24.60005737,12.83330142
SMYD3,32.57009525,11.60721698,17.09311279,3.335443146
SMYD4,46.25529689,44.77293964,47.67248201,35.55108859
SMYD5,16.03776643,9.256385564,9.968804619,22.23103856
SNAI1,0,0.733136166,0.469537446,0
SNAI2,0,0.128910754,4.118142472,0
SNAI3,20.41927854,40.09902726,19.26811951,21.48431818
SNAI3-AS1,2.759303932,1.224859313,3.988518426,15.87118663
SNAP23,90.76713241,75.99009205,94.83300218,104.28755
SNAP25,0.440143793,0.473475988,0.021033556,0
SNAP25-AS1,0.263690513,0.270066587,0.242184069,0.801658509
SNAP29,16.60579083,25.19303844,33.80817694,14.69926082
SNAP47,22.03198847,48.53517663,180.6811771,23.92253737
SNAP91,0,0,0.012581767,0
SNAPC1,7.280004808,11.95564272,17.63742779,21.54349046
SNAPC2,19.35166078,14.79166992,19.19335721,51.83579037
SNAPC3,28.52378196,18.63652099,27.74263322,11.60668506
SNAPC4,1.681359156,2.410076876,1.527074216,0
SNAPC5,1.857708116,8.548365329,20.43207954,48.85290526
SNAPIN,67.87816695,67.47594715,56.45999309,10.74991646
SNAR-A1,0,0,0,0
SNAR-A10,0,0.830500764,0.333462099,0
SNAR-A11,0,0.757025463,0.371020439,0
SNAR-A12,0,0,0,0
SNAR-A13,0,0,0,0
SNAR-A14,0,0.793765456,0.374125902,0
SNAR-A2,0,0,0,0
SNAR-A3,0,0.830500764,0.35702734,0
SNAR-A4,0,0.830500764,0.372393324,0
SNAR-A5,0,0.830500764,0.36477408,0
SNAR-A6,0,0.720304669,0.353492459,0
SNAR-A7,0,0.538063617,0.364091274,0
SNAR-A8,0,0.64369899,0.356378712,0
SNAR-A9,0,0.693279366,0.379739424,0
SNAR-B1,1.027898322,2.66373588,0.659039989,2.716723425
SNAR-B2,1.027898322,2.66373588,0.659039989,2.716723425
SNAR-C1,0,0,0,0
SNAR-C2,0,0,0,0
SNAR-C3,2.69446185,3.575116617,1.737422027,9.135278064
SNAR-C4,0,0,0,0
SNAR-C5,0,0,0,0
SNAR-D,0,0,0.418345704,0
SNAR-E,0,0,1.727469214,0
SNAR-F,0,0,0,0
SNAR-G1,0,0,0.081563928,0
SNAR-G2,0,0,0,0
SNAR-H,0,0,0,12.20972102
SNAR-I,0,0,0,0
SNCA,9.987756286,2.458955746,8.838461134,0.469028838
SNCAIP,0,0.023150965,0.131544363,0
SNCB,0,0.141700008,0.092582204,0
SNCG,0,2.157962808,0.149306912,0
SND1,86.96077733,77.32915125,100.1920056,105.4526918
SND1-IT1,2.572385728,9.296109576,13.11443434,3.919404141
SNED1,9.042418727,3.240836845,2.88105635,0.174844613
SNF8,0.698026252,9.872985813,12.82878234,33.15175525
SNHG1,253.2294836,202.4974245,98.6158857,83.56187907
SNHG10,4.582887602,21.7042766,13.56625913,0.350011141
SNHG11,7.138295911,18.96556515,14.21587822,0
SNHG12,17.11255296,56.10194736,50.01777304,23.24827851
SNHG15,88.20440084,64.05608015,63.45179862,89.6112886
SNHG16,68.93253078,129.6348953,69.96522161,111.0153581
SNHG3,81.75572313,61.78625104,54.8057164,74.2992614
SNHG4,19.90720773,32.69963495,33.43080715,14.55652664
SNHG5,266.1098977,341.5342797,289.5065309,193.6863189
SNHG6,147.0212659,196.8450523,130.1669,184.5276112
SNHG7,36.9273333,26.9573714,40.82641443,12.05420424
SNHG8,180.0613421,215.3197998,114.2880198,112.4967277
SNHG9,37.16353503,19.98661656,15.05447452,14.22354144
SNIP1,25.37388097,27.90004815,31.58324833,21.38131275
SNN,32.40850158,12.83505762,6.67672046,0
SNORA1,0,5.306464754,1.726873972,6.489351226
SNORA10,3.385332675,4.450990587,0.800635079,10.38588061
SNORA11,0,0,0.241559543,0
SNORA11B,0,0,0.389818104,0
SNORA11C,0,0,1.828527114,0
SNORA11D,0,0.532849985,0.274255964,0
SNORA11E,0,0.532849985,0.523222183,0
SNORA12,9.194094949,0.468790001,1.230395743,17.53924175
SNORA13,0,0,0.658638861,0
SNORA14A,0,0.342304606,0.271709964,0
SNORA14B,0,0,0.124680102,0
SNORA15,5.902927968,3.790050099,2.531072834,0
SNORA16A,0,1.960205275,0.871591703,2.607577958
SNORA16B,0,0.850953099,2.121498695,0
SNORA17,0,0,0,0
SNORA18,0,0.643232853,1.656134409,0
SNORA19,0,2.081729282,1.335450244,0
SNORA20,0,4.431211746,3.027230162,0
SNORA21,0,3.853653717,1.375669055,0
SNORA22,0,3.419952768,1.586596966,5.433319386
SNORA23,3.017543923,3.673888061,0.14455205,0
SNORA24,10.98917516,4.856675006,4.220938355,4.807002054
SNORA25,0,5.092711733,3.356531969,0
SNORA26,1.897217285,0.678474763,1.568848297,0
SNORA27,6.08421166,4.419495003,3.172572588,4.870069621
SNORA28,2.002343302,5.288738271,3.347824545,0
SNORA29,0.647524921,0.456601912,7.597997968,0
SNORA2A,0,0,0.205828625,0
SNORA2B,0,0,0.524899074,0
SNORA3,0,4.777921269,2.763419505,4.645439223
SNORA30,0,0.654694853,0.166959672,0
SNORA31,2.338397086,7.674447752,4.200124537,0
SNORA32,1.152234847,0,1.119885658,43.58386919
SNORA33,12.40413225,13.21711898,4.41232006,3.093079023
SNORA34,0,0,0.31532219,0
SNORA35,0,0,0,0
SNORA36A,0,0,0.091389476,23.4640042
SNORA36B,0,0,0,11.18315746
SNORA36C,0,0,0,0
SNORA37,0,0,0,0
SNORA38,0,0.419167778,0.051820177,0
SNORA38B,0,0,1.189967319,0
SNORA39,0,0,0,0
SNORA4,1.418631913,9.601920631,9.868712167,11.84397817
SNORA40,4.270061666,2.944286157,8.816653853,24.6712383
SNORA41,1.53483671,0,0.742711649,0
SNORA42,0,0,0.02933357,0
SNORA43,0,0,0,0
SNORA44,8.187296594,15.02087844,13.1875012,0
SNORA45,1.033902739,4.873319864,2.129086728,0
SNORA46,0,5.029943236,3.41108052,2.646785745
SNORA47,0,0,0,0
SNORA48,5.165524461,9.532907568,8.39782708,6.145069312
SNORA49,0,0,0,0
SNORA50,0,0,4.430184332,0
SNORA51,0,0.538463209,0.419261555,0
SNORA52,0,3.330701464,1.531488658,0
SNORA53,0,1.869494904,3.853078203,0
SNORA54,0,2.778438187,0.477565877,1.561375772
SNORA55,0,0,0.354732835,0
SNORA56,3.260737516,0,0.854403492,0
SNORA57,2.2029924,4.320105441,3.314178087,0
SNORA58,0,0.257991761,1.67498051,0
SNORA59A,0,0,0.506438989,0
SNORA59B,0,0,0.506438989,0
SNORA5A,0,0,0.519238525,0
SNORA5B,0,0,0.311443132,0
SNORA5C,0,0,0.390850849,0
SNORA6,0,6.570147046,6.89816852,10.00374652
SNORA60,0,0,0.032193653,0
SNORA61,4.57431098,12.99619606,11.00256232,5.776409639
SNORA62,16.07619988,11.53178853,3.020037733,18.75570481
SNORA63,27.72473247,30.13846246,23.18577767,24.19540426
SNORA64,0,11.23093604,1.93246854,0
SNORA65,0,0.472301946,1.614894254,0
SNORA66,0,5.553272459,9.343864302,0
SNORA67,5.388543239,24.62753234,18.88398746,46.71146587
SNORA68,0,2.988139588,0.539542951,4.030075163
SNORA69,0,0,0.350930709,0
SNORA70,21.75451235,65.45899268,41.27711369,137.9424471
SNORA70B,0,0.84127444,0.541202689,0
SNORA70C,0,0,0,0
SNORA70D,0,0,0.51908827,0
SNORA70E,15.3449722,0,0.408469279,0
SNORA70F,0,1.554763855,0,11.41016793
SNORA70G,37.66366049,19.44498848,18.10480985,139.3767503
SNORA71A,0,0,0.74892786,0
SNORA71B,0,0,1.183221501,5.321902664
SNORA71C,0,0,0.424231384,0
SNORA71D,0,0.952800747,0.0851324,0
SNORA72,0,3.216282738,1.935549953,0
SNORA74A,2.509919377,0,0.075661349,0
SNORA74B,0,0.283569857,2.656127186,0
SNORA75,0,3.028428858,0.876678656,0
SNORA76,1.436301906,0,0.04721958,0
SNORA77,0,4.530981412,4.101107863,0
SNORA78,0,0.681140587,0.381053949,2.611444745
SNORA79,0,0,0.188962635,0
SNORA7A,11.24960768,7.593335947,0.372533542,1.239072076
SNORA7B,8.908491978,2.345389499,0.554897121,1.239072076
SNORA8,4.320941093,0,10.15264665,0
SNORA80,1.630711271,0.526185496,0.783458535,0
SNORA80B,0,1.812236372,3.519332133,0
SNORA81,5.440504976,16.8981358,15.47284677,11.695716
SNORA84,6.151079333,2.832230026,3.65898482,0
SNORA9,4.274516201,10.90114963,4.392147598,0
SNORD10,49.47535414,40.9744191,24.74610169,79.36606261
SNORD100,5.46260067,6.192079555,0.147322329,0
SNORD101,0,0.721538843,0.155097482,0
SNORD102,0,0,0.093763207,0
SNORD103A,0,0,0.103027573,0
SNORD103B,0,0,0.103027573,0
SNORD104,1.046477965,2.589391961,4.768223339,0
SNORD105,0,0,0.399328788,0
SNORD105B,0,0,0,0
SNORD107,0,0,0.042958516,0
SNORD108,0,0,0,0
SNORD109A,0,0,0.241094661,0
SNORD109B,0,0,0.241094661,0
SNORD11,0,1.897484557,1.17157285,0
SNORD110,0,0,0.179010889,0
SNORD111,0,1.54896213,0,2.035936129
SNORD111B,0,0,0,0
SNORD113-1,0,0,0,0
SNORD113-2,0,0,0,0
SNORD113-4,0,0,0,0
SNORD113-5,0,0,0,0
SNORD113-6,0,0,0,0
SNORD113-7,0,0,0,0
SNORD113-9,0,0,0,0
SNORD114-1,0,0,0,0
SNORD114-10,0,0,0,0
SNORD114-11,0,0,0,0
SNORD114-12,0,0,0,0
SNORD114-13,0,0,0,0
SNORD114-14,0,0,0,0
SNORD114-15,0,0,0,0
SNORD114-16,0,0,0.05754588,0
SNORD114-17,0,0,0,0
SNORD114-18,0,0,0,0
SNORD114-19,0,0,0,0
SNORD114-2,0,0,0,0
SNORD114-20,0,0,0,0
SNORD114-21,0,0,0,0
SNORD114-22,0,0,0,0
SNORD114-23,0,0,0,0
SNORD114-24,0,0,0,0
SNORD114-25,0,0,0,0
SNORD114-26,0,0,0,0
SNORD114-27,0,0,0,0
SNORD114-28,0,0,0,0
SNORD114-29,0,0,0,0
SNORD114-3,0,0,0.417290672,0
SNORD114-30,0,0,0,0
SNORD114-31,0,0,0,0
SNORD114-4,0,0,0,0
SNORD114-5,0,0,0,0
SNORD114-6,0,0,0,0
SNORD114-7,0,0,0,0
SNORD114-8,0,0,0,0
SNORD114-9,0,0,0,0
SNORD115-1,0,0,0,0
SNORD115-10,0,0,0.01901252,0
SNORD115-11,0,0,0,0
SNORD115-12,0,0,0.01901252,0
SNORD115-13,0,0,0,0
SNORD115-14,0,0,0,0
SNORD115-15,0,0,0,0
SNORD115-16,0,0,0,0
SNORD115-17,0,0,0.189523858,0
SNORD115-18,0,0,0.189523858,0
SNORD115-19,0,0,0.189523858,0
SNORD115-2,0,0,0,0
SNORD115-20,0,0,0,0
SNORD115-21,0,0,0.0671996,0
SNORD115-22,0,0,0,0
SNORD115-23,0,0,0,0
SNORD115-24,0,0,0,0
SNORD115-25,0,0,0,0
SNORD115-26,0,0,0,0
SNORD115-27,0,0,0,0
SNORD115-28,0,0,0,0
SNORD115-29,0,0,0,0
SNORD115-3,0,0,0,0
SNORD115-30,0,0,0,0
SNORD115-31,0,0,0,0
SNORD115-32,0,0,0,0
SNORD115-33,0,0,0,0
SNORD115-34,0,0,0,0
SNORD115-35,0,0,0,0
SNORD115-36,0,0,0,0
SNORD115-37,0,0,0,0
SNORD115-38,0,0,0,0
SNORD115-39,0,0,0,0
SNORD115-4,0,0,0,0
SNORD115-40,0,0,0,0
SNORD115-41,0,0,0,0
SNORD115-42,0,0,0,0
SNORD115-43,0,0,0,0
SNORD115-44,0,0,0,0
SNORD115-45,0,0,0,0
SNORD115-47,0,0,0,0
SNORD115-48,0,0,0,0
SNORD115-5,0,0,0.031033854,0
SNORD115-6,0,0,0,0
SNORD115-7,0,0,0,0
SNORD115-8,0,0,0,0
SNORD115-9,0,0,0.01901252,0
SNORD116-1,0,0.471323729,0,0
SNORD116-10,0,0,0,0
SNORD116-11,0,0,0,0
SNORD116-12,0,0,0.058167244,0
SNORD116-13,0,0,0.049208274,0
SNORD116-14,0,0,0.01166926,0
SNORD116-15,0,0.823894332,0.01166926,0
SNORD116-16,0,0.203156565,0,0
SNORD116-17,0,2.054084786,0.070744055,0
SNORD116-18,0,0.203156565,0.093379075,0
SNORD116-19,0,2.054084786,0.070744055,0
SNORD116-2,0,0,0.213796367,0
SNORD116-20,0,0,0,0
SNORD116-21,1.068196781,0.203156565,0.053001348,0
SNORD116-22,0,0.203156565,0,0
SNORD116-23,0,0,0,0
SNORD116-24,0,0.528019405,0.139118036,0
SNORD116-25,0.670149315,0,0.152627146,0
SNORD116-26,0,0,0.083388212,0
SNORD116-27,0,0.895819168,0.396490311,0
SNORD116-28,0,0,0,0
SNORD116-29,0,0,0,0
SNORD116-3,0,0,0,0
SNORD116-4,0,0,0,0
SNORD116-5,0,0,0,0
SNORD116-6,0,0,0.034610083,0
SNORD116-7,0,0,0,0
SNORD116-8,0,0,0,0
SNORD116-9,0,0,0,0
SNORD117,5.165976498,0,0.210927379,0
SNORD119,0,0.343255253,1.232046226,0
SNORD11B,0,0,0.499189609,0
SNORD12,0,0,0.692021264,0
SNORD121A,0,0,0,0
SNORD121B,0,0,0.048419745,0
SNORD123,0,0,0,0
SNORD124,0,0,0.226772381,0
SNORD125,0,0,0,0
SNORD126,0,0,0,0
SNORD127,0.763721132,0,0.059318891,0
SNORD12B,0,0,0.115639927,5.267542676
SNORD12C,0,2.252639381,0.542599035,0
SNORD15A,0,0,0.886668806,0
SNORD15B,0,0,1.332579651,0
SNORD16,0,0,0.371068385,0
SNORD17,21.64727786,9.946674372,9.844750995,32.9386993
SNORD18A,0,0,0,0
SNORD18B,0,0,0,0
SNORD18C,0,0.315346201,0.352149973,13.3270203
SNORD19,0,0,0.13012013,0
SNORD19B,0,0,0.581815189,0
SNORD1A,0,0,0.197885188,3.822111162
SNORD1B,0,1.829998296,0,0
SNORD1C,0,0,0,0
SNORD2,0,0,0.040699019,0
SNORD20,0,0,0.380716604,0
SNORD21,3.381221188,3.014962172,0.086434336,0
SNORD22,3.599047409,20.60340435,4.371838474,0
SNORD23,0,0,0.031130916,0
SNORD24,0,0.374605314,0.381981413,3.271365808
SNORD25,0,2.705332947,1.657966517,0
SNORD26,0,0,0.575266007,0
SNORD27,0,6.888499147,1.341009837,23.55306535
SNORD28,0,1.703577923,1.555180711,0
