geneID,B.cells,CD4.T.cells,endothelial.cells,fibroblasts,monocytic.lineage,neutrophils
SLC9A3,89.8171369,344.0772751,159.1093527,74.51577153,18.6670068,27.98253583
CTD-2228K2.7,9.979681878,42.74251864,46.56859105,103.1756837,59.73442176,6.995633957
RP11-310P5.2,0,0,0,0,0,0
MIR4456,0,0,0,0,0,0
RP11-310P5.1,0,2.137125932,0,2.29279297,0,0
CEP72,69.85777314,91.89641508,23.28429552,20.63513673,35.46731292,17.48908489
TPPP,0,17.09700746,0,1.146396485,24.26710884,66.45852259
CTD-2589H19.6,0,8.548503729,1.293571974,0,1.86670068,0
ZDHHC11B,0,32.05688898,0,0,7.46680272,0
CTD-2589H19.4,0,4.274251864,0,0,3.73340136,0
ZDHHC11,5.987809127,28.85120008,6.467859868,4.585585941,24.26710884,0
CTD-2198K18.1,0,0,0,0,0,0
BRD9,429.1263207,613.3551425,653.2538466,594.9797758,647.745136,482.698743
TRIP13,31.93498201,20.30269636,539.419513,152.4707325,11.20020408,3.497816979
RP11-661C8.2,0,0,0,0,0,0
RP11-661C8.3,0,0,0,0,0,0
RP11-43F13.3,0,0,0,2.29279297,0,0
RP11-43F13.4,0,0,0,5.731982426,0,0
NKD2,0,1.068562966,2.587143947,25.22072267,1.86670068,6.995633957
SLC12A7,89.8171369,334.4602084,358.3194367,82.54054693,358.4065306,10.49345094
MIR4635,0,0,0,0,0,0
CTD-3080P12.3,0,0,0,0,0,0
SLC6A19,0,0,0,0,0,0
SLC6A18,0,0,0,0,0,0
TERT,0,1.068562966,0,0,0,0
MIR4457,0,0,0,0,0,0
CLPTM1L,682.6102404,677.4689205,1703.634289,1426.117228,987.4846597,1010.869107
RP11-325I22.2,0,0,1.293571974,0,0,0
RP11-325I22.1,0,0,0,0,0,0
RP11-325I22.3,27.94310926,71.59371873,5.174287894,0,13.06690476,10.49345094
SLC6A3,0,0,0,0,1.86670068,0
LPCAT1,1441.066063,505.4302829,681.7124301,698.1554595,3253.659285,24383.28216
MIR6075,0,0,1.293571974,1.146396485,0,41.97380374
CTD-2245E15.3,0,1.068562966,0,0,0,0
SDHAP3,130.7338326,60.90808907,40.10073118,69.93018559,33.60061224,3.497816979
CTD-2012J19.3,0,0,2.587143947,0,5.60010204,3.497816979
CTD-2012J19.2,0,0,0,0,0,0
RP11-43F13.1,183.6261465,100.4449188,10.34857579,188.0090236,93.335034,10.49345094
CTD-2012J19.1,0,0,0,2.29279297,1.86670068,0
MIR4277,0,0,0,0,0,0
CTD-2587M23.1,0,1.068562966,0,0,0,0
MRPL36,176.6403692,159.2158819,292.347266,483.7793167,113.8687415,83.94760749
NDUFS6,101.7927552,136.7760597,657.1345626,777.2568169,212.8038775,115.4279603
CTD-2194D22.1,0,0,0,0,0,0
CTD-2194D22.2,0,0,0,0,0,0
CTD-2194D22.5,0,0,0,0,0,0
IRX4,0,0,0,0,0,0
CTD-2194D22.3,0,0,0,0,0,0
CTD-2194D22.4,0,0,0,0,0,0
RP11-259O2.1,0,0,0,2.29279297,0,0
RP11-259O2.2,0,0,0,0,0,0
RP11-259O2.3,0,0,0,0,0,0
RP11-24P24.1,0,0,0,0,0,0
LSINCT5,0,0,0,0,0,0
RP11-129I19.2,0,0,0,0,0,0
IRX2,0,0,0,249.9144338,0,0
C5orf38,0,0,0,69.93018559,0,0
RP11-692C23.1,0,0,0,0,0,0
RP11-468D11.1,0,0,0,0,0,0
RP11-35O7.1,0,0,0,0,0,0
LINC01377,0,0,0,0,0,0
RP11-121L11.1,0,0,0,0,0,0
RP11-121L11.3,0,0,0,0,0,0
RP11-121L11.2,0,1.068562966,0,0,0,0
IRX1,0,0,0,82.54054693,0,0
CTD-2012M11.3,0,0,0,0,0,0
CTD-2287N17.1,0,0,0,0,0,0
CTD-2383I20.1,0,0,0,0,0,0
CTD-2008N3.1,0,0,0,0,0,0
RP11-445O3.3,0,0,0,0,0,0
RP11-445O3.2,0,0,0,0,0,0
RP11-445O3.1,0,0,0,0,0,0
CTD-2318H23.1,0,0,0,0,0,0
CTD-2161F6.3,0,0,0,0,0,0
CTD-2161F6.2,0,0,0,0,0,0
CTD-2161F6.1,0,0,0,0,0,0
CTD-2046I8.1,0,0,0,0,0,0
CTD-2247C11.2,0,0,0,0,0,0
CTD-2247C11.1,0,0,0,0,0,0
CTD-2247C11.3,0,0,0,0,0,0
CTD-2247C11.4,0,0,0,0,0,0
CTD-2247C11.5,0,0,0,0,0,0
RN7SKP73,0,0,0,0,0,0
CTD-2297D10.2,0,0,0,0,0,0
ADAMTS16,0,0,0,0,0,0
CTD-2297D10.1,0,0,0,0,0,0
RP11-531A21.5,1.995936376,0,0,0,0,0
RP11-531A21.3,5.987809127,4.274251864,0,0,0,0
RP11-531A21.4,3.991872751,4.274251864,0,1.146396485,1.86670068,0
RP11-531A21.2,0,4.274251864,0,0,0,0
ICE1,3053.782655,3334.985017,1632.487831,1065.002335,2150.439183,1283.698831
CTC-471C19.1,0,2.137125932,0,0,0,0
CTC-471C19.2,0,0,0,0,0,0
CTD-2299N12.1,0,0,0,0,0,0
RP11-73G8.1,0,0,0,0,0,0
CTD-2324F15.2,3.991872751,3.205688898,0,0,0,0
MED10,353.2807385,376.1341641,257.4208227,330.1621877,270.6715986,118.9257773
UBE2QL1,0,0,0,0,0,0
CTD-2195M18.2,0,0,0,0,0,0
CTD-2195M18.1,0,0,0,0,0,0
NSUN2,1456.035586,1273.727056,1107.297609,896.4820514,1062.152687,748.5328334
SRD5A1,962.041333,115.4048003,253.5401068,478.0473343,518.9427891,48.9694377
CTD-2044J15.1,11.97561825,2.137125932,0,6.878378911,3.73340136,0
PAPD7,1266.42163,500.0874681,325.9801373,332.4549807,565.6103061,241.3493715
RP11-332J15.3,0,0,0,1.146396485,0,3.497816979
RP11-332J15.4,1.995936376,0,0,0,0,0
RP11-332J15.1,0,1.068562966,0,0,0,3.497816979
MIR4278,0,0,0,0,0,0
RN7SKP79,105.7846279,54.49671127,12.93571974,14.90315431,18.6670068,80.44979051
RP11-332J15.2,0,0,0,0,0,0
RP11-122F24.1,0,0,0,0,0,0
RNA5SP176,0,0,0,0,0,0
RP11-404K5.3,0,0,0,0,0,0
RP11-404K5.1,0,0,0,0,0,0
RP11-404K5.2,0,0,0,0,0,0
RP11-404K5.4,0,0,0,0,0,0
CTD-2296D1.1,0,0,0,0,0,0
CTD-2296D1.2,0,0,0,0,0,0
CTD-2296D1.3,0,0,0,0,0,0
CTD-2296D1.4,0,0,0,0,0,0
CTD-2296D1.5,0,0,0,0,0,0
ADCY2,0,0,0,9.171171881,0,0
RP11-711G10.1,0,0,0,0,0,0
C5orf49,0,0,0,0,0,0
MTRR,782.4070592,1172.213574,315.6315615,306.0878615,474.1419727,41.97380374
FASTKD3,322.3437246,370.7913492,204.3843718,116.9324415,227.737483,27.98253583
CTD-2072I24.1,1.995936376,1.068562966,0,0,0,0
RNU1-76P,0,0,0,0,0,0
RP11-334G8.1,0,0,0,0,0,0
RP11-215I16.2,0,0,0,0,0,0
RP11-215I16.1,0,0,0,0,0,0
RP11-480D4.1,0.997968188,3.205688898,0,0,1.86670068,0
RP11-480D4.2,0.997968188,3.205688898,0,0,1.86670068,0
RP11-480D4.5,0,0,0,0,0,0
RP11-480D4.6,3.991872751,4.274251864,0,0,0,0
RP11-480D4.3,59.87809127,84.41647432,99.60504196,111.2004591,16.80030612,0
RP11-480D4.4,3.991872751,8.548503729,0,0,0,0
RP11-480D4.7,5.987809127,7.479940762,9.055003815,8.024775396,0,0
MIR4458,2.993904563,4.274251864,5.174287894,0,0,0
RP11-417J1.1,0,0,0,0,0,0
RP11-417J1.5,0,0,0,0,0,0
RP11-417J1.6,0,0,0,0,0,0
RP11-417J1.2,0,0,0,0,0,0
RP11-417J1.3,0,0,0,0,0,0
RP11-417J1.7,0,0,0,0,0,0
RP11-417J1.8,0,0,0,0,0,0
RP11-417J1.4,0,0,0,0,0,0
RP11-315A16.2,0,0,0,0,0,0
RP11-315A16.3,0,0,0,0,0,0
RP11-315A16.1,0,0,0,2.29279297,0,0
RP11-315A16.4,0,0,0,0,0,0
RP11-143A12.3,0,0,0,0,0,0
RP11-143A12.1,0,0,0,0,0,0
CTD-2215L10.1,0,0,0,0,0,0
SEMA5A,0,51.29102237,0,1032.903233,1.86670068,0
MIR4636,0,1.068562966,0,1.146396485,0,0
CTD-2201E9.4,0,0,0,0,0,0
CTD-2201E9.3,0,0,0,0,0,0
CTD-2201E9.1,0,0,0,0,0,0
CTD-2201E9.2,0,2.137125932,0,3.439189455,0,0
CTD-2001E22.2,0,1.068562966,0,687.8378911,0,0
SNORD123,0,0,0,5.731982426,0,0
CTD-2001E22.1,0,0,0,0,0,0
TAS2R1,0,0,0,0,0,0
CTD-2143L24.1,0,0,0,0,0,0
RNA5SP177,0,0,0,0,0,0
RP11-447B18.1,0,0,0,0,0,0
RP11-191F9.4,0,0,0,0,0,0
RP11-191F9.2,0,0,0,0,0,0
RP11-191F9.3,0,0,0,0,0,0
RP11-191F9.1,0,0,0,0,0,0
CTD-2199O4.1,0,0,0,0,0,0
CTD-2199O4.4,0,0,0,0,0,0
CTD-2199O4.5,1.995936376,0,0,0,0,0
CTD-2199O4.3,5.987809127,6.411377796,0,0,3.73340136,0
CTD-2199O4.7,5.987809127,6.411377796,0,0,1.86670068,0
CTD-2199O4.6,6.985777314,0,0,0,1.86670068,0
FAM173B,101.7927552,111.1305485,162.9900687,147.8851466,143.7359524,59.46288864
CTD-2256P15.1,0,0,0,0,0,0
CCT5,1487.970568,1669.095353,4742.234855,3175.518264,2912.053061,1692.943418
CTD-2256P15.4,0,0,0,3.439189455,1.86670068,0
CTD-2256P15.5,0,0,0,1.146396485,0,0
CMBL,0,2.137125932,37.51358723,475.7545413,0,0
CTD-2256P15.3,0,0,0,0,0,0
CTD-2256P15.2,15.967491,11.75419263,10.34857579,21.78153322,14.93360544,20.98690187
MARCH6,4662.507373,3776.301522,1100.829749,859.7973639,3613.932517,5348.16216
RP11-1C1.3,0,0,0,0,1.86670068,0
ROPN1L,0,1.068562966,27.16501144,8.024775396,7.46680272,167.895215
MIR6131,0,0,0,0,0,0
RP11-1C1.7,0,0,0,0,1.86670068,17.48908489
RP11-1C1.1,0,0,0,0,0,0
RP11-1C1.6,0,0,0,0,0,0
RP11-1C1.4,0,0,0,0,0,0
RP11-1C1.5,0,0,0,0,0,3.497816979
RP11-54F2.9,0,0,0,0,0,6.995633957
RP11-54F2.8,0,0,0,0,0,0
ANKRD33B,637.701672,211.5754673,71.14645854,419.5811136,377.0735374,811.493539
RP11-215G15.3,0,0,0,0,0,0
RP11-54F2.1,0,0,0,0,0,0
RP11-215G15.4,0,0,1.293571974,2.29279297,1.86670068,0
CTD-2154B17.3,0,1.068562966,0,0,1.86670068,0
CTD-2154B17.2,1.995936376,0,1.293571974,0,3.73340136,6.995633957
DAP,224.5428422,227.6039118,602.8045397,632.8108598,854.9489115,1350.157354
CTD-2154B17.4,0,0,0,1.146396485,0,0
CTD-2154B17.1,0,0,0,0,0,0
CTNND2,0,1.068562966,0,0,7.46680272,0
RNU6-429P,0,0,0,0,0,0
RNU6-679P,0,0,0,0,0,0
RP11-308B16.2,0,0,0,0,0,0
RP11-308B16.1,0,0,0,0,0,0
RP11-419C19.3,0,0,0,0,0,0
RP11-419C19.1,0,0,0,0,0,0
RP11-419C19.2,0,0,0,0,0,0
CTC-305H11.1,0,0,0,0,0,0
RP11-269G2.1,0,0,0,0,0,0
CTD-2042D5.1,0,0,0,0,0,0
CTC-232H10.1,0,0,0,0,0,0
DNAH5,0,0,28.45858342,32.09910158,0,0
CTB-51A17.1,0,0,0,0,0,0
TRIO,3680.506676,122.8847411,3593.542942,6042.655873,5178.227686,248.3450055
FAM105A,15.967491,416.7395568,2.587143947,14.90315431,942.6838434,1049.345094
CTD-2165H16.3,0,9.617066695,0,0,41.06741496,52.46725468
CTD-2165H16.2,1.995936376,0,2.587143947,0,0,0
CTD-2165H16.1,257.4757924,240.4266674,156.5222088,210.9369533,33.60061224,3.497816979
CTD-2165H16.4,65.86590039,87.62216322,14.22929171,10.31756837,13.06690476,13.99126791
OTULIN,1130.697957,991.6264325,686.8867179,478.0473343,1493.360544,1776.891025
ANKH,329.329502,974.5294251,219.9072355,620.2004985,371.4734353,17.48908489
CTD-2197O4.1,16.96545919,18.16557042,12.93571974,9.171171881,20.53370748,0
MIR4637,0,2.137125932,0,0,1.86670068,0
CTB-40H15.4,0,1.068562966,0,1.146396485,0,0
CTB-40H15.3,0,0,0,0,0,0
CTB-40H15.2,0,0,0,0,0,0
CTB-40H15.1,0,0,0,0,0,0
RP1-251I12.1,0,0,0,0,0,0
RP1-137K24.1,0,0,0,0,0,0
RP11-275B7.1,0,0,0,0,0,0
CTD-2313D3.1,0,0,0,0,0,0
FBXL7,0,0,283.2922622,97.44370124,0,0
CTD-2350J17.1,0,0,0,0,0,0
MIR887,0,0,1.293571974,0,0,0
RNA5SP178,0,0,0,0,0,0
MARCH11,0,0,0,0,0,0
RP11-19O2.1,0,0,0,0,0,0
RP11-19O2.2,0,0,0,0,0,0
RP11-19O2.4,0,0,0,0,0,0
RP1-167G20.1,1.995936376,2.137125932,0,1.146396485,5.60010204,6.995633957
RP1-167G20.2,0,0,0,0,0,0
ZNF622,318.3518519,402.8482382,323.3929934,1114.297384,630.9448299,584.1354354
FAM134B,561.8560897,1659.478286,0,617.9077055,63.46782312,258.8384564
RP11-260E18.1,0,8.548503729,0,0,0,3.497816979
CTC-461F20.1,3.991872751,12.82275559,0,0,0,0
MYO10,1.995936376,0,7227.186616,915.9707916,1330.957585,34.97816979
RNA5SP179,0,0,0,0,0,0
CTB-55B8.1,1.995936376,0,7.761431841,1.146396485,0,0
RNU6-660P,0,0,0,0,0,0
BASP1,375.2360386,17.09700746,28.45858342,465.436973,6802.257278,20280.34284
CTD-2228A4.1,0,0,0,0,0,6.995633957
AC091878.1,1.995936376,0,0,0,0,101.4366924
RNA5SP180,0,0,0,0,0,3.497816979
CTD-3065A13.1,0,0,0,0,0,0
RNU6-1003P,4.989840939,0,0,0,9.3335034,104.9345094
CTD-2139B15.1,0,0,0,0,3.73340136,0
RN7SKP133,0,0,1.293571974,0,0,0
FTHL10,5.987809127,9.617066695,7.761431841,36.68468752,29.86721088,101.4366924
CTD-2139B15.2,0,0,0,0,0,0
CTD-2139B15.5,0,0,0,0,0,0
CTD-2139B15.4,0,0,0,0,0,0
RP11-321E2.3,0,0,0,0,1.86670068,13.99126791
RP11-321E2.4,0,0,0,0,0,167.895215
RP11-321E2.5,0,0,0,0,0,24.48471885
RP11-321E2.13,0,0,0,0,0,0
RP11-321E2.12,0,0,0,0,0,0
RP11-321E2.6,0,0,0,0,0,3.497816979
RP11-321E2.11,0,0,0,0,0,0
RP11-321E2.10,0,0,0,0,0,0
RP11-321E2.2,0,0,0,0,0,0
RP11-321E2.7,0,0,0,0,0,0
RP11-321E2.8,0,0,0,0,0,0
RP11-321E2.9,0,0,0,0,0,0
RP11-432M8.2,0,0,0,0,0,0
RP11-432M8.1,0,0,0,0,0,0
RP11-432M8.3,0,0,0,0,0,0
RP11-432M8.4,0,0,0,0,0,0
RP11-432M8.5,0,0,0,0,0,0
RP11-432M8.7,0,0,0,0,0,0
RP11-432M8.6,0,0,0,0,0,0
RP11-432M8.22,0,0,0,0,0,0
RP11-432M8.9,0,0,0,0,0,0
RP11-432M8.20,0,0,0,0,0,0
RP11-432M8.10,0,0,0,0,0,0
RP11-432M8.11,0,0,0,0,0,0
RP11-432M8.12,0,0,0,0,0,0
RP11-432M8.13,0,0,0,0,0,0
RP11-432M8.15,0,0,0,0,0,0
RP11-432M8.14,0,0,0,0,0,0
RP11-432M8.16,0,0,0,0,0,0
RP11-432M8.18,0,0,0,0,0,0
RP11-432M8.17,0,0,0,0,0,0
RP11-432M8.21,0,0,0,0,0,0
RP11-432M8.19,0,0,0,0,0,0
RP11-454P21.1,0,0,0,0,3.73340136,0
RP11-343P16.1,0,1.068562966,0,0,0,0
RN7SL58P,0,0,0,0,0,0
CTD-2023M8.1,12.97358644,14.95988152,0,0,1.86670068,0
CTD-2151L9.1,0,0,0,0,0,0
CTD-2151L9.2,0,0,0,0,0,0
RP11-81B23.1,0,0,0,0,0,0
RP11-124N3.3,0,0,0,0,0,0
RP11-124N3.2,0,0,0,0,0,0
RP11-124N3.1,0,0,0,0,0,0
RP11-478A7.1,0,0,0,0,0,0
CDH18,0,0,0,6.878378911,0,0
RP11-61K20.1,0,0,0,0,0,0
RP11-420O16.2,3.991872751,0,1.293571974,1.146396485,0,6.995633957
RP11-420O16.1,0,0,0,0,0,0
RP11-774D14.1,0,0,0,0,0,0
CTD-2333M24.1,0,0,0,0,0,0
RP11-697E23.1,0,0,0,0,0,0
RP11-811J10.1,0,0,0,0,0,0
RP11-374A4.1,1.995936376,1.068562966,0,1.146396485,0,0
RP11-823P9.1,172.6484965,166.6958227,75.02717447,96.29730475,48.53421768,59.46288864
RP11-823P9.3,0,0,0,0,0,0
RP11-823P9.4,3.991872751,2.137125932,0,0,1.86670068,0
RP11-360I2.1,3.991872751,6.411377796,0,1.146396485,0,0
RP11-804N13.1,0,0,0,0,0,0
CDH12,0,0,0,0,0,0
RP11-704G19.1,1.995936376,2.137125932,9.055003815,10.31756837,5.60010204,0
RP11-855C21.1,0,0,0,0,0,0
PMCHL1,0,0,0,0,0,0
CTD-2313B8.1,0,0,0,0,0,0
CTD-2234B20.1,0,0,0,0,0,0
CTD-2272G21.3,0,0,0,0,0,0
CTD-2272G21.2,0,0,0,0,0,0
CTD-2272G21.1,0,0,0,0,0,0
PRDM9,0,0,0,0,0,0
CTD-2351A8.1,0,0,0,0,0,0
RP11-197O8.1,0,0,0,0,0,0
C5orf17,3.991872751,6.411377796,10.34857579,4.585585941,0,0
CTD-2138O14.1,0,0,0,0,0,0
CTD-2015B23.2,0,1.068562966,0,0,0,0
CTD-2074D8.1,0,0,0,0,0,0
CDH10,0,0,0,8.024775396,0,0
RP11-116O11.1,0,0,0,0,0,0
RP11-116O11.2,0,0,0,0,0,0
RP11-12P19.2,0,0,0,0,0,0
RP11-12P19.1,0,0,0,0,0,0
RF00070,0,0,0,0,0,0
RP11-730N24.1,0,0,0,0,0,0
RP11-730N24.2,0,0,0,0,0,0
RP11-549K20.1,3.991872751,2.137125932,0,10.31756837,3.73340136,0
RP11-184E9.1,1.995936376,1.068562966,2.587143947,2.29279297,1.86670068,0
RP11-549K20.2,11.97561825,5.34281483,0,0,0,3.497816979
RP11-192H6.2,0,0,0,0,0,0
RP11-184E9.2,1.995936376,0,0,1.146396485,0,0
RP11-184E9.3,0,0,0,0,0,0
CTD-2306M5.1,0,0,0,0,0,0
RP11-184E9.4,0,0,0,0,0,0
RNU6-374P,0,0,0,0,0,0
CTD-2026A21.1,0,0,0,0,0,0
MSNP1,3.991872751,2.137125932,16.81643566,9.171171881,1.86670068,38.47598676
RNU4-43P,0,0,0,0,0,0
RP11-351N6.1,0,0,0,0,0,0
CTD-2533K21.3,0,0,0,0,0,0
CTD-2533K21.2,0,0,0,0,0,0
CTD-2533K21.1,0,0,0,0,0,0
CTD-2533K21.4,0,0,0,0,0,0
CTD-2194F12.1,0,0,0,0,0,0
CDH9,0,3.205688898,0,0,0,0
RNU6-738P,0,0,0,0,0,0
CTD-3007L5.1,0,0,0,0,0,0
RP11-46C20.1,0,0,0,16.04955079,0,0
RP11-560A7.1,0,0,0,0,0,0
CTD-2061E9.1,0,0,0,0,0,0
RNU6-909P,0,0,0,0,0,0
CTD-2134P3.1,0,0,0,0,0,0
CTD-2134P3.2,0,0,0,0,0,0
CTD-2269E23.3,0,0,0,0,0,0
CTD-2269E23.1,0,0,0,0,0,0
CTD-2269E23.2,0,0,0,0,0,0
CTD-2269E23.4,0,0,0,0,0,0
RP11-42L13.1,0,0,0,0,1.86670068,0
RP11-42L13.2,0,1.068562966,0,0,0,0
RP11-42L13.3,0,0,0,0,0,0
CTD-2118P12.1,1.995936376,2.137125932,0,0,0,0
CTD-2010I22.2,0,0,0,0,0,0
CTD-2345H1.1,0,0,0,0,0,0
RP11-93N19.1,0,0,0,0,0,0
CTD-2011G17.1,0,0,0,0,0,0
CTD-2057J6.2,0,1.068562966,0,0,0,0
CTD-2057J6.1,0,0,0,0,0,0
RN7SKP207,0,1.068562966,0,0,0,0
CTD-2351A16.1,0,0,0,0,0,0
RP11-136H13.1,0,0,0,0,0,0
RP11-136H13.2,0,0,0,0,0,0
CTD-2127O16.1,0,0,0,0,0,0
CTD-2127O16.2,0,0,0,0,0,0
RP11-152K4.2,0,0,0,0,0,0
CDH6,0,0,0,3.439189455,46.667517,0
RP11-152K4.1,0,0,0,0,5.60010204,0
DROSHA,489.004412,546.0356757,367.3744405,228.1329005,377.0735374,59.46288864
C5orf22,514.9515849,478.7162088,355.7322927,221.2545216,677.6123469,234.3537376
CTD-2008E3.1,23.95123651,18.16557042,10.34857579,3.439189455,16.80030612,0
RNU6-363P,0,0,0,0,0,0
PDZD2,0,19.23413339,567.8780964,1.146396485,3.73340136,0
RP11-5N11.2,0,0,0,0,0,0
RP11-5N11.1,0,0,0,0,0,0
RP11-5N11.3,0,0,0,0,0,0
RP11-5N11.4,0,0,0,0,0,0
RP11-5N11.5,0,0,0,0,0,0
RP11-5N11.6,0,0,0,0,0,0
RP11-5N11.7,0,0,0,0,0,0
RNU6-358P,0,0,0,0,0,0
CTD-2290C23.1,0,0,0,0,0,0
RNU6-760P,0,0,0,0,0,0
CTD-2290C23.2,0,0,0,0,0,0
CTD-2290C23.3,0,0,0,0,0,0
CTD-2206G10.1,1.995936376,1.068562966,6.467859868,0,0,0
CTD-2206G10.2,0,0,2.587143947,5.731982426,1.86670068,0
MIR4279,0,0,0,0,0,0
CTD-2152M20.2,15.967491,10.68562966,9.055003815,1.146396485,18.6670068,31.48035281
GOLPH3,1160.637002,1163.66507,1346.608424,1535.024894,1956.302313,2350.53301
CTD-2186M15.3,9.979681878,18.16557042,25.87143947,36.68468752,37.3340136,45.47162072
CTD-2186M15.1,0,0,0,0,0,0
MTMR12,839.2912459,455.2078235,1588.506384,403.5315628,560.010204,636.6026901
RNU6-1079P,5.987809127,4.274251864,7.761431841,0,1.86670068,0
RNU6-378P,0,0,0,0,0,0
ZFR,3180.524614,2438.460689,1948.119392,2549.585783,3600.865612,2140.663991
MIR579,0,0,0,0,0,0
CTD-2290P7.1,1.995936376,0,0,1.146396485,0,0
SUB1,1914.102984,2432.049311,1813.587907,2885.479953,3455.262959,3039.602954
CTD-2004A9.1,0,0,0,0,0,0
NPR3,3.991872751,14.95988152,10.34857579,279.7207424,485.3421768,34.97816979
CTD-2218G20.1,0,0,1.293571974,2.29279297,0,0
CTD-2066L21.3,0,0,0,3.439189455,0,0
CTD-2218G20.2,0,0,0,0,0,0
CTD-2066L21.1,0,0,0,0,0,0
CTD-2066L21.2,0,0,0,0,0,0
CTD-2017D15.1,0,0,0,0,0,0
RP11-36C20.1,27.94310926,23.50838525,106.0729018,218.9617287,0,3.497816979
RP11-113I22.1,0,0,9.055003815,0,0,0
CTD-2203K17.1,8.98171369,7.479940762,3.880715921,4.585585941,9.3335034,3.497816979
TARS,1367.216417,921.1012767,2095.586597,1984.412316,1760.298741,143.4104961
CTD-2233C11.3,0,0,0,0,0,0
CTD-2233C11.2,0,0,0,1.146396485,0,0
ADAMTS12,0,0,1.293571974,3130.808801,0,0
RNU6-923P,0,0,0,0,0,0
RXFP3,0,0,0,0,0,0
SLC45A2,0,2.137125932,1.293571974,1.146396485,0,20.98690187
RP11-1084J3.1,0,0,0,0,0,0
AMACR,220.5509695,157.078756,267.7693985,361.1148928,29.86721088,1178.764322
C1QTNF3-AMACR,222.5469059,175.2443264,263.8886826,369.1396682,31.73391156,1045.847277
RP11-1084J3.3,5.987809127,5.34281483,3.880715921,0,1.86670068,34.97816979
C1QTNF3,92.81104146,88.69072618,18.11000763,51.58784183,9.3335034,6.995633957
RP11-1250I15.2,1.995936376,3.205688898,0,0,0,0
RP11-1250I15.1,13.97155463,3.205688898,0,0,3.73340136,0
RP11-1250I15.3,0,0,0,0,0,0
RP11-1023L17.1,396.1933705,224.3982229,69.85288657,35.53829104,59.73442176,34.97816979
RP11-1023L17.2,0,0,0,0,0,0
RP11-1325J9.1,0,0,0,0,0,0
CTD-2024P10.2,0,0,12.93571974,0,0,0
RAI14,1.995936376,11.75419263,2893.720505,1263.328927,1006.151667,0
CTD-2024P10.1,0,0,7.761431841,0,0,0
CTD-2517O10.6,29.93904563,24.57694822,0,2.29279297,0,0
TTC23L,5.987809127,4.274251864,15.52286368,1.146396485,0,0
CTD-2517O10.5,0,0,0,0,0,0
RPL21P54,0,0,2.587143947,0,0,0
RAD1,745.4822363,577.0240017,415.2366035,565.1734672,360.2732312,111.9301433
BRIX1,726.5208407,647.5491574,477.3280582,396.6531839,112.0020408,52.46725468
DNAJC21,1299.35458,1101.688418,698.5288657,967.5586335,748.5469727,335.7904299
AGXT2,0,0,0,0,0,0
PRLR,3.991872751,6.411377796,0,40.12387698,324.8059183,0
CTD-2046J7.1,0,0,0,0,0,0
SPEF2,50.89637758,373.9970381,18.11000763,113.493252,106.4019388,10.49345094
RNU7-130P,0,0,0,0,0,0
CTD-2113L7.1,0,19.23413339,0,0,0,0
IL7R,792.3867411,84724.22045,18.11000763,12.61036134,43925.3337,139.9126791
RP11-79C6.2,0,0,0,0,0,0
RP11-79C6.1,0,0,0,0,0,0
CAPSL,0,0,0,0,0,0
RP11-79C6.3,0,0,0,0,0,0
UGT3A1,0,0,0,0,0,0
UGT3A2,1.995936376,0,0,16.04955079,0,3.497816979
CTD-2197M16.1,0,0,0,0,0,0
LMBRD2,1206.543539,1181.83064,225.0815234,325.5766018,1099.486701,538.6638147
MIR580,0,3.205688898,0,0,1.86670068,0
SKP2,620.7362128,432.7680013,601.5109677,933.1667389,218.4039796,178.3886659
RNU6-1305P,4.989840939,3.205688898,0,1.146396485,3.73340136,3.497816979
NADK2,395.1954024,378.27129,381.6037322,946.9234967,225.8707823,160.899581
CTD-2320O4.2,0,0,0,0,0,0
RANBP3L,0,0,0,144.4459571,0,0
RNA5SP181,0,0,0,0,0,0
CTD-2282P23.1,0,0,0,0,0,0
SLC1A3,49.89840939,108.9934225,3.880715921,433.3378714,5383.564761,10.49345094
CTD-2282P23.2,0,0,0,0,1.86670068,0
CTD-2353F22.1,25.94717288,8.548503729,0,0,5.60010204,20.98690187
CTD-2353F22.2,7.983745502,4.274251864,0,8.024775396,421.8743537,3.497816979
CTD-2653M23.3,5.987809127,5.34281483,1.293571974,0,1.86670068,6.995633957
NIPBL,4646.539882,3860.717996,1142.224053,694.71627,6865.725101,13662.47312
CTD-2653M23.1,64.8679322,58.77096313,31.04572736,6.878378911,145.602653,440.7249393
CTD-2284O10.1,1.995936376,0,2.587143947,5.731982426,0,0
C5orf42,1515.913677,693.497365,906.7939535,812.795108,261.3380952,94.44105842
CTD-2284O10.3,0,0,0,0,0,0
CTD-2124B8.1,0,1.068562966,0,0,0,0
RN7SL37P,1.995936376,0,6.467859868,0,0,0
CTD-2124B8.2,21.95530013,21.37125932,5.174287894,5.731982426,1.86670068,17.48908489
NUP155,1689.560142,1266.247115,1183.618356,670.6419438,785.8809863,1000.375656
RNU7-75P,0,0,0,0,0,0
RP11-648M2.1,0,0,0,0,0,3.497816979
WDR70,830.3095322,652.8919723,593.7495359,778.4032134,410.6741496,97.9388754
RP11-648M2.2,0,0,0,0,0,0
RNU6-1190P,0,0,0,0,0,0
RNU6-484P,0,0,0,0,0,0
GDNF-AS1,0,0,0,18.34234376,0,0
GDNF,0,0,0,14.90315431,0,0
CTD-2194L12.2,0,0,0,0,0,0
