,endothelial.cells,CD4.T.cells,fibroblasts,CD8.T.cells,NK.cells,B.cells
SBF1,0.0,0.14000000000000012,5.510000000000002,0.0,48.320000000000014,0.0
SNORD65,0.0,0.0,0.0,0.0,0.0,0.0
MIR4272,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R42,0.0,0.0,0.0,0.0,0.0,0.0
LINC00476,0.4899999999999993,0.7099999999999995,19.6000000000001,0.0,0.0,0.0
C10orf128,0.0,0.0,0.0,167.16999999999982,0.0,0.0
USP46,0.0,0.2499999999999991,0.0,0.0,5.529999999999999,0.0
UGGT2,0.0,0.0,0.0,0.0,0.0,0.0
LILRB3,1.3900000000000023,4.970000000000003,4.040000000000004,24.399999999999928,40.47000000000001,47.65000000000009
SPI1,0.0,0.0,0.0,0.0,0.0,0.0
MIR4797,0.0,0.0,0.0,0.0,0.0,0.0
DCAF6,11.509999999999945,35.239999999999895,13.420000000000027,26.390000000000022,0.0,0.0
POTEF,0.0,0.3299999999999992,0.0,0.0,0.0,0.0
OXSM,0.0,0.0,0.0,0.0,0.0,0.0
GYS2,0.0,0.0,0.0,0.0,0.0,0.0
NUPL2,0.0,0.42999999999999927,25.62999999999994,52.86999999999993,47.119999999999884,0.0
SNORD54,0.0,0.0,0.0,0.0,0.0,0.0
SF3A1,10.409999999999968,15.580000000000007,26.03999999999996,7.740000000000002,45.099999999999895,0.0
ADORA2A-AS1,0.0,0.0,0.0,0.0,0.0,0.0
C8orf46,0.0,18.91999999999998,0.0,0.0,0.0,0.0
FBXW10,0.0,0.0,0.0,0.0,0.0,0.0
YRDC,0.0,0.0,0.0,0.0,0.0,0.0
HOXB4,0.0,6.489999999999998,0.0,0.0,0.0,0.0
GPRC5D,0.0,0.0,0.0,0.0,0.0,0.0
LRRC23,137.03000000000048,0.0,0.0,0.0,0.0,0.0
KIF12,0.0,0.0,0.0,0.0,0.0,0.0
BLVRA,167.87999999999985,171.64000000000044,0.0,0.0,0.0,0.0
MIR4648,0.0,0.0,0.0,0.0,0.0,0.0
RASL12,0.0,0.0,0.0,0.0,0.0,0.0
DNM3OS,0.0,0.0,0.0,0.0,0.0,0.0
DAZAP2,126.61999999999983,191.6400000000003,23.90000000000002,338.3900000000009,0.0,256.2600000000006
IKBKB,0.0,0.08999999999999897,0.0,0.0,0.0,0.0
ZNF271,10.860000000000017,1.3300000000000023,9.060000000000002,0.0,0.0,0.0
BOK,0.0,36.58000000000002,17.09000000000005,0.0,0.0,0.0
MYEOV,0.0,33.28000000000006,0.0,0.0,0.0,0.0
FRG1,76.69999999999999,3.8900000000000046,45.98000000000009,74.01999999999998,82.71999999999966,0.0
BTN2A2,27.139999999999908,34.69999999999991,0.0,0.0,0.0,0.0
IGSF11-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SDHAF2,0.0,46.959999999999965,38.81000000000011,431.7400000000014,539.1000000000001,0.0
ENOX1,0.0,0.0,0.0,0.0,0.0,0.0
ZNF706,21.190000000000108,62.07999999999994,49.38999999999989,0.0,0.0,33.47000000000004
DOK1,0.0,0.0,23.189999999999934,0.0,0.0,0.0
PGAP1,0.0,7.730000000000006,11.880000000000006,1.1600000000000033,0.0,0.0
TMEM136,0.6699999999999995,3.8399999999999945,0.0,5.3799999999999955,0.0,0.0
KRTAP2-1,0.0,0.0,0.0,0.0,0.0,0.0
FSCN1,0.0,0.0,16.150000000000055,0.0,0.0,0.0
KIF17,0.0,19.330000000000027,0.0,0.0,0.0,0.0
TRIM66,21.41000000000005,0.750000000000004,4.599999999999995,0.0,3.1699999999999973,9.920000000000002
MIR648,0.0,0.0,0.0,0.0,0.0,0.0
CBR3,115.09999999999951,84.62000000000005,42.88999999999997,12.529999999999987,0.0,0.0
C19orf52,49.06000000000012,0.0,0.0,0.0,0.0,0.0
AQP3,0.0,0.0,0.0,0.0,0.0,0.0
BNIP1,0.0,6.61,0.0,0.0,24.78999999999992,0.0
KRT6C,0.0,0.0,0.0,0.0,0.0,0.0
SIRPA,0.0,12.189999999999937,0.0,0.0,0.0,0.0
MIR5690,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP6,0.0,0.0,100.16000000000021,0.0,0.0,0.0
PTPN20A,0.0,0.0,20.470000000000027,0.0,0.0,0.0
KRTAP20-1,0.0,0.0,0.0,0.0,0.0,0.0
TYW5,0.0,1.15,6.679999999999991,14.720000000000045,0.0,0.0
ASPG,0.0,0.0,0.0,0.0,0.0,0.0
RNASE7,0.0,0.0,0.0,0.0,0.0,0.0
C6orf222,0.0,0.0,0.0,0.0,0.0,0.0
NPHS2,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF15,0.0,0.0,0.0,0.0,0.0,0.0
SRD5A1,0.0,0.0,0.0,0.0,0.0,0.0
C9orf172,0.0,0.0,0.0,0.0,0.0,0.0
STEAP1B,0.0,0.0,0.0,0.0,0.0,0.0
REXO4,0.0,0.4899999999999993,0.0,0.0,166.40000000000046,0.0
SLC37A2,4.619999999999997,2.5300000000000056,31.590000000000025,3.200000000000003,9.259999999999998,0.0
EEF1DP3,0.0,1.0699999999999976,0.0,0.0,0.0,166.00999999999954
ZNF142,0.0,0.0,7.309999999999992,0.0,0.0,0.0
SOGA3,0.0,0.0,0.0,0.0,0.0,7.799999999999998
LINC00523,0.0,0.0,0.0,0.0,0.0,0.0
ANKHD1,13.329999999999963,5.450000000000001,16.1,0.0,0.0,32.24000000000011
MUT,0.0,0.0,0.0,0.0,0.0,0.0
VPS37A,21.16999999999998,14.210000000000012,9.719999999999995,0.0,0.0,19.640000000000065
GPRIN1,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A3,0.0,0.0,0.0,0.0,0.0,0.0
LINC00299,0.0,0.0,0.0,0.0,0.0,0.0
LARS2-AS1,4.740000000000002,2.610000000000001,0.0,0.0,0.0,0.0
BAZ2B,10.669999999999993,10.419999999999936,0.0,0.0,0.0,0.0
WDR87,0.0,0.0,0.0,0.0,0.0,0.0
MIR3170,0.0,0.0,0.0,0.0,0.0,0.0
RNU6ATAC,0.0,0.0,0.0,0.0,0.0,0.0
POU6F2,0.0,0.0,0.0,0.0,0.0,0.0
BRD7,0.0,36.45000000000007,0.0,0.0,0.0,38.59000000000005
GCOM1,0.0,0.0,0.0,0.0,0.0,0.0
NISCH,0.0,14.999999999999961,62.250000000000156,0.0,0.0,0.0
TCEB1,54.5200000000002,74.26000000000016,0.0,88.18999999999986,0.0,0.0
KRTAP19-5,0.0,0.0,0.0,0.0,0.0,0.0
LINGO2,0.0,0.0,0.0,0.0,0.0,0.0
LINC00858,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP3,80.20000000000024,69.78000000000021,33.86999999999988,0.0,0.0,0.0
RPL34,1060.070000000004,1874.7399999999946,324.2800000000008,1319.1299999999965,1733.7599999999939,2416.4599999999928
MARK2,0.0,0.0,0.0,0.0,0.0,0.0
LINC00102,0.0,0.0,0.0,0.0,0.0,0.0
GBP1P1,0.0,0.0,0.0,22.370000000000093,0.0,0.0
AKAP12,0.0,15.869999999999926,32.1700000000001,0.0,0.0,0.0
AMBN,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A27,0.0,13.820000000000054,0.0,0.0,0.0,0.0
WDR77,119.7999999999997,10.089999999999929,0.0,0.0,0.0,0.0
HRASLS2,0.0,0.0,0.0,0.0,0.0,0.0
ATF2,39.42000000000009,13.339999999999982,34.01999999999998,0.0,0.0,43.659999999999854
CEP85L,0.0,0.16999999999999904,19.970000000000056,0.0,81.58000000000001,117.27000000000004
SLC39A13,0.0,37.609999999999964,18.690000000000055,309.4900000000008,0.0,0.0
ITFG3,74.65999999999981,13.619999999999997,45.810000000000024,0.0,0.0,0.0
ARL6IP5,147.4200000000002,84.3100000000002,42.92,31.679999999999957,0.0,335.34000000000015
C10orf137,0.0,0.0,0.0,0.0,303.42000000000075,0.0
QTRT1,106.09999999999982,25.040000000000088,0.0,351.07000000000005,0.0,0.0
OR52A5,0.0,0.0,0.0,0.0,0.0,0.0
CCNT1,0.0,6.270000000000002,0.0,0.0,78.2299999999998,87.40000000000016
WDR53,0.0,0.0,0.0,0.0,396.71000000000055,0.0
DYNLL1,536.1400000000006,382.8100000000012,486.7399999999997,501.3300000000001,1367.1199999999967,0.0
PHACTR2,0.0,3.81,9.49,16.940000000000076,0.0,0.0
LIPG,0.0,0.0,0.0,0.0,0.0,0.0
HELB,0.0,3.9000000000000035,0.0,88.33000000000006,0.0,0.0
LINC00483,1.299999999999999,3.7199999999999966,58.83000000000016,0.0,0.0,0.0
VENTX,2.060000000000002,0.9200000000000053,0.0,0.0,24.890000000000057,24.78999999999992
LAD1,0.0,0.0,0.0,0.0,0.0,0.0
PAOX,0.0,0.0,0.0,0.0,0.0,0.0
CLDN25,0.0,0.0,0.0,0.0,0.0,0.0
FAM154A,0.0,0.0,0.0,0.0,0.0,92.37000000000032
DENND6A,4.189999999999996,3.3000000000000007,0.0,12.920000000000034,8.220000000000006,41.240000000000016
MAPK8,0.0,0.0,0.0,0.0,0.0,0.0
CCDC38,0.0,0.0,0.0,0.0,0.0,0.0
RBBP8,0.0,0.0,13.939999999999916,0.0,0.0,0.0
DNAJC8,96.61000000000004,40.56000000000015,26.139999999999937,0.0,0.0,0.0
WNT11,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ12,0.0,0.0,0.0,0.0,0.0,0.0
HDAC8,174.35999999999981,78.39000000000027,48.52000000000001,231.35000000000045,0.0,0.0
STARD4,0.0,0.5600000000000005,60.34000000000002,190.17000000000039,0.0,0.0
CT47A5,0.0,0.0,0.0,0.0,0.0,0.0
DNAAF2,0.0,25.710000000000036,0.0,261.30999999999995,0.0,0.0
ACVR1,104.07000000000033,0.0,0.0,0.0,0.0,0.0
LINC00657,68.34000000000003,18.84000000000009,24.930000000000057,0.0,20.76000000000001,13.030000000000026
KLB,2.4399999999999955,0.840000000000003,0.0,9.189999999999998,5.450000000000001,28.85000000000013
C1orf65,0.0,0.0,0.0,0.0,0.0,0.0
ANXA2P3,0.0,0.30000000000000027,0.0,0.0,0.0,0.0
SNORD116-12,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE28,0.0,0.0,11.110000000000015,7.469999999999994,0.0,0.0
TTI1,0.0,0.0,0.0,0.0,0.0,0.0
NSUN6,8.030000000000006,0.16000000000000014,0.0,0.0,0.0,0.0
FAM175B,0.0,1.0200000000000031,0.0,0.0,0.0,0.0
SYTL2,0.0,164.7499999999995,0.0,0.0,0.0,65.60000000000012
KIF27,0.0,0.0,0.0,0.0,0.0,0.0
LOC100287879,0.0,0.0,0.0,0.0,0.0,0.0
LINC00307,0.0,0.0,0.0,0.0,0.0,0.0
OR6T1,0.0,0.0,0.0,0.0,0.0,0.0
CCDC91,0.0,0.0,0.0,69.07999999999996,192.25000000000068,0.0
MTFP1,111.1600000000004,168.52999999999975,0.0,0.0,0.0,0.0
FOXS1,0.0,0.0,0.0,0.0,0.0,0.0
GRID2,0.0,0.0,0.0,0.0,0.0,0.0
CALN1,0.0,0.20999999999999908,0.0,1.829999999999996,0.0,0.0
ZNF423,0.0,0.0,0.0,0.0,0.0,0.0
PSMB4,154.34000000000026,1009.970000000004,367.84999999999934,702.8899999999999,0.0,294.32000000000096
XPNPEP3,1.4100000000000024,11.09999999999999,15.779999999999932,21.299999999999923,38.12000000000002,152.97999999999985
SART1,0.0,0.0,0.0,0.0,0.0,0.0
RACGAP1P,0.0,0.0,0.0,0.0,0.0,0.0
CLEC17A,0.0,0.2200000000000002,0.0,0.0,0.0,0.0
SPTA1,0.0,0.0,0.0,0.0,0.0,0.0
CHST7,0.0,0.0,0.0,0.0,0.0,0.0
SEMA6D,39.12999999999997,0.0,15.100000000000048,0.0,0.0,0.0
PCMTD1,12.79,29.550000000000082,21.330000000000066,18.990000000000006,53.16,0.0
MYCN,0.0,0.0,0.0,0.0,0.0,0.0
MAPK13,2.090000000000005,2.579999999999998,0.0,0.0,10.129999999999963,0.0
KCNJ3,0.0,0.4899999999999993,0.0,2.519999999999998,0.0,0.0
ERO1LB,0.0,2.6900000000000013,0.0,5.229999999999997,0.0,0.0
NTF3,0.0,0.0,0.0,0.0,0.0,0.0
LOC253573,0.0,0.0,0.0,0.0,0.0,0.0
NKX6-2,0.0,0.0,0.0,0.0,0.0,0.0
GTF2B,0.0,97.81000000000031,28.15000000000012,0.0,0.0,0.0
GSPT1,0.0,0.2499999999999991,0.0,1.7699999999999982,23.229999999999894,0.0
GUSB,0.0,0.0,237.6299999999995,52.670000000000115,293.1199999999998,0.0
GSDMB,0.0,0.0,0.0,0.0,0.0,0.0
FOXB2,0.0,0.0,0.0,0.0,0.0,0.0
LOC729609,0.0,3.0699999999999994,0.0,23.4400000000001,0.0,0.0
LIG1,0.0,10.919999999999934,0.0,0.0,0.0,0.0
EXTL3,0.0,2.3099999999999965,0.0,0.0,0.0,0.0
NID2,0.0,0.0,0.0,0.0,0.0,0.0
MIR320B1,0.0,0.0,0.0,0.0,0.0,0.0
LOC100652999,0.0,0.0,0.0,0.0,0.0,0.0
TTC29,0.0,0.0,0.0,0.0,0.0,0.0
TMEM97,0.0,0.16999999999999904,0.0,0.0,0.0,0.0
SUZ12,17.06,0.08000000000000007,0.0,17.740000000000084,63.74999999999993,0.0
EXTL2,37.62000000000009,0.0,42.41000000000005,254.21999999999917,0.0,0.0
MIR609,0.0,0.0,0.0,0.0,0.0,0.0
LOC100130872,6.900000000000004,0.6600000000000006,0.0,0.0,0.0,0.0
TEX37,0.0,0.0,0.0,0.0,0.0,0.0
PI4K2B,0.0,0.0,0.0,0.0,0.0,0.0
MRPS16,2.54,74.89000000000024,17.179999999999925,10.590000000000046,10.640000000000045,42.58000000000004
KRT18,0.0,0.840000000000003,98.69999999999968,0.0,0.0,0.0
LACRT,0.0,0.0,0.0,0.0,0.0,0.0
OR51F2,0.0,0.0,0.0,0.0,0.0,0.0
GATA3-AS1,0.0,0.0,0.0,0.0,0.0,0.0
FAM72A,0.0,0.5099999999999993,0.0,0.0,0.0,0.0
KGFLP1,0.0,4.269999999999996,0.0,0.0,0.0,0.0
CDK5RAP3,0.0,54.599999999999994,0.0,14.38000000000008,493.7799999999994,47.42999999999989
YTHDF2,0.0,39.559999999999846,0.0,0.0,308.70000000000016,32.70999999999987
LOC100190940,0.0,0.7199999999999962,0.0,0.0,0.0,27.440000000000065
GGCX,0.0,0.6099999999999994,0.0,5.450000000000001,0.0,11.579999999999998
C10orf129,0.0,0.0,0.0,0.0,0.0,0.0
ARPC4,101.79000000000002,158.7499999999999,63.970000000000155,0.0,233.5300000000006,430.5599999999997
EGLN2,0.0,7.190000000000001,0.0,0.0,0.0,0.0
KBTBD4,0.0,46.400000000000034,0.0,0.0,0.0,185.70999999999972
ROBO3,0.0,0.0,0.0,0.0,0.0,0.0
DEFB118,0.0,0.0,0.0,0.0,0.0,0.0
MZF1,56.9200000000002,0.0,17.389999999999976,0.0,0.0,132.92999999999992
LINC00466,0.0,0.4499999999999993,0.0,7.039999999999997,15.430000000000014,0.0
ZFP2,0.0,0.0,0.0,0.0,0.0,0.0
CNIH4,14.339999999999975,253.6799999999997,330.1100000000008,1206.3100000000027,0.0,147.83000000000015
WFDC2,0.0,0.0,0.0,0.0,0.0,0.0
HTATSF1,89.48999999999984,5.810000000000002,48.89,0.0,292.60999999999973,128.31999999999957
NDUFA7,278.4700000000006,131.19000000000017,88.9000000000003,0.0,0.0,0.0
TTC22,0.0,0.0,0.0,0.0,0.0,0.0
LOC100131635,0.0,0.0,0.0,0.0,0.0,0.0
OR1F2P,0.0,0.0,0.0,0.0,0.0,0.0
NMRK2,0.0,0.0,0.0,0.0,0.0,0.0
MIR25,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP6-1,0.0,0.0,0.0,0.0,0.0,0.0
CHCHD10,0.0,35.600000000000094,0.0,0.0,0.0,0.0
DCPS,40.67999999999992,40.31999999999993,0.0,18.519999999999982,0.0,0.0
SH2D1B,0.0,0.0,0.0,0.0,0.0,0.0
MRGPRE,0.0,0.0,0.0,0.0,0.0,0.0
LOC100272216,83.83999999999988,5.910000000000004,0.0,0.0,0.0,0.0
SBK1,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL9,90.27999999999984,7.1999999999999975,12.920000000000034,0.0,0.0,0.0
NUP107,0.0,0.0,14.399999999999974,0.0,232.35000000000068,0.0
PLIN5,0.0,1.2900000000000023,0.0,0.0,0.0,38.010000000000076
PDE4B,32.64000000000004,0.0,11.53999999999999,0.0,0.0,0.0
MYOZ3,0.0,0.4800000000000004,0.0,3.8600000000000034,0.0,0.0
SNORA64,0.0,0.0,0.0,0.0,0.0,0.0
LOC145474,0.0,0.0,0.0,0.0,0.0,0.0
IDH3G,0.0,112.73000000000039,0.0,0.0,199.4500000000001,0.0
FBXL7,0.0,0.0,0.0,0.0,0.0,0.0
MAPRE2,1.849999999999996,60.109999999999786,0.0,0.0,0.0,105.55000000000034
ARFGAP3,187.25999999999948,156.03999999999996,47.79999999999984,0.0,0.0,0.0
IL1RN,0.0,0.0,0.0,0.0,0.0,0.0
KIF13A,31.929999999999914,0.0,0.0,0.0,0.0,0.0
MIR296,0.0,0.0,0.0,0.0,0.0,0.0
RAC3,0.0,1.9100000000000006,0.0,0.0,0.0,0.0
TCTE1,0.0,0.0,0.0,0.0,0.0,0.0
C7orf63,0.0,0.0,0.0,0.0,0.0,0.0
RFX6,0.0,0.0,0.0,0.0,0.0,0.0
TMEM14B,115.85999999999962,34.25000000000015,0.0,506.9900000000009,0.0,0.0
WAC-AS1,6.809999999999996,7.869999999999995,0.0,9.800000000000002,27.96999999999995,16.530000000000026
GRINA,57.48000000000006,32.56999999999999,24.769999999999975,0.0,0.0,0.0
ADIPOR1,3.6900000000000044,208.78999999999948,104.87000000000003,30.96999999999989,0.0,0.0
CLIP4,41.1200000000001,0.0,0.0,0.0,0.0,0.0
TFPI,0.0,0.0,0.0,0.0,0.0,0.0
LRIT2,0.0,0.0,0.0,0.0,0.0,0.0
GATSL1,0.0,0.0,0.0,0.0,0.0,0.0
MIR323B,0.0,0.0,0.0,0.0,0.0,0.0
SLITRK2,0.0,0.0,0.0,0.0,0.0,0.0
FABP6,0.0,0.0,0.0,0.0,0.0,0.0
HKR1,0.0,0.0,46.17999999999995,0.0,0.0,0.0
SMTN,32.299999999999855,20.5900000000001,0.0,0.0,58.85000000000002,0.0
NACC1,0.0,0.6699999999999995,0.0,0.0,0.0,0.0
TWIST2,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF3,0.0,0.0,0.0,0.0,0.0,0.0
CD209,1.1700000000000021,1.4600000000000013,0.0,0.0,0.0,0.0
FLJ41278,0.0,0.0,0.0,0.0,0.0,0.0
ZNF625-ZNF20,0.0,0.0,0.0,0.0,0.0,0.0
GJC2,0.0,0.0,0.0,0.0,0.0,0.0
CYB5R2,0.0,0.0,104.44999999999986,0.0,0.0,0.0
DNTTIP2,55.56999999999998,79.12000000000035,49.81999999999977,235.93000000000006,246.6899999999993,65.35000000000002
GABRB3,0.0,0.0,0.0,0.0,0.0,0.0
PCBD1,0.0,135.90000000000038,0.0,0.0,0.0,0.0
SNORD36A,0.0,0.0,0.0,0.0,0.0,0.0
TAF3,0.0,24.54000000000007,0.0,0.0,0.0,0.0
HOXD3,0.0,0.0,0.0,0.0,0.0,0.0
GIPC3,0.0,0.0,0.0,0.0,0.0,0.0
BFSP1,64.73000000000025,0.0,0.0,0.0,0.0,0.0
LPPR1,0.0,0.0,0.0,0.0,0.0,0.0
LCP2,0.0,0.0,18.749999999999943,0.0,46.299999999999805,36.76999999999987
TAS2R8,0.0,0.0,0.0,0.0,0.0,0.0
SEZ6L,0.0,0.0,0.0,0.0,0.0,0.0
NR2C1,0.0,1.060000000000001,0.0,3.3299999999999996,6.859999999999998,18.110000000000078
HCG11,2.0500000000000007,1.4800000000000013,15.63999999999993,4.779999999999999,4.970000000000003,3.600000000000003
PDIA3P,3.560000000000001,0.0,0.0,0.0,0.0,0.0
MIR4468,0.0,0.0,0.0,0.0,0.0,0.0
C10orf32-AS3MT,0.0,0.0,0.0,24.84000000000006,12.579999999999938,0.0
TNFRSF13B,0.0,0.0,0.0,0.0,0.0,0.0
MKI67,0.0,0.0,0.0,0.0,0.0,0.0
GLS,0.0,2.7,19.859999999999914,2.949999999999997,142.42999999999975,0.0
LGALS13,0.0,0.0,0.0,22.74000000000008,0.0,0.0
KANK2,13.859999999999983,0.06999999999999895,8.979999999999995,0.0,0.0,0.0
IL4R,0.0,0.0,0.0,0.0,0.0,96.17999999999968
SEC11A,137.36000000000018,118.26999999999973,0.0,595.4000000000003,0.0,139.81999999999982
MIR653,0.0,0.0,0.0,0.0,0.0,0.0
SPP2,0.0,0.0,0.0,0.0,0.0,0.0
C18orf32,13.459999999999974,66.87999999999982,0.0,754.0299999999995,0.0,0.0
C13orf35,0.0,0.0,0.0,0.0,0.0,0.0
CLSPN,0.5000000000000004,0.750000000000004,0.0,5.780000000000007,13.070000000000066,0.0
MIR1912,0.0,0.0,0.0,0.0,0.0,0.0
SPAG1,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,947.0200000000021,0.0,136.67000000000033,0.0,0.0,0.0
OR2AP1,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN23,0.0,0.0,0.0,0.0,0.0,0.0
SMG7,50.87000000000009,15.350000000000076,0.0,193.66000000000037,0.0,0.0
EMILIN2,0.0,3.5099999999999953,0.0,0.0,0.0,0.0
TAS2R13,0.0,0.0,0.0,0.0,0.0,0.0
ZNF628,1.0000000000000009,5.629999999999997,0.0,0.0,0.0,0.0
GINM1,0.0,0.0,43.01999999999993,0.0,0.0,81.4099999999997
DZIP1L,0.0,0.0,0.0,0.0,0.0,0.0
LOC100131096,0.6800000000000006,1.4800000000000013,0.0,3.93,71.24999999999973,112.38999999999967
VASP,0.0,1.3499999999999979,0.0,0.0,12.259999999999964,0.0
ANKRD13A,23.54000000000002,35.600000000000094,0.0,0.0,0.0,0.0
ZCCHC11,0.0,0.970000000000002,0.0,0.0,0.0,15.130000000000031
C16orf87,0.0,0.0,0.0,0.0,493.5899999999986,0.0
ERVMER34-1,0.0,0.0,0.0,0.0,0.0,0.0
SYPL1,59.45000000000011,48.20000000000003,138.49000000000015,0.0,0.0,0.0
MIR455,0.0,0.0,0.0,0.0,0.0,0.0
SDE2,25.3499999999999,29.359999999999925,0.0,3.020000000000005,31.679999999999957,0.0
LOC440970,1.0999999999999988,0.08999999999999897,0.0,2.3299999999999987,0.0,0.0
KIAA1211,0.0,0.0,0.0,0.0,0.0,0.0
RPS27L,254.85999999999976,274.5800000000007,44.109999999999836,0.0,0.0,0.0
MIR4709,0.0,0.0,0.0,0.0,0.0,0.0
TATDN3,42.090000000000174,8.049999999999995,37.51000000000009,0.0,11.759999999999962,110.80999999999972
SLC7A5P1,0.0,0.0,0.0,0.0,0.0,0.0
PDCD1,0.0,203.90999999999994,0.0,287.3599999999998,0.0,0.0
OR5P2,0.0,0.0,0.0,0.0,0.0,0.0
TMEM229B,0.0,0.750000000000004,10.979999999999993,0.0,116.26999999999961,0.0
MIPOL1,0.0,0.0,0.0,0.0,0.0,0.0
OR51D1,0.0,0.0,0.0,0.0,0.0,0.0
LAMP2,79.06999999999971,306.5299999999994,33.06999999999996,0.0,7.109999999999994,26.72999999999999
CHURC1-FNTB,0.0,0.3400000000000003,46.75999999999984,0.0,0.0,0.0
MIR4646,0.0,0.0,0.0,0.0,0.0,0.0
CAT,76.43000000000002,62.31000000000016,39.57000000000002,46.769999999999996,0.0,0.0
C16orf80,37.68999999999999,25.32000000000002,36.47999999999995,0.0,0.0,0.0
C15orf32,0.0,0.0,0.0,0.0,0.0,0.0
MIR4651,0.0,0.0,0.0,0.0,0.0,0.0
ZNF746,0.0,8.790000000000006,0.0,0.0,0.0,0.0
MIR365A,0.0,0.0,0.0,0.0,0.0,0.0
SFTA1P,0.0,0.0,0.0,0.0,0.0,0.0
ATXN1,5.689999999999992,3.6399999999999966,0.0,6.190000000000002,0.0,0.0
SLC2A7,0.0,0.0,0.0,0.0,0.0,0.0
LAMC2,0.0,21.93000000000007,0.0,0.0,0.0,0.0
CPOX,0.0,42.519999999999996,0.0,0.0,0.0,0.0
ACTR3BP5,0.0,0.0,0.0,0.0,0.0,0.0
APH1B,0.0,0.0,0.0,0.0,0.0,0.0
MADCAM1,0.0,0.0,0.0,0.0,0.0,0.0
GABRG2,0.0,0.0,0.0,0.0,0.0,0.0
CTNND1,54.559999999999846,25.219999999999978,31.16999999999993,0.0,0.0,0.0
F5,0.0,0.4699999999999993,0.0,1.429999999999998,0.0,0.0
FAM78B,0.0,0.0,0.0,0.0,0.0,0.0
SEMA4F,32.91000000000004,15.48999999999992,0.0,0.0,6.969999999999996,19.069999999999997
NUDCD3,0.0,24.469999999999942,0.0,0.0,0.0,54.01999999999983
PDZD11,0.0,84.03000000000017,37.90000000000015,0.0,0.0,72.25999999999972
MIRLET7A2,0.0,0.0,0.0,0.0,0.0,0.0
TRIML1,0.0,0.0,0.0,0.0,0.0,0.0
GCNT3,0.0,0.0,0.0,0.0,0.0,0.0
TMEM120A,46.36999999999983,36.519999999999946,0.0,0.0,0.0,0.0
CNDP1,0.0,0.0,0.0,0.0,0.0,0.0
SNORD101,0.0,0.0,0.0,0.0,0.0,0.0
N4BP1,0.0,5.140000000000004,0.0,0.0,0.0,0.0
SLC35F2,0.0,16.509999999999962,0.0,0.0,132.07000000000028,0.0
LCP1,0.0,37.63000000000015,0.0,623.5000000000015,675.9299999999998,280.80999999999926
IGBP1,261.23999999999955,244.80000000000078,0.0,0.0,0.0,0.0
SNORA36A,0.0,0.0,0.0,0.0,0.0,0.0
DCAKD,77.59000000000022,43.87000000000005,70.05999999999992,0.0,0.0,0.0
PITRM1,145.55000000000032,45.069999999999965,0.0,0.0,0.0,83.64999999999996
GUSBP9,24.8199999999999,0.0,0.0,0.0,0.0,0.0
C12orf56,0.0,0.0,0.0,0.0,0.0,0.0
RASSF8,0.6899999999999995,1.19,0.0,5.810000000000002,0.0,0.0
GUK1,448.0200000000017,496.0700000000003,53.98000000000013,361.0499999999988,1893.1299999999933,0.0
SMCR9,0.0,0.0,0.0,0.0,0.0,0.0
LOC100302640,0.0,0.0,0.0,0.0,0.0,0.0
OR56A5,0.0,0.0,0.0,0.0,0.0,0.0
OR2A14,0.0,0.0,0.0,0.0,0.0,0.0
ADM,1169.970000000001,0.0,161.10000000000014,0.0,0.0,0.0
FGD3,0.0,34.25000000000015,0.0,130.9999999999999,407.5699999999994,423.6099999999996
RHPN2,1.3700000000000023,19.080000000000055,25.389999999999915,0.0,0.0,0.0
MIR3908,0.0,0.0,0.0,0.0,0.0,0.0
GHRHR,0.0,0.0,0.0,0.0,0.0,0.0
DOC2B,0.0,0.0,0.0,0.0,0.0,0.0
VPS72,203.82999999999953,92.3500000000003,0.0,0.0,0.0,0.0
SERF2,169.50000000000006,87.03000000000024,87.2399999999999,88.37999999999992,513.5500000000009,36.19999999999991
CD22,0.0,0.0,0.0,0.0,0.0,0.0
CD47,33.82000000000015,0.0,25.199999999999932,52.429999999999836,243.93999999999932,83.6800000000001
PPIC,0.0,0.0,76.46999999999976,0.0,0.0,0.0
LOC100507584,3.67,0.3699999999999992,0.0,0.0,0.0,28.190000000000076
IMPDH1,267.4299999999999,57.69000000000008,19.730000000000057,101.55000000000032,12.169999999999996,0.0
PRKACA,0.0,0.0,0.0,0.0,0.0,0.0
ACP6,0.0,0.0,25.469999999999963,0.0,0.0,0.0
PPP1R1A,0.0,0.0,0.0,0.0,0.0,0.0
TRPV3,0.0,0.0,0.0,0.0,0.0,0.0
ASXL1,0.0,2.0299999999999963,0.0,0.0,114.07999999999964,0.0
