gene,B.cells,monocytic.lineage,CD4.T.cells,CD8.T.cells
FAM134C,777.1308,728.7239999999999,8.03,9.4639
FAM135A,206.6284,138.5073,6.01,6.65212
FAM135B,11.0025,11.058,4.77,3.9832400000000003
FAM136A,486.0144,393.1395,7.05,8.40006
FAM136BP,64.5878,60.2065,5.41,6.230180000000001
FAM138A,11.018149999999999,10.282575,4.3175,3.7734475
FAM138D,6.1938,7.5659,3.22,3.06275
FAM13A,26.9948,30.6643,6.16,5.73896
FAM13B,644.66,358.0195,7.6,9.60243
FAM13C,17.0299,16.3454,4.59,4.80348
FAM149A,11.6361,13.827,4.89,4.48444
FAM149B1,304.1271,315.3702,6.14,7.2804899999999995
FAM150A,15.7442,19.879,4.88,3.70864
FAM150B,29.9037,28.705,7.31,6.70305
FAM151A,26.1835,28.008000000000003,5.85,5.95858
FAM151B,14.7204,44.9794,3.71,4.16081
FAM153A,42.3854,56.0694,7.84,6.30319
FAM153B,34.2693,35.302800000000005,7.605,6.127195
FAM154A,19.8678,19.4766,4.22,4.044
FAM154B,11.1435,5.4877,3.52,3.3212
FAM155B,43.067,50.3307,5.84,5.37035
FAM156B,193.9718,195.5901,6.99,8.127475
FAM159A,133.9049,40.3487,6.2,6.6985
FAM159B,15.2435,13.0596,5.1,3.6008199999999997
FAM160A1,12.9094,12.9014,3.34,3.96673
FAM160A2,131.4744,215.5213,6.07,7.688289999999999
FAM160B1,366.7892,406.44599999999997,8.14,9.42941
FAM160B2,271.4569,346.8228,5.96,8.28165
FAM161A,64.0238,21.0635,4.1,4.17547
FAM161B,93.5519,103.3969,5.82,5.72655
FAM162A,207.3961,184.1225,7.55,7.00135
FAM162B,73.3181,75.2224,7.12,5.522390000000001
FAM163A,18.0225,18.0903,5.13,4.60682
FAM163B,48.1255,65.0458,5.96,6.17545
FAM166A,40.7638,49.7984,6.16,6.53765
FAM167A,203.903,49.4377,5.32,5.52815
FAM167B,46.4671,40.5852,5.84,5.92486
FAM168A,323.5239,445.2107,7.2,8.82408
FAM168B,539.7323,561.2359,7.99,9.03726
FAM169A,86.1948,44.7547,7.51,7.16858
FAM169B,8.9702,9.3815,5.25,4.8253
FAM170A,23.8497,23.6851,4.63,5.03446
FAM170B,52.7622,62.8056,7.35,6.76633
FAM171A1,49.8622,70.3914,6.56,7.0621100000000006
FAM171A2,59.1079,45.3104,5.57,5.85271
FAM171B,54.8504,28.9015,5.48,4.39088
FAM172A,253.7318,236.2478,8.23,8.81278
FAM172BP,76.7452,180.1792,6.17,5.85776
FAM173A,129.0969,127.6248,7.35,6.823930000000001
FAM173B,94.1155,85.5104,5.6,6.03562
FAM174A,93.9302,153.6453,6.12,5.7939099999999994
FAM174B,72.5183,80.1075,7.04,6.35975
FAM175A,332.7274,158.6144,7.81,8.65318
FAM175B,912.0033,961.5880000000001,8.06,8.98236
FAM177A1,46.144,62.9026,7.54,5.30832
FAM177B,20.4081,9.6928,4.02,3.8489999999999998
FAM178A,258.8445,208.3082,6.91,7.475910000000001
FAM178B,38.9829,37.7649,6.02,5.478269999999999
FAM179A,43.0148,54.8368,6.06,7.245769999999999
FAM179B,150.1837,131.1567,6.33,6.766189999999999
FAM180A,14.3369,18.4702,4.6,4.27937
FAM180B,30.9019,33.542,5.59,5.20971
FAM181A,40.8191,43.1852,5.6,5.94765
FAM181B,90.5174,99.6902,6.42,6.3211900000000005
FAM182A,24.5517,27.342,6.34,4.67049
FAM183A,16.1245,21.2944,5.72,4.613090000000001
FAM183B,43.885549999999995,44.86275,4.775,5.153115
FAM184A,27.325,23.2997,7.12,5.5253
FAM184B,26.0245,30.7916,6.73,5.57983
FAM185A,243.51045,171.66295,6.13,8.005865
FAM186A,9.9745,9.3819,4.17,3.40116
FAM186B,19.2539,18.7862,4.94,4.71842
FAM187B,29.3791,38.2351,5.88,5.50775
FAM188A,148.3731,134.2797,8.06,7.761189999999999
FAM188B,52.8852,30.4869,5.2,5.45598
FAM189A1,22.1354,21.1004,5.37,5.70445
FAM189A2,20.7959,19.4242,4.85,4.7538599999999995
FAM189B,324.2441,334.404,6.48,7.926710000000001
FAM192A,680.4958,593.5338,9.2,9.556410000000001
FAM193A,288.7352,289.1688,7.63,8.645610000000001
FAM193B,132.7149,125.708,7.03,6.78613
FAM195A,67.1155,83.6376,6.05,6.9705699999999995
FAM195B,72.1576,117.6447,5.6,7.22204
FAM196A,15.5369,14.42,4.7,4.10842
FAM198A,31.2229,32.3957,5.83,5.0948400000000005
FAM198B,12.3789,79.6016,3.46,3.6379300000000003
FAM199X,228.4742,249.5557,8.16,8.125010000000001
FAM19A1,7.3111,8.648,3.55,5.86954
FAM19A2,22.5788,27.0635,5.15,4.60684
FAM19A3,65.1414,72.4209,5.79,6.0662199999999995
FAM19A4,8.5571,7.431,4.3,4.27987
FAM19A5,84.7267,92.2844,7.23,6.19006
FAM200A,129.7332,70.2865,4.56,6.9211100000000005
FAM200B,32.0893,46.4266,6.38,4.81015
FAM201B,129.5724,141.9426,7.58,7.63807
FAM204A,639.8595,519.6693,8.88,9.27546
FAM205A,15.0501,20.558000000000003,5.55,5.15511
FAM205B,6.6453,7.5097,4.5,4.18454
FAM206A,302.3233,312.7529,6.43,8.19908
FAM207A,338.5737,260.4141,6.24,8.17274
FAM208A,400.6123,269.0143,8.64,8.30312
FAM208B,499.6296,446.3686,8.26,9.11224
FAM209A,21.476999999999997,18.8462,6.17,5.89222
FAM209B,18.6633,33.6228,6.64,5.72799
FAM20A,38.8223,1484.2591,5.16,4.5061800000000005
FAM20B,351.8004,233.2682,6.51,7.670039999999999
FAM20C,91.038,2586.8502,5.82,4.80103
FAM210A,391.2056,238.3752,6.8,7.956930000000001
FAM210B,122.2648,148.3321,6.66,6.865410000000001
FAM212A,53.5876,27.5866,5.83,5.11509
FAM212B,35.3628,37.6072,6.21,5.7847
FAM213A,137.5201,129.0991,5.89,6.53099
FAM213B,193.7023,205.6681,7.17,7.860989999999999
FAM214A,480.4642,115.6606,8.53,8.86179
FAM214B,254.0059,784.4583,6.04,7.61948
FAM215A,102.3753,92.1198,7.69,7.42047
FAM216A,340.6818,173.3642,4.82,7.49592
FAM216B,5.3897,7.667999999999999,2.99,3.2445
FAM217A,12.219000000000001,11.4215,4.08,5.03423
FAM217B,286.1308,224.7235,4.95,8.71946
FAM218A,74.8374,48.5031,5.95,5.1909
FAM219A,154.1777,266.9777,6.64,6.808339999999999
FAM219B,104.5292,96.2795,4.7,7.70795
FAM21A,797.459725,849.889275,8.71,9.89052
FAM220A,298.08525,219.65859999999998,6.51,8.283425
FAM221A,172.0946,85.6692,5.35,6.09663
FAM221B,21.6936,21.6374,4.48,4.23501
FAM222A,61.1017,63.9725,6.76,6.45817
FAM222A-AS1,6.0999,4.6759,4.66,3.8535800000000004
FAM222B,437.2117,480.555,8.14,9.26879
FAM223A,32.8035,31.27315,6.795,4.9208750000000006
FAM226B,52.97345,30.498,6.405,5.76973
FAM227A,28.3753,18.3176,4.98,4.506819999999999
FAM227B,30.0268,19.3761,4.38,4.81654
FAM228A,11.9809,12.6667,4.23,3.6354
FAM229B,51.0219,33.4672,3.71,5.03251
FAM230B,13.9017,12.72662,5.32,5.164296
FAM231A,53.13266,45.76786,5.406000000000001,6.9435400000000005
FAM24A,20.1506,18.3243,4.86,5.3920900000000005
FAM24B,86.0265,61.3109,7.45,6.0949800000000005
FAM25C,101.717825,80.2633,7.14,6.79757
FAM26D,6.9510000000000005,7.4002,3.57,3.89511
FAM26E,7.8478,20.6216,3.65,3.86145
FAM26F,66.9084,1333.2165,6.71,3.04294
FAM27C,100.6108,97.46006666666666,8.783333333333333,7.8873500000000005
FAM27E2,42.37413333333333,27.431366666666666,4.773333333333333,7.151866666666667
FAM27L,25.4806,23.9329,6.6,6.1028199999999995
FAM32A,582.067,613.0131,6.44,8.41796
FAM35A,337.54105000000004,374.6954,6.14,8.324480000000001
FAM35DP,464.5981,513.7545,6.17,7.87754
FAM3A,246.1752,298.8856,7.37,8.366769999999999
FAM3B,12.4515,22.9674,4.19,4.4709900000000005
FAM3C,307.95145,238.25895,6.72,6.93478
FAM3D,49.4665,43.6572,6.44,5.973330000000001
FAM43A,140.5999,83.1551,6.09,6.2865
FAM43B,129.6666,128.5002,7.63,7.9176899999999995
FAM45A,401.3274,511.6285,7.57,9.313239999999999
FAM45B,35.6374,36.2854,6.07,7.18253
FAM46A,208.0556,311.9091,5.86,5.89232
FAM46B,33.1854,34.7981,6.2,5.8753
FAM46C,582.3530000000001,190.49900000000002,10.01,9.333730000000001
FAM46D,7.2169,5.357,3.26,2.95856
FAM47A,19.8565,17.8199,5.35,4.12825
FAM47B,10.2448,10.7934,4.6,4.347119999999999
FAM47C,26.5217,22.5203,5.71,5.67046
FAM47E,3.2222,2.9778,3.28,3.29915
FAM49A,1198.3078,1086.2484,4.36,5.89666
FAM49B,1203.4892,1142.8215,9.08,9.78357
FAM50A,617.6738,876.1354,7.31,10.1298
FAM50B,213.6679,120.634,5.85,6.97077
FAM53A,54.8225,60.6915,6.45,6.40609
FAM53B,462.0407,181.2755,6.52,7.70452
FAM53C,300.4817,221.6758,7.6,7.618410000000001
FAM57A,274.48400000000004,282.2032,5.84,6.89703
FAM57B,75.7058,90.3488,6.47,6.448119999999999
FAM58A,190.4198,164.0901,6.63,7.34859
FAM58BP,91.338,84.8114,6.23,6.759410000000001
FAM58DP,256.9464,241.3768,5.7,8.23054
FAM60A,528.8923,270.0534,7.9,8.33802
FAM63A,150.1604,174.456,5.93,6.77583
FAM63B,71.0978,86.90799999999999,6.07,6.811210000000001
FAM64A,258.0884,133.775,5.23,7.09123
FAM65A,494.9888,393.7616,5.94,7.09123
FAM65B,1225.0517,295.7432,10.12,11.3184
FAM65C,33.483000000000004,33.2798,5.84,5.48192
FAM69A,763.372,230.2534,8.26,8.97712
FAM69B,133.7981,97.7742,6.22,6.22078
FAM69C,15.7467,20.2349,3.98,4.02559
FAM71A,26.37885,35.5983,4.96,4.82587
FAM71B,16.5344,13.9575,4.59,3.9422
FAM71C,9.7025,10.0496,3.99,3.7521199999999997
FAM71D,15.214,13.3667,4.63,4.058269999999999
FAM71E1,31.3276,28.8029,6.06,5.74214
FAM71E2,61.4559,65.4626,6.300000000000001,6.46782
FAM71F1,23.7533,18.1328,5.56,4.66638
FAM71F2,33.5242,35.6703,5.18,4.08933
FAM72B,882.1063,460.38919999999996,4.9325,7.82505
FAM73A,177.1901,164.5973,7.51,7.85585
FAM73B,94.2619,87.5441,6.12,6.96518
FAM74A4,15.350466666666664,14.512649999999999,4.91,4.399423333333334
FAM74A7,18.2182,19.0494,5.31,5.0280000000000005
FAM76A,302.205,333.1942,6.63,8.66242
FAM76B,285.0444,131.3537,7.95,7.367369999999999
FAM78A,277.3072,408.6699,7.07,9.25452
FAM78B,25.4966,26.5742,5.45,5.78411
FAM81A,18.8516,14.8419,4.56,3.66756
FAM81B,11.7017,17.2027,5.11,4.250430000000001
FAM83A,59.9379,59.613,5.63,4.89975
FAM83A-AS1,17.6418,18.1366,5.43,5.12284
FAM83B,17.4002,13.7805,5.08,3.4434699999999996
FAM83C,28.1813,35.1791,5.75,5.76783
FAM83D,286.3918,173.2665,5.6,6.970160000000001
FAM83E,91.1187,98.1091,6.73,6.65614
FAM83F,21.4945,25.3436,5.64,4.31261
FAM83G,58.691,40.5511,5.57,5.63408
FAM83H,103.4996,100.2129,5.82,6.47845
FAM84A,30.730999999999998,38.2491,6.21,6.04851
FAM84B,35.2012,27.1205,5.81,7.413410000000001
FAM86A,232.2241,218.7633,6.2,7.64745
FAM86B1,345.7826,232.8963666666667,6.4366666666666665,6.463933333333333
FAM86B3P,58.7007,38.22265,5.51,5.210764999999999
FAM86C1,182.2565,149.02,6.99,6.802219999999999
FAM86C2P,190.7028,134.2963,6.25,5.81639
FAM86DP,120.7148,110.0281,6.22,7.12465
FAM86EP,151.6122,147.0502,7.34,7.29387
FAM86FP,191.1473,130.0201,6.81,5.99671
FAM86JP,217.2593,156.83015,5.975,6.077299999999999
FAM87A,13.0441,14.4575,5.49,4.98085
FAM87B,33.9911,33.9548,6.66,5.12551
FAM89A,126.5081,125.6339,6.75,7.24308
FAM89B,502.7594,847.8538,6.25,9.553930000000001
FAM8A1,165.7464,282.7728,7.76,8.13132
FAM90A1,37.069433333333336,30.519166666666667,5.723333333333333,5.5548633333333335
FAM90A27P,49.7489,49.4783,6.11,6.3125800000000005
FAM90A7P,39.2061,33.876555555555555,5.622222222222223,5.793352222222222
FAM91A1,1348.5015,1186.3913,7.98,9.70509
FAM92A1,58.6806,81.6868,6.52,5.61015
FAM92A1P1,21.9783,34.2306,4.73,5.16102
FAM92A1P2,5.4781,5.3575,3.56,2.7433099999999997
FAM92B,62.5959,58.5605,6.54,6.1584699999999994
FAM95B1,8.9685,12.3284,5.05,4.04862
FAM96A,639.1383,489.5396,6.93,9.04627
FAM96B,868.3568,948.8189,8.8,10.4276
FAM98A,777.9789,545.2733,8.62,8.55717
FAM98B,184.6887,130.0114,6.63,6.53371
FAM98C,244.9985,213.9141,6.33,8.1544
FAM99A,20.3917,16.1736,5.355,4.48998
FAM9A,7.4885,9.2813,3.44,3.9186699999999997
FAM9B,11.7252,11.8461,4.3,3.8460699999999997
FAM9C,7.6871,8.2311,3.18,3.25481
FAN1,83.2219,74.242,5.81,6.63773
FANCA,326.4809,204.9655,5.61,7.10177
FANCB,169.0432,50.9842,4.28,5.38744
FANCC,161.4707,77.7782,4.28,6.05933
FANCD2,812.9886,340.3563,7.07,7.91895
FANCD2OS,47.2258,45.3335,6.69,5.2138599999999995
FANCE,404.9037,306.2992,5.94,7.798080000000001
FANCF,138.8795,66.6986,6.11,7.405460000000001
FANCG,425.9448,238.1661,6.22,6.663869999999999
FANCI,1090.6186,472.5462,5.61,8.59565
FANCL,197.6434,88.9505,6.51,5.78409
FANCM,109.9124,45.883,5.7,5.69374
FANK1,24.660999999999998,28.9817,5.04,4.56878
FAP,10.4066,8.4338,4.38,3.48409
FAR1,297.7984,601.2976,7.31,8.60316
FAR2,55.3276,282.8891,5.77,5.28428
FAR2P1,27.9775,21.9366,5.31,4.96955
FARP1,23.4921,24.5896,5.61,5.11152
FARP2,243.2135,177.3715,5.91,7.37896
FARS2,510.0765,348.5664,8.02,9.0699
FARSA,1489.4486,1519.9941,7.47,10.054
FARSB,1680.5935,1102.8722,8.85,10.0329
FAS,566.8016,528.3381,7.31,9.17676
FASLG,48.1997,56.3272,5.25,5.35837
FASN,446.6649,330.6217,5.78,7.941089999999999
FASTK,223.8052,253.1417,7.19,7.877669999999999
FASTKD1,193.0331,178.7963,6.67,6.85278
FASTKD2,226.1426,167.8352,7.18,7.53292
FASTKD3,101.0172,74.1357,6.1,6.448180000000001
FAT1,16.2526,16.6215,4.54,4.47296
FAT2,18.0509,15.5191,4.79,4.598730000000001
FAT3,11.105,13.1592,4.05,4.0418199999999995
FAT4,8.232000000000001,7.5954,3.96,3.77071
FATE1,13.1787,16.6747,5.33,4.79528
FAU,1104.0313,683.4734,9.84,10.2062
FAXC,22.0209,26.0254,5.39,4.70367
FAXDC2,27.0223,41.3239,5.39,5.04962
FBF1,125.0289,103.7903,6.65,7.03183
FBL,2804.0599,1893.9383,11.48,11.242
FBLIM1,17.1488,18.1751,5.27,4.54916
FBLL1,53.9205,39.7926,5.81,5.90773
FBLN1,28.9729,32.2232,5.5,5.05681
FBLN2,52.2706,44.1999,5.58,5.79332
FBLN5,59.3345,129.0707,5.97,5.73095
FBLN7,78.0923,115.9702,6.24,6.7662
FBN1,19.36,12.1663,3.88,4.30894
FBN2,11.927,14.2153,4.31,4.40035
FBN3,34.4725,35.4573,5.66,5.35768
FBP1,130.3901,3563.9799,4.94,4.4917300000000004
FBP2,9.969,13.4919,4.39,4.63518
FBRS,423.8481,570.4819,6.55,8.67554
FBRSL1,322.1868,355.8937,7.69,8.74211
FBXL12,458.3407,305.9329,5.39,7.88342
FBXL13,11.4277,8.5587,3.68,3.72925
FBXL14,149.0828,152.9347,6.33,7.4405399999999995
FBXL15,40.7052,43.797,5.97,5.99753
FBXL16,54.0514,63.0656,6.32,6.51605
FBXL17,131.861,109.93,7.25,7.70202
FBXL18,163.4054,118.9481,6.02,6.827789999999999
FBXL19,117.3586,115.7297,6.93,7.03183
FBXL19-AS1,24.7053,28.5704,4.3,4.575740000000001
FBXL2,11.652000000000001,9.097999999999999,4.08,4.25431
FBXL20,299.4918,269.7485,8.58,8.61023
FBXL21,5.6607,7.3326,3.42,3.6452699999999996
FBXL22,17.4535,19.1583,4.83,5.3520199999999996
FBXL3,634.161,643.3828,9.35,8.68924
FBXL4,193.1699,177.2517,6.75,8.407010000000001
FBXL5,564.7838,1380.1202,8.27,9.92474
FBXL7,40.5032,41.1196,5.44,5.79772
FBXL8,81.9853,91.4161,7.54,7.51156
FBXO11,351.9172,328.8438,9.31,8.532119999999999
FBXO15,28.1171,26.495,4.12,4.68993
FBXO16,47.6743,25.2525,4.0,3.64445
FBXO17,68.6379,65.4893,7.0,6.538494999999999
FBXO18,334.212,254.2105,5.92,8.16123
FBXO2,113.7332,91.20700000000001,6.53,7.02537
FBXO21,225.9804,162.9523,7.2,7.97566
FBXO22,287.6018,244.9702,5.15,8.40819
FBXO24,38.6463,46.8101,5.39,4.981330000000001
FBXO25,465.43885,383.40665,9.364999999999998,8.921470000000001
FBXO27,36.455,31.5206,5.58,5.59921
FBXO28,344.2641,350.171,7.64,8.68178
FBXO3,457.36800000000005,402.1251,7.28,9.125919999999999
FBXO30,309.7756,476.8593,8.32,8.16705
FBXO31,138.4791,119.3559,6.0,7.272810000000001
FBXO32,67.7555,81.048,6.99,8.368219999999999
FBXO33,149.3059,150.0713,7.19,7.346239999999999
FBXO34,260.889,250.0177,7.15,8.0573
FBXO36,108.9048,111.7679,5.25,6.3665199999999995
FBXO38,682.0607,599.3805,7.83,9.576839999999999
FBXO39,32.2209,33.8079,5.61,6.68681
FBXO4,285.4988,151.3477,5.95,6.54838
FBXO40,12.4716,11.3848,4.22,3.78027
FBXO41,102.6222,64.9856,5.48,6.5460199999999995
FBXO42,315.4892,340.9201,5.96,8.77197
FBXO43,126.6469,57.3924,4.13,5.45565
FBXO44,143.4528,114.6058,7.1,7.41505
FBXO45,199.7777,190.3986,4.75,6.72525
FBXO46,212.6992,201.2143,6.87,7.3161
FBXO47,19.5673,8.3202,3.3,3.47896
FBXO48,58.518,42.426,4.13,5.73781
FBXO5,991.9296,406.7862,6.27,8.003730000000001
FBXO6,364.9885,343.8893,5.72,8.619069999999999
FBXO7,2315.0083,1886.4651,8.19,10.5931
FBXO8,309.5807,304.1516,8.26,8.64213
FBXO9,142.487875,156.563225,5.9975,6.81775
FBXW10,10.017,7.1831499999999995,3.925,4.01888
FBXW11,498.1376,466.8816,6.98,8.846160000000001
FBXW12,11.4794,9.539,3.94,3.96003
FBXW2,780.5225,727.7045,8.6,9.67809
FBXW4,242.3335,167.3631,7.88,8.40672
FBXW4P1,129.5754,124.3991,6.02,7.46771
FBXW5,321.5001,535.9764,7.16,9.14811
FBXW7,215.6064,148.5189,8.24,7.92593
FBXW8,324.8195,196.1314,6.45,8.01723
FBXW9,102.7131,82.0348,6.46,6.6186300000000005
FCAMR,30.2456,32.0781,5.94,4.83712
FCAR,37.7921,695.3259,5.06,4.49509
FCER1A,11.8752,9.7065,3.82,3.65519
FCER1G,321.1613,5889.6797,3.85,7.487260000000001
FCER2,2257.9422,2145.7786,4.64,5.02037
FCF1,487.2191,400.0597,8.25,9.58559
FCGBP,38.9904,45.123999999999995,5.67,5.81776
FCGR1A,68.73100000000001,2673.2845333333335,4.3566666666666665,3.8666266666666664
FCGR1B,26.2173,21.1457,5.62,5.03298
FCGR2A,94.8017,2882.4239,3.71,3.48558
FCGR2B,1090.2094,3331.8073,5.09,4.886585
FCGR3A,63.35735,1657.8232,4.4350000000000005,5.008179999999999
FCGRT,159.1418,506.5768,7.92,6.95155
FCHO1,182.5732,147.4025,6.02,8.54128
FCHO2,34.6543,447.4628,3.38,4.50285
FCHSD1,168.5003,164.7165,6.15,7.96013
FCHSD2,1597.4276,847.9126,8.27,9.37082
FCN1,46.6511,81.4356,6.35,6.60191
FCN2,56.763000000000005,68.3896,6.72,6.19042
FCN3,42.1316,48.9273,5.59,5.25488
FCRL1,529.9271,71.9389,5.89,5.56427
FCRL2,296.5672,31.1238,4.2,3.8739
FCRL3,751.4879,92.0558,4.55,6.2592300000000005
FCRL4,65.847,18.37,4.16,4.36428
FCRL5,567.4152,41.3324,4.79,4.1498099999999996
FCRL6,34.9751,49.7268,4.82,7.31992
FCRLA,1387.882,425.832,5.31,4.46892
FCRLB,90.3921,487.1662,5.86,5.57937
FDCSP,6.4036,10.2386,4.24,3.76159
FDFT1,4888.3107,2459.7883,8.34,11.1308
FDPS,826.1533,334.4628,6.65,7.92346
FDPSP2,230.25385,118.17495,6.279999999999999,6.33793
FDX1,201.0598,244.6386,7.71,5.00375
FDX1L,113.2617,111.5266,7.34,7.06296
FDXACB1,87.2915,80.0536,4.54,6.215409999999999
FDXR,191.8784,173.9444,7.11,7.99472
FECH,202.3116,169.5918,5.77,7.080369999999999
FEM1A,71.8654,95.932,6.85,6.459280000000001
FEM1B,363.1359,491.9131,7.75,9.19766
FEM1C,372.6414,422.2184,6.96,8.39513
FEN1,562.5351,277.36400000000003,7.1,7.01495
FER,96.2927,67.9635,5.24,5.15889
FER1L4,45.7655,40.54015,5.665,5.52854
FER1L5,31.459300000000002,27.3956,5.550000000000001,5.33503
FER1L6,16.602999999999998,18.8316,5.04,4.673369999999999
FER1L6-AS1,6.8296,9.8813,3.96,3.95077
FER1L6-AS2,11.4275,11.4054,4.63,4.52343
FERD3L,43.2714,45.6534,6.04,5.629519999999999
FERMT1,12.5865,14.3253,4.58,3.95675
FERMT2,11.8673,14.9764,3.82,3.83636
FERMT3,1487.3441,1836.5057,6.44,10.4791
FES,117.9971,166.2191,5.71,6.2125
FETUB,13.9198,11.6341,5.51,4.24219
FEV,36.9585,36.4043,6.11,5.77891
FEZ1,14.9798,25.8322,4.78,4.72895
FEZ2,150.0818,279.1954,6.61,7.51125
FEZF1,20.2352,31.1392,5.96,3.8589
FEZF2,42.9861,43.8662,5.75,5.39599
FFAR1,103.4336,94.8427,6.65,6.21275
FFAR2,15.6406,414.69800000000004,3.99,4.20977
FFAR3,27.62885,43.1361,5.105,4.864175
FFAR4,15.5376,49.9484,4.95,4.88056
FGA,7.7014,9.4252,3.87,3.7252400000000003
FGB,13.0132,15.4607,4.12,4.13181
FGD1,26.9755,24.6423,5.69,5.44931
FGD2,605.9369,479.0618,5.37,5.46055
FGD3,322.26099999999997,330.3803,7.05,10.3539
FGD4,61.3503,247.3875,3.62,3.5879800000000004
FGD5,18.7351,25.4078,5.23,4.47815
FGD6,32.7711,145.4705,4.13,3.96673
FGF1,8.58,7.8848,3.67,4.09437
FGF10,12.960999999999999,13.2028,4.74,4.2093300000000005
FGF11,63.4865,53.2669,5.4,4.54486
FGF12,12.2244,12.3962,4.63,4.0508
FGF13,23.2978,22.5115,4.91,4.02104
FGF14,5.8369,6.7125,3.79,3.01303
FGF16,11.8934,7.0829,4.61,4.219530000000001
FGF17,50.6587,60.2538,6.5,6.10628
FGF18,27.7376,32.2243,6.11,6.5382
FGF19,17.0127,17.0127,5.19,5.6157
FGF2,24.1825,18.4134,5.9,3.7795099999999997
FGF20,39.1873,45.6551,5.35,5.51382
FGF21,13.6239,14.2495,4.77,4.3669199999999995
FGF22,46.4952,41.4781,6.29,6.06008
FGF23,25.0132,24.2678,5.85,5.03423
FGF3,29.9753,29.9551,5.7,5.26826
FGF4,60.3744,57.6871,6.24,7.682289999999999
FGF5,24.526,19.441,5.57,4.92589
FGF6,26.1859,30.8522,5.64,4.3566
FGF7,19.869124999999997,14.815500000000002,3.4624999999999995,5.2823075
FGF7P2,16.0728,11.15,3.53,5.28149
FGF8,25.9419,29.905,6.28,6.02882
FGF9,17.1202,15.122,5.34,4.9478800000000005
FGFBP1,28.5027,26.2765,5.04,4.67706
FGFBP2,12.0333,19.4674,3.62,10.6559
FGFBP3,37.9956,46.5238,6.21,6.4076699999999995
FGFR1,38.8068,155.062,6.67,6.00425
FGFR1OP,101.20845,59.779700000000005,6.24,6.068745
FGFR1OP2,334.8278,280.7992,9.52,9.031139999999999
FGFR2,18.0192,27.261,5.22,4.703790000000001
FGFR3,40.4854,40.7897,5.77,5.44612
FGFR4,35.016,27.9041,5.32,5.35384
FGFRL1,99.9034,234.172,6.63,7.45793
FGG,6.402,4.9464,3.33,3.95856
FGGY,109.4696,105.8008,5.21,6.582319999999999
FGL1,3.3573,3.3588,2.9,3.10038
FGL2,222.5445,2833.1273,4.89,4.85067
FGR,402.991,2286.7416,6.05,6.27577
FH,352.7293,238.9144,5.79,7.70867
FHAD1,21.9228,83.9427,4.88,4.61816
FHDC1,18.2072,15.6171,4.31,4.3093699999999995
FHIT,131.2054,119.3748,7.68,7.72067
FHL1,90.3632,63.3058,4.97,5.792590000000001
FHL2,39.7072,43.6311,5.53,5.69428
FHL3,162.8587,910.8261,5.66,7.6482600000000005
FHL5,4.6751,6.7191,3.85,3.72925
FHOD1,280.0974,247.0517,5.14,7.13465
FHOD3,19.0474,20.2401,4.92,3.78139
FIBCD1,44.4564,47.3807,6.88,5.82412
FIBIN,12.0525,8.1555,4.26,4.90218
FIBP,1676.5745,1109.5485,7.81,9.7026
FICD,300.5838,595.261,5.59,7.22082
FIG4,782.6842,722.4838,6.05,8.641810000000001
FIGF,10.6606,11.1155,3.89,3.9086800000000004
FIGLA,10.5541,11.0509,4.5,4.4057699999999995
FIGN,8.8107,10.027999999999999,4.31,4.26379
FIGNL1,258.5319,162.4525,5.63,6.722110000000001
FIGNL2,33.5097,30.5294,5.12,5.46135
FILIP1,12.6467,11.7345,4.43,4.37938
FILIP1L,29.3307,47.4694,6.12,5.11479
FIP1L1,1088.7501,813.1187,9.32,10.5716
FIS1,418.0705,403.6776,6.98,8.878639999999999
FITM1,48.8074,52.04,5.63,6.42749
FITM2,75.923,89.6801,6.78,7.18566
FIZ1,129.0181,158.224,6.68,7.15353
FJX1,29.6576,37.4854,5.61,4.122719999999999
FKBP10,39.2252,45.4438,5.12,5.5089
FKBP11,226.7604,174.43599999999998,7.77,8.69028
FKBP14,78.3032,84.0026,4.62,4.77476
FKBP15,1067.925,1707.5182,7.18,9.101280000000001
FKBP1A,1832.4897500000002,2242.9334000000003,7.59,10.123055
FKBP1B,119.6298,123.941,7.53,7.056489999999999
FKBP2,150.1135,192.7343,8.38,6.2311
FKBP3,212.8809,131.1697,9.12,6.557930000000001
FKBP4,761.5676,981.5066,7.03,8.59123
FKBP5,530.9973,865.0419,10.36,9.75952
FKBP6,13.1129,15.7611,4.82,4.37905
FKBP7,88.6459,54.2298,4.1,6.07064
FKBP8,658.1738,753.6873,6.67,9.69512
FKBP9,40.9212,30.0579,4.41,4.24582
FKBP9P1,39.283,65.1749,5.97,5.26465
FKBPL,49.409,45.8904,5.99,5.51436
FKRP,72.7501,73.476,6.22,7.01543
FKTN,103.2162,100.1195,5.49,5.87807
FLAD1,211.7894,188.1907,6.06,7.419910000000001
FLCN,148.9912,259.3206,6.56,7.77053
FLG,25.7254,21.5155,4.61,4.02806
FLG2,23.4594,18.4432,4.73,3.7774300000000003
FLI1,854.645,522.8953,8.77,10.8706
FLII,679.2742,870.5977,6.57,9.2749
FLJ11292,16.8759,18.7162,4.55,5.11723
FLJ11710,33.1289,39.7901,6.2,6.43656
FLJ13224,49.0692,39.1572,5.8,6.2325
FLJ13744,18.7005,26.14,4.21,4.22133
FLJ16171,61.2913,71.9792,4.77,6.03268
FLJ16734,24.2052,33.454,5.39,6.91107
