GeneSymbol,naive.CD4.T.cells,naive.CD8.T.cells,naive.B.cells,monocytes,NK.cells ,myeloid.dendritic.cells
SEPW1,0.63940963,0.63940963,0.63940963,0.63940963,0.63940963,0.63940963
EMP3,0.876109406,0.819657588,0.886627308,1.445917921,1.499113684,0.687716868
KDELR1,0.726344697,0.726344697,0.726344697,0.726344697,0.726344697,2.24791534
RPL18,1.467799003,1.496142985,1.445715089,0.713906956,0.502683218,0.83045918
PPP1R15A,1.164735483,1.182896927,1.278969299,1.251604051,1.313281786,1.551289268
NUCB1,0.688022846,0.688022846,0.688022846,0.688022846,0.688022846,1.904376583
BAX,0.594772245,0.594772245,0.594772245,1.41679662,0.594772245,1.456364184
FTL,0.705397531,0.753131083,0.912710204,3.455271522,0.768714169,0.782887879
CD37,0.917162012,0.915322505,2.813349082,1.051057243,0.881998008,1.114122457
FLT3LG,0.661742052,1.49580251,0.661742052,0.661742052,0.661742052,0.661742052
RPL13A,1.490158478,1.447151836,1.436623332,0.523956199,0.359341723,0.789576962
RPS11,1.03402514,1.069947532,1.807277702,1.204137997,0.70489822,1.601901794
FCGRT,0.644293386,0.644293386,0.644293386,3.014869891,0.644293386,2.369871224
NOSIP,1.791087415,1.491506294,0.506580283,0.506580283,0.506580283,0.955508356
RRAS,0.880807663,0.880807663,0.880807663,0.880807663,0.880807663,0.880807663
AP2A1,0.780526458,0.780526458,0.780526458,0.780526458,0.780526458,0.780526458
FUZ,0.887557738,0.887557738,0.887557738,0.887557738,0.887557738,0.887557738
SPIB,0.81700028,0.81700028,0.81700028,0.81700028,0.81700028,13.31835601
CD33,0.824405726,0.824405726,0.824405726,0.824405726,0.824405726,0.824405726
NKG7,0.655591222,0.655591222,0.655591222,0.655591222,6.071203176,0.655591222
SIGLEC10,0.857913939,0.857913939,0.857913939,0.857913939,0.857913939,0.857913939
FPR1,0.83532381,0.83532381,0.83532381,0.83532381,0.83532381,0.83532381
PPP2R1A,0.684115769,0.684115769,0.684115769,0.684115769,0.684115769,0.684115769
ZNF331,0.696875807,0.696875807,0.696875807,0.696875807,0.696875807,0.696875807
MYADM,0.618425725,0.618425725,0.618425725,1.442078132,0.618425725,0.618425725
OSCAR,0.847898985,0.847898985,0.847898985,0.847898985,0.847898985,0.847898985
NDUFA3,1.19887317,1.193647995,0.448222585,1.448489727,1.415826237,1.475569375
TFPT,0.808597739,0.808597739,0.808597739,0.808597739,0.808597739,0.808597739
MBOAT7,0.808280525,0.808280525,0.808280525,0.808280525,0.808280525,0.808280525
RPS9,1.330650288,1.426276357,1.271552459,1.074294769,0.42224084,1.008414005
LILRB3,0.828665475,0.828665475,0.828665475,0.828665475,0.828665475,0.828665475
LILRB2,0.818047564,0.818047564,0.818047564,0.818047564,0.818047564,0.818047564
LILRA5,0.831703879,0.831703879,0.831703879,0.831703879,0.831703879,0.831703879
LILRA4,0.901591115,0.901591115,0.901591115,0.901591115,0.901591115,675.9049932
LAIR1,0.750104417,0.750104417,0.750104417,0.750104417,0.750104417,2.692586435
LENG8,0.734879277,0.734879277,0.734879277,0.734879277,0.734879277,2.289588659
LILRA2,0.823785338,0.823785338,0.823785338,0.823785338,0.823785338,0.823785338
LILRA1,0.856229235,0.856229235,0.856229235,0.856229235,0.856229235,0.856229235
LILRB1,0.830865705,0.830865705,0.830865705,0.830865705,0.830865705,0.830865705
LILRB4,0.867245686,0.867245686,0.867245686,0.867245686,0.867245686,50.42951559
PPP6R1,0.79291554,0.79291554,0.79291554,0.79291554,0.79291554,0.79291554
RPL28,1.214614855,1.439567351,1.119277478,0.952610415,0.39213081,0.65958428
UBE2S,0.797866977,0.797866977,0.797866977,0.797866977,0.797866977,0.797866977
EPN1,0.778389978,0.778389978,0.778389978,0.778389978,0.778389978,0.778389978
A1BG,0.7310147,0.7310147,0.7310147,0.7310147,0.7310147,2.613144939
RPS5,1.461346388,1.710097001,1.565977054,0.577779317,0.56120135,0.925742216
CHMP2A,0.64056315,0.64056315,0.64056315,0.64056315,0.64056315,1.559842379
RPS4Y1,1.36330219,1.498419871,1.075909728,0.87982497,0.866336722,0.561256932
EIF1AY,0.653218368,0.653218368,0.653218368,0.653218368,0.653218368,1.772392139
IL17RA,0.785882228,0.785882228,0.785882228,0.785882228,0.785882228,0.785882228
CECR1,0.737614496,0.737614496,0.737614496,2.64865314,0.737614496,2.050197388
BID,0.729855088,0.729855088,0.729855088,0.729855088,0.729855088,0.729855088
CLDN5,0.95546074,0.95546074,0.95546074,0.95546074,0.95546074,0.95546074
Sept5,0.968333199,0.968333199,0.968333199,0.968333199,0.968333199,0.968333199
COMT,0.712767415,0.712767415,0.712767415,0.712767415,0.712767415,3.66955118
DGCR6L,0.680622853,0.680622853,0.680622853,0.680622853,0.680622853,0.680622853
UBE2L3,0.605354133,0.605354133,0.605354133,0.605354133,0.605354133,1.459602403
SDF2L1,0.703617144,0.703617144,0.703617144,0.703617144,0.703617144,2.055384598
MAPK1,0.735179847,0.735179847,0.735179847,0.735179847,0.735179847,0.735179847
PPM1F,0.842942004,0.842942004,0.842942004,0.842942004,0.842942004,0.842942004
IGLC2,0.794289146,0.794289146,0.794289146,0.794289146,0.794289146,0.794289146
IGLC3,0.821331317,0.821331317,0.821331317,0.821331317,0.821331317,0.821331317
GNAZ,0.958738841,0.958738841,0.958738841,0.958738841,0.958738841,0.958738841
VPREB3,0.805078082,0.805078082,4.411204839,0.805078082,0.805078082,0.805078082
CHCHD10,0.59987962,0.59987962,0.59987962,1.43403563,0.59987962,1.514725851
SMARCB1,0.712959271,0.712959271,0.712959271,0.712959271,0.712959271,2.134764062
DERL3,0.895443449,0.895443449,0.895443449,0.895443449,0.895443449,170.9326328
MIF,1.234420312,1.198705466,0.894672518,1.042665663,1.384214511,1.229962541
DDT,0.597576812,0.597576812,0.597576812,1.316588015,0.597576812,1.565257603
TPST2,0.706181677,0.706181677,0.706181677,0.706181677,3.4831305,0.706181677
XBP1,0.604874266,0.604874266,0.604874266,0.604874266,2.437184765,2.195568519
GAS2L1,0.920508728,0.920508728,0.920508728,0.920508728,0.920508728,0.920508728
UQCR10,0.915838721,1.231079804,0.477842472,1.463430525,1.432440437,1.611610735
LIMK2,0.895198222,0.895198222,0.895198222,0.895198222,0.895198222,0.895198222
PIK3IP1,1.821972818,1.817825804,0.609577793,0.609577793,0.609577793,0.609577793
YWHAH,0.697742339,0.697742339,0.697742339,0.697742339,0.697742339,0.697742339
HMOX1,0.852432463,0.852432463,0.852432463,0.852432463,0.852432463,0.852432463
MCM5,0.818998639,0.818998639,0.818998639,0.818998639,0.818998639,0.818998639
MYH9,0.616115047,0.616115047,0.616115047,0.616115047,0.616115047,0.616115047
EIF3D,1.344604393,1.335513915,1.466202795,0.993363551,0.472244498,1.069233933
NCF4,0.79639602,0.79639602,0.79639602,0.79639602,0.79639602,0.79639602
CSF2RB,0.870913197,0.870913197,0.870913197,0.870913197,0.870913197,8.958198278
MPST,0.828457969,0.828457969,0.828457969,0.828457969,0.828457969,0.828457969
IL2RB,0.785289514,0.785289514,0.785289514,0.785289514,8.214498323,0.785289514
RAC2,1.085144116,1.17658231,1.194825713,0.823758458,2.203567449,1.486104048
CYTH4,0.679334031,0.679334031,0.679334031,0.679334031,0.679334031,2.114136408
LGALS2,0.709441932,0.709441932,0.709441932,4.899852802,0.709441932,0.709441932
SH3BP1,0.721053733,0.721053733,0.721053733,0.721053733,0.721053733,0.721053733
LGALS1,0.576315879,0.576315879,0.576315879,2.994500513,0.95560555,1.469304855
EIF3L,1.222819005,1.353212221,1.221770078,1.132115637,1.017756562,1.410512628
CSNK1E,0.860856641,0.860856641,0.860856641,0.860856641,0.860856641,0.860856641
DDX17,0.56879772,0.56879772,0.56879772,0.56879772,0.56879772,1.631730447
SUN2,1.345931589,1.317549558,0.515719492,0.515719492,1.928757266,0.515719492
CBX6,0.724508208,0.724508208,0.724508208,0.724508208,0.724508208,1.205187519
APOBEC3A,0.862945917,0.862945917,0.862945917,0.862945917,0.862945917,0.862945917
APOBEC3C,0.703863898,0.703863898,0.703863898,0.703863898,0.703863898,0.703863898
APOBEC3G,0.700261486,0.700261486,0.700261486,0.700261486,3.413599921,0.700261486
RPL3,1.608727998,1.651366398,1.102633584,0.435581354,0.59704339,0.884876015
SYNGR1,0.864051562,0.864051562,0.864051562,0.864051562,0.864051562,0.864051562
RPS19BP1,0.640444163,0.640444163,0.640444163,0.640444163,0.640444163,1.595113079
GRAP2,0.73479733,0.73479733,0.73479733,0.73479733,0.73479733,0.73479733
TNRC6B,0.590225627,0.590225627,0.590225627,0.590225627,0.590225627,1.273862575
ST13,1.434017529,1.400047187,1.112545836,0.955218594,0.481168188,0.99986322
RBX1,0.539591916,0.539591916,0.539591916,1.595061317,0.539591916,2.290295727
XRCC6,0.569194033,0.569194033,0.569194033,0.569194033,0.569194033,1.266716844
SNU13,0.523596143,1.305129196,0.523596143,1.132099292,0.523596143,1.363121057
TNFRSF13C,0.785047707,0.785047707,4.750709031,0.785047707,0.785047707,0.785047707
NAGA,0.824340129,0.824340129,0.824340129,0.824340129,0.824340129,0.824340129
SMDT1,1.25933506,1.230749,1.353156965,1.039605077,0.396704125,1.246528549
NDUFA6,0.669845224,0.669845224,0.669845224,0.669845224,0.669845224,0.669845224
RRP7A,0.720983746,0.720983746,0.720983746,0.720983746,0.720983746,0.720983746
RNU12,0.807661405,0.807661405,0.807661405,0.807661405,0.807661405,0.807661405
CYB5R3,0.7664309,0.7664309,0.7664309,0.7664309,0.7664309,0.7664309
ARFGAP3,0.777304868,0.777304868,0.777304868,0.777304868,0.777304868,0.777304868
PACSIN2,0.829925402,0.829925402,0.829925402,0.829925402,0.829925402,0.829925402
TSPO,0.487049651,0.487049651,0.487049651,2.506296927,0.487049651,0.640037738
PARVB,0.817591614,0.817591614,0.817591614,0.817591614,0.817591614,0.817591614
PARVG,0.716428993,0.716428993,0.716428993,0.716428993,0.716428993,2.25239451
UPK3A,0.900165348,0.900165348,0.900165348,0.900165348,0.900165348,0.900165348
TTC38,0.856316471,0.856316471,0.856316471,0.856316471,7.826651637,0.856316471
CERK,0.787863841,0.787863841,0.787863841,0.787863841,0.787863841,0.787863841
CRELD2,0.767295625,0.767295625,0.767295625,0.767295625,0.767295625,1.40493975
TRABD,0.6680975,0.6680975,0.6680975,0.6680975,0.6680975,2.84651334
PLXNB2,0.845559096,0.845559096,0.845559096,0.845559096,0.845559096,0.845559096
SCO2,0.78830564,0.78830564,0.78830564,0.78830564,0.78830564,0.78830564
TYMP,0.637072025,0.637072025,0.637072025,3.501154669,0.637072025,0.637072025
ODF3B,0.805617954,0.805617954,0.805617954,0.805617954,0.805617954,0.805617954
SAMSN1,0.781678432,0.781678432,0.781678432,0.781678432,0.781678432,0.781678432
ATP5J,0.526708929,0.526708929,0.526708929,1.315220357,1.346188917,1.854283521
APP,0.800777535,0.800777535,0.800777535,0.800777535,0.800777535,24.15274865
MAP3K7CL,0.87896207,0.87896207,0.87896207,0.87896207,0.87896207,0.87896207
SOD1,1.33758093,1.283932348,0.443586254,0.443586254,0.443586254,0.992609557
IFNAR2,0.742023146,0.742023146,0.742023146,0.742023146,0.742023146,0.742023146
IL10RB,0.765899566,0.765899566,0.765899566,0.765899566,0.765899566,0.765899566
IFNAR1,0.756186602,0.756186602,0.756186602,0.756186602,0.756186602,0.756186602
IFNGR2,0.738520615,0.738520615,0.738520615,0.738520615,0.738520615,0.738520615
SON,1.268529108,1.208174634,1.30865194,1.017525626,1.476768347,1.360051883
TTC3,0.616286303,1.141489331,0.616286303,0.616286303,0.616286303,1.503043258
HMGN1,1.220243171,1.195581792,1.394994033,0.886601919,1.304899764,1.713792922
MX1,0.792283337,0.792283337,0.792283337,0.792283337,0.792283337,0.792283337
U2AF1,0.733186071,0.733186071,0.733186071,0.733186071,0.733186071,0.733186071
PDXK,0.79691678,0.79691678,0.79691678,0.79691678,0.79691678,0.79691678
CSTB,0.519753343,0.519753343,0.519753343,1.653720161,0.519753343,0.519753343
PFKL,0.724475121,0.724475121,0.724475121,0.724475121,0.724475121,0.724475121
C21orf2,0.805172308,0.805172308,0.805172308,0.805172308,0.805172308,0.805172308
SUMO3,0.631892049,0.631892049,0.631892049,0.631892049,0.631892049,1.758565606
PTTG1IP,0.773266011,0.773266011,0.773266011,0.773266011,0.773266011,0.773266011
