,GSM480959,GSM480960,GSM480961,GSM480962,GSM480963,GSM480964,GSM480965,GSM480966,GSM480967,GSM480968
1370311_at,8.421952636,8.509171622,8.458665974,8.372851542,8.374663839,8.250267061,8.626224205,8.80650041,8.594429792,8.782756327
1370312_at,6.702439639,5.546802881,6.63876135,6.471105776,7.064020427,6.99273578,7.59348552,7.627523749,7.81677172,7.696100189
1370313_at,9.993292525,9.853535155,10.6075026,10.51375902,10.97204741,11.05141434,10.63168155,10.52953672,10.71880131,10.59001348
1370314_at,10.48581647,9.36009025,10.1961594,9.474203397,9.701785045,9.59500536,9.889232369,9.562276168,9.834707428,9.609294379
1370315_a_at,10.07583669,9.888475327,10.64336462,10.62742435,11.02095011,11.00595722,11.10261763,10.89828971,11.15210042,10.92840985
1370316_at,9.133619236,8.696686058,9.092647594,8.835678493,9.416868345,9.059074706,9.098205014,9.02462106,9.07654085,8.924417629
1370317_at,7.465597245,7.668138513,7.585398041,7.829904608,7.828456766,7.828848912,7.857767229,8.091259357,7.990830078,8.132003025
1370318_at,8.68336427,8.387353965,9.127047254,9.00951138,9.295030047,9.402281217,9.136827143,9.004358456,9.194494441,9.076464804
1370319_at,6.296859417,5.958526568,6.297442138,6.165705875,6.454483366,6.147603701,6.442422088,6.354080888,6.3462737,6.401000545
1370320_at,4.155435255,4.452007813,4.321365034,4.315953633,4.238368056,4.46449061,4.465998109,4.440315693,4.579154809,4.468932455
1370321_at,8.012111961,7.758560367,7.653762251,7.632387893,7.681327062,7.396725443,7.691024424,7.590969279,7.90337943,7.620687911
1370322_at,8.620618542,8.422506753,8.573668867,8.437959111,8.536043831,8.388982281,8.52280518,8.404038658,8.481039249,8.311543728
1370323_at,7.714898841,7.094718995,7.508271989,7.198233498,7.398993563,7.573807941,7.365482563,7.345342648,7.306527258,6.943248089
1370324_at,5.818178592,5.761478358,5.732605913,5.833947522,5.742579227,5.784799833,5.851610109,5.756976776,5.910684116,5.945718093
1370325_at,9.177843855,9.670697715,8.991939084,9.447139586,9.067473262,9.124315422,9.096993138,9.252567326,8.878401175,9.208926789
1370326_at,8.835696117,8.830677053,9.27161169,9.210543607,9.375374895,9.636975367,9.22026828,9.234229819,9.203541415,9.038606803
1370327_at,7.182942764,7.10882563,7.209972659,6.938302053,7.167366891,6.925643469,7.096301733,6.938821548,7.138056009,7.102411458
1370328_at,7.957642522,7.49821076,7.904927879,7.44208253,7.359522506,7.533324547,7.242378282,6.954049434,7.067633525,7.113610131
1370329_at,6.782245416,6.034953319,6.015767054,5.802280755,6.181490493,6.117798831,5.944563122,5.72165945,6.029756563,5.816925466
1370330_at,7.561911794,8.193463247,8.086986687,8.289270452,7.842497284,8.124162434,7.582716861,7.654503584,7.634106344,7.668315125
1370331_at,8.003510509,7.56372692,7.223910507,6.820185009,6.248926987,6.176242593,6.467815413,6.056923507,6.108861721,5.899498651
1370332_at,4.226081905,4.592227297,4.006833084,4.053790453,4.112003997,4.078465109,4.200089009,4.231451789,4.222018146,4.074929103
1370333_a_at,5.137174158,10.24837929,5.724831015,9.691463563,5.855858842,8.761386419,7.108417173,9.0278298,10.39521421,10.33718232
1370334_at,10.35442293,7.498859732,9.647325559,6.976908507,8.61813023,6.740718682,8.877739048,7.16112501,8.756861949,7.10691797
1370335_at,7.604822748,7.569103503,7.957316736,7.807559998,7.87078939,8.036243346,7.629588623,7.558719165,7.722032056,7.455251511
1370336_at,5.404887913,5.230644974,5.445334823,5.033937485,4.95336795,5.113237408,4.954275237,5.121653994,5.227746465,5.462091201
1370337_at,8.188590933,7.947452309,8.044478471,8.090512888,8.079508113,7.838919759,8.276769717,8.20360142,8.296075736,8.094088046
1370338_at,3.427227524,3.462120184,3.10431816,3.336678968,3.369534693,3.218734384,3.221740911,3.274689329,3.156459419,3.298663889
1370339_at,10.8036536,11.11044813,10.84319276,11.06048364,10.65476121,11.01002364,10.84520441,10.92673263,10.85426944,10.97506934
1370340_x_at,8.793055701,9.631143511,8.401196285,9.018342282,8.708012045,8.374799427,8.755917393,9.043667891,8.501162191,8.993888711
1370341_at,9.289292499,9.691186688,9.649000473,9.911551005,9.951168069,10.40386532,10.1837408,9.96831321,10.13682883,9.855506128
1370342_at,7.003161952,7.44178124,7.303681106,7.545944246,7.910134921,7.878128259,7.316647929,7.370725553,7.382649943,7.340261432
1370343_at,7.223587837,6.683571772,7.091048406,6.81272212,6.664290575,7.146971832,6.998704473,7.122898121,7.267429215,6.999489904
1370344_at,9.010828824,8.861185699,9.06573101,9.065700732,9.204634573,9.25588266,9.26947487,9.133421645,9.273488277,9.141150173
1370345_at,7.130471571,8.200771863,6.51909182,7.601806153,6.017163461,6.461383486,6.427712923,7.359605115,6.320540173,7.190409818
1370346_at,7.212759456,8.228209277,6.50258323,7.507284498,6.405534574,6.698691035,6.897370719,7.748047181,7.067325493,7.679162814
1370347_at,7.387692427,9.506319444,6.724365176,8.864921912,5.907695036,7.555122642,6.260905778,8.077952001,6.042537384,7.449034619
1370348_at,7.971436221,8.469957945,7.562017314,7.996156433,7.651458637,8.001051303,8.281695754,8.603868715,8.585091299,8.755924316
1370349_a_at,3.081623256,3.223789253,3.204609997,3.111525024,3.191163734,3.301431746,3.168946501,3.163750865,3.136904312,3.217904817
1370350_x_at,3.125938231,3.217582121,3.107174792,3.389601487,3.094266557,3.316195566,3.23398172,3.195582645,3.239386375,3.140953493
1370351_at,9.279969272,8.784872155,8.942015868,8.483672646,8.321204472,8.064963135,8.502733836,8.112692475,8.45602123,8.196117732
1370352_at,3.167074839,3.244205735,3.149828079,3.106202183,3.084781121,3.40018015,3.138226609,3.092996903,3.138226609,3.17335592
1370353_at,7.882730703,7.905785186,7.764539449,7.78033444,7.851760761,7.695669815,7.840156011,7.709542477,7.819877302,7.562984268
1370354_at,7.495670834,7.239951205,7.503362125,7.411479868,7.55478684,7.62627192,7.632871782,7.418048981,7.530452566,7.284231712
1370355_at,6.220083019,5.414165891,6.697774361,6.198741118,7.018019033,6.761846915,7.262681922,6.847591375,6.705220033,6.359853117
1370356_at,7.748969199,7.521707014,7.557486771,7.568617323,7.439616204,7.901291133,7.724653369,7.563152349,7.760709962,7.480659083
1370357_at,8.457710609,8.504352849,8.578140936,8.657430163,8.544259594,8.631914817,8.44693249,8.506348116,8.515431831,8.592739857
1370358_at,7.830474753,7.445909521,7.54327198,7.402946623,7.327406843,7.413687578,7.511654295,7.579146964,7.481405149,7.623178952
1370359_at,3.697494921,3.210804687,3.414181555,3.24150958,3.248229798,3.256793184,3.262747004,3.248158204,3.281011772,3.186552507
1370360_at,9.715781694,9.145546984,9.691750409,9.286275888,9.55368064,9.470376827,9.344903003,9.243583663,9.560932165,9.129606642
1370361_at,6.589085203,7.559919509,7.205783706,7.799758352,7.699525868,8.122042461,7.16183132,7.488109028,7.299903555,7.3722877
1370362_at,10.44361788,9.424438614,10.3774403,9.890403433,10.10030574,10.34568474,10.14894446,9.940445065,10.12547138,9.81358608
1370363_at,3.291943474,3.248354781,3.257888594,3.243432237,3.368877657,3.648425878,3.471112694,3.250511284,3.266816473,3.314362981
1370364_at,7.482989429,8.159747603,7.562778983,7.980009683,7.516773779,7.781093194,7.554246484,7.691542113,7.573338023,7.673745954
1370365_at,7.701080465,6.976171284,7.323154576,6.636312026,6.645022682,6.627187137,6.950233416,6.374117947,6.916523987,6.648352537
1370366_at,8.825761487,8.550681513,9.077505888,8.934128471,9.040487598,9.194913165,8.879726472,8.819848451,9.015577385,8.778713726
1370367_at,7.975447422,7.467773169,8.583181841,8.479289824,9.061052025,8.966637591,9.298693881,9.541232755,9.376915473,9.467160831
1370368_at,8.137775527,7.430615097,8.238436594,7.835202467,8.092919115,8.142039438,8.105408113,7.7407997,7.979662851,7.860175757
1370369_at,5.354510934,5.615720824,5.511291414,5.724419932,5.511094448,5.962608073,5.472382707,5.442057743,5.174727548,5.693680619
1370370_at,7.543617511,7.643146639,6.983797423,7.207143147,6.869375087,7.158070459,7.218877766,7.025067604,6.948078759,6.984235754
1370371_a_at,4.236657782,4.968978069,3.82233939,4.482038859,4.253630306,4.32333779,4.580561821,5.674888097,4.488080071,5.342676622
1370372_at,6.344006853,6.398520817,7.254140644,7.366380195,7.893415392,7.96503741,7.248394149,7.013415315,7.067065491,7.288533662
1370373_at,5.54250288,6.034464366,5.978337445,6.032759488,6.320935933,6.092362307,6.141638365,6.30139068,5.861585578,6.052665219
1370374_at,4.327145456,4.349622469,4.173713844,4.067895256,4.370845577,4.179552672,4.493879326,4.554037554,4.235090991,4.599047107
1370375_at,5.749735785,6.365828486,6.346899199,6.447467108,6.766588685,6.610718688,6.297333302,6.180220564,6.334495448,6.170371341
1370376_a_at,9.356426115,9.058962485,8.940706226,8.673339979,8.399813217,8.400231339,10.1785914,9.626600587,9.906765044,9.291589498
1370377_at,3.341271114,3.350275416,3.353908858,3.360837511,3.248589157,3.542652992,3.445391672,3.411807296,3.473309205,3.739867477
1370378_at,11.24710198,11.00646507,11.38188365,11.07777028,11.54994706,11.1745953,11.5845369,11.35504011,11.56860362,11.45991028
1370379_at,3.84123331,3.990862905,3.981279131,4.203997176,4.06469491,3.719452717,3.937900646,3.958774972,3.910064706,4.118273847
1370380_s_at,4.862355831,5.12440702,4.303048108,4.597038796,4.496969823,4.650121004,4.673777951,4.880551069,4.206346835,4.460773896
1370381_at,10.12862495,8.992540856,9.634586778,8.980010787,9.223222449,8.805071776,9.740375708,9.117655674,9.743714123,9.104771869
1370382_at,2.884134384,3.039135525,2.805337523,2.80952418,3.016350334,2.746472229,2.787678959,2.746596922,2.757842496,2.964370601
1370383_s_at,4.156027069,4.275996798,4.288955118,4.223883279,4.278654093,4.150063604,4.155840556,4.244600503,4.052831785,4.053941803
1370384_a_at,3.337143549,3.203834699,3.118056825,3.293529569,3.213811755,3.227294125,3.031529042,3.286573219,3.186938944,3.267988185
1370385_at,6.580324486,6.434983499,6.437776264,6.288792515,6.417193956,6.501806765,6.540763694,6.385596314,6.303989183,6.208406143
1370386_at,8.153212968,7.666267556,8.038718578,7.689190981,7.865103388,7.754205494,7.712278574,7.592347345,7.730080825,7.458051315
1370387_at,3.949966862,3.837760935,3.603120281,3.709969394,3.929098557,3.586521527,3.833664045,3.778625243,3.995613971,3.723778523
1370388_at,5.112045276,5.055629392,5.49770396,5.212982839,5.587533228,5.802734658,5.228522824,5.134891816,5.274785422,5.296940486
1370389_at,11.5282151,10.49807492,10.94966735,9.816921384,10.2096006,8.933168336,10.45323111,9.824006791,10.16954708,9.388437201
1370390_at,4.807221332,4.999301511,4.950406245,4.483495235,4.600971321,5.034279372,4.683058932,4.506426671,4.358341995,4.79074906
1370391_at,4.86658808,5.393449619,4.856767697,5.050085782,4.711446798,4.890971993,4.585701353,4.866283029,4.634272871,4.7328124
1370392_at,5.530534862,5.673032915,5.953176914,5.584154559,5.728898977,5.925067889,5.639070339,5.869192783,5.668410493,5.448476654
1370393_at,6.158783655,6.231064699,5.778939383,5.79327392,5.721526846,5.191683958,5.603497118,5.778136736,5.487282935,5.921918887
1370394_at,3.993238673,4.018156056,4.013573954,4.066731802,4.008259662,4.150063604,3.781634906,4.058447084,3.711883144,3.92581337
1370395_at,6.41357898,6.864690454,6.837214183,6.712964546,6.791459961,6.734158257,6.738679755,6.749160941,6.633227036,6.889160318
1370396_x_at,3.530010792,3.588545315,3.575383466,3.489467439,3.586585619,3.523448711,3.50224276,3.468049798,3.365948482,3.495103064
1370397_at,4.306879894,4.492783366,4.487705821,4.470030284,4.686257611,4.238046896,4.366065405,4.32279097,4.357464268,4.348814016
1370398_at,8.454544832,7.721056045,8.286279468,7.861752141,8.031808124,8.093395608,7.736952012,7.723397039,7.781177722,7.602573425
1370399_at,8.604064495,5.152648512,8.053856122,5.001486566,6.941882696,4.763826087,6.952231895,4.731502685,6.500155202,4.827887698
1370400_at,3.553743197,3.949288027,3.60249618,3.689224077,3.667460277,3.503110544,3.833874467,3.534650734,3.743354849,3.706683533
1370401_at,3.49805398,3.5864715,3.413917045,3.528007453,3.576197036,3.659737165,3.53318904,3.478879623,3.328281973,3.589949369
1370402_at,6.528861806,6.98730035,6.75843883,6.776239117,6.664290229,6.567023039,6.616183407,6.707339393,6.650059473,6.686456961
1370403_at,3.439862138,3.571431798,3.478876804,3.516390088,3.616973935,3.422224276,3.484629418,3.222191153,3.334519372,3.529940313
1370404_at,3.459988816,3.645862053,3.450178142,3.607900483,3.390177288,3.635315723,3.506736478,3.379258586,3.48273586,3.527573364
1370405_at,3.011363819,3.216436073,3.193646532,3.279316313,3.258645839,3.008876351,3.06607542,3.155020776,3.008062911,3.294031558
1370406_a_at,3.741094107,3.619587421,3.567707047,3.628088323,3.760379274,3.416758431,3.659031887,3.605380924,3.489611169,3.59950671
1370407_at,9.069593904,8.984192524,8.974566974,9.080961933,9.326068848,9.22393213,9.133780405,9.209577827,9.293524674,9.141028291
1370408_at,7.216269036,7.214871013,6.793697542,6.870958147,6.360412988,6.365179357,6.383409744,6.602553352,6.881398361,6.756620786
1370409_at,7.240746665,6.381171901,7.20476296,6.959857269,6.611787088,6.4556165,6.595690028,6.469929021,6.017221317,6.285907735
1370410_at,6.891134252,4.104651306,6.206274657,4.265705133,5.196886529,3.98031171,5.03722454,3.76043933,5.224097597,4.15608776
1370411_at,7.075667998,6.978200982,7.345375819,7.349657684,7.544848637,7.586360274,7.552304476,7.349939694,7.573592455,7.19714106
1370412_at,3.532083583,3.064081576,3.517397181,3.419625179,3.578444917,3.338740317,3.452655458,3.160948852,3.650647546,3.413537364
1370413_at,6.740884137,6.524655897,6.45753513,5.927515764,5.842975552,5.807917758,6.082051253,6.041525752,6.295180026,5.924357834
1370414_at,6.734046701,8.230050052,5.857911701,7.384006222,5.433426463,6.571100717,5.223890876,6.528764576,5.271872219,6.078123963
1370415_at,5.553292398,5.636794715,5.786217228,6.063529961,5.906272976,6.404720679,6.18976762,6.114748366,6.035685015,6.201731741
1370416_at,4.163751239,4.183797949,3.68546199,3.853778221,3.786928568,3.820507403,3.809014079,3.776091257,3.789969368,3.70131692
1370417_at,3.559540127,3.820625598,3.807046035,3.732473635,3.679969669,3.961205906,3.774081804,3.6662762,3.788472708,3.817622516
1370418_s_at,8.344736457,7.66927094,8.156589224,7.659401441,8.195199705,7.882430799,7.824793036,7.474316095,7.7705246,7.276590305
1370419_a_at,7.147161103,6.903930409,7.971737027,7.75258469,7.955817695,8.289436864,8.180067496,7.971823431,8.166021779,7.944564212
1370420_at,7.37074127,7.306761207,7.842103843,7.940598003,8.232456166,8.397724512,7.97678062,8.028863815,8.119022749,7.976915201
1370421_a_at,6.606680401,6.485115933,6.507111558,5.97486747,5.984400531,6.20606966,6.144338365,5.983067354,6.083636356,6.155599435
1370422_at,5.433309785,6.133635765,5.687414702,5.910726054,5.358348846,5.763463323,6.599779439,6.745736672,6.673198119,6.667140843
1370423_at,4.423617152,4.544402864,4.353325296,4.26223829,4.49267631,4.453066273,4.879060371,4.914681903,5.57525817,5.494548013
1370424_at,3.409577725,3.639709136,3.50564022,3.476893278,3.542077238,3.665577802,3.622404677,3.361318791,3.330627074,3.521102822
1370425_at,4.535999299,4.692612156,4.709948742,4.732551377,4.645764018,4.887082561,4.420811845,4.702486731,4.834923919,4.743541618
1370426_a_at,10.32586872,10.62562298,10.43917806,10.54459555,10.59057952,10.33131725,10.72648271,10.77206517,10.59118567,10.67510142
1370427_at,6.83318321,8.133877737,7.360895437,8.103004134,7.258615139,7.962642812,7.527344142,7.958366453,7.453604382,7.637000326
1370428_x_at,7.196568724,7.733878863,6.403493462,6.849991027,5.345034022,5.483047732,7.424636995,7.367166374,7.637721686,7.438129102
1370429_at,4.779831952,4.629697511,4.637718932,4.708607229,4.753649029,4.84437918,4.603076346,4.799335148,4.731639664,4.832282291
1370430_at,6.079534944,5.606939759,6.724888954,6.178001304,7.245892248,6.239882721,6.696610064,6.418520802,6.533178686,6.226722496
1370431_at,7.040382132,7.303719656,7.628195523,7.950724808,8.378811068,8.262748027,7.76230863,7.754822775,7.719566361,7.933970395
1370432_at,6.720919951,6.13876693,7.342948596,7.390608145,8.213756056,8.12944708,7.634569302,7.336792216,7.598107771,7.291776212
1370433_at,6.352412669,5.733662367,5.828376416,5.474132505,5.168355116,5.131774231,5.424786428,5.010153451,5.205012278,5.164733117
1370434_a_at,4.002627654,3.136925279,3.9651826,3.255448659,3.71147539,3.345098022,6.489311852,4.026999278,6.394110384,4.15608776
1370435_a_at,5.206405086,5.149729814,5.027487169,5.057947967,4.981818888,4.974108377,4.820358092,4.898242005,4.5075866,4.807845434
1370436_at,3.191588556,3.553568444,3.068446111,3.194285062,3.379678164,3.217035966,3.354519244,3.296830611,3.323015876,3.255194386
1370437_at,6.381727385,6.222772499,6.099690082,6.220694986,5.757082962,5.921863869,6.095852446,6.045456402,6.166300312,6.053215228
1370438_at,6.843968618,6.817945815,7.458511433,7.789490355,7.951685475,8.175084636,7.504505177,7.434946032,7.575175017,7.386245247
1370439_a_at,6.20891534,5.286310047,6.723152095,6.624044197,7.484356086,6.994362267,6.921201717,6.471287231,7.1366155,6.385450214
1370440_at,7.468459527,7.139821463,7.398373605,7.195693205,7.387991428,7.502231981,8.319322489,8.612821202,8.251465095,8.612354743
1370441_at,3.459106289,3.414487153,3.346578011,3.505798585,3.322537112,3.273410323,3.353862856,3.181821181,3.455725668,3.340109925
1370442_at,10.17227498,10.05202888,10.15767,10.30426647,10.52446907,10.34702135,10.4547496,10.39073871,10.34866299,10.16550038
1370443_at,7.177872568,7.016110726,6.316477652,5.955040112,6.278177667,5.806192402,6.945077061,6.975671116,7.379707548,7.458957287
1370444_at,6.933718184,6.980086129,7.820058046,7.921389956,8.259704847,8.439252138,7.716315872,7.919740677,7.892313911,7.906773497
1370445_at,3.628672263,3.746537992,3.710259252,3.412701414,3.669293061,3.822263745,3.550879244,3.482272264,3.648669873,3.837043658
1370446_at,8.295944802,7.129969678,7.716415659,7.104269554,7.409892984,7.04528281,7.351413262,6.724367443,7.357375583,6.902171613
