	Neuronal	Astrocytic	Oligodendrocytic	Microglial
1373488_at	6.660357875	7.906205798	7.05532022	9.017861274
1373489_at	5.843144927	6.538821427	7.113113116	7.563301662
1373490_at	5.435226219	5.947146311	8.982307078	11.14550933
1373491_at	8.033966239	8.226554581	8.969090411	9.955843848
1373492_at	8.18781183	8.992578217	7.890565338	8.14099342
1373493_at	4.317813695	4.207958775	4.36959967	4.154214002
1373494_at	9.847290823	9.350449038	8.209944992	7.858406666
1373495_at	7.22167647	7.743966702	7.701282845	8.264614058
1373496_at	7.574797468	7.133496104	7.552509993	8.07269188
1373497_at	8.109650776	9.297973568	10.74517585	9.3549215
1373498_at	8.435893536	8.594061683	8.742476478	9.067592225
1373499_at	8.787887116	9.616319784	9.997970946	10.34616802
1373500_at	9.545954731	8.803656359	8.600562908	8.857392641
1373501_at	7.946156663	9.232063107	10.41572757	10.58262331
1373502_at	9.373260331	8.520249334	8.271787657	8.878138154
1373503_at	6.253715495	6.877780955	6.716103652	6.924811545
1373504_at	4.469458289	4.517490865	6.850099721	9.297855393
1373505_at	10.52110485	9.127566951	9.254469417	9.010448119
1373506_at	6.87759827	6.119330141	8.166476167	6.70820596
1373507_at	9.200920933	9.503069199	9.232954458	9.686550686
1373508_at	8.463787999	9.453888673	10.19476678	8.883961478
1373509_at	5.892288565	6.639151977	6.707833531	6.355912189
1373510_at	7.835860339	5.963913465	8.977884815	7.153307465
1373511_at	6.903887426	6.342267819	6.374456466	6.213773447
1373512_at	6.079534944	7.393210743	6.701500695	7.485848669
1373513_at	4.286313407	4.211502856	4.050709388	4.808915636
1373514_at	4.108228728	5.758757246	5.635300976	6.689501772
1373515_at	10.17721961	8.811054727	7.546316513	6.799973111
1373516_at	7.782324868	7.430665331	8.092358836	8.054481518
1373517_at	8.221815921	8.681021707	9.993790463	9.460051942
1373518_at	9.196798364	7.338759414	7.891843588	7.962226436
1373519_at	8.619936027	6.909790642	6.692213046	6.954569687
1373520_at	7.946880286	7.503857078	8.107328959	7.685153102
1373521_at	4.107406967	4.375950175	4.498185801	4.753367658
1373522_at	4.791587348	5.333589666	5.250011234	5.540024788
1373523_at	4.63611875	4.337937672	8.763916051	9.767231478
1373524_at	7.167157393	6.456094334	7.501967654	6.832816329
1373525_at	6.668567095	6.31350608	6.339529883	6.175453558
1373526_at	6.979846435	7.565815753	7.616924257	7.795139165
1373527_at	5.24783651	8.103666027	7.696066596	7.9581349
1373528_at	7.234661996	6.272927196	7.295567934	8.697743555
1373529_at	9.840699966	9.237075621	9.747267739	9.757032661
1373530_at	7.55805972	5.978752802	7.180054472	7.330860126
1373531_at	7.89251496	7.846739504	7.653513294	7.772044763
1373532_at	4.859542781	6.133761519	5.318646972	5.455242076
1373533_at	7.454208203	6.342267819	8.933209212	6.666148325
1373534_at	8.284266438	8.755135854	8.356956362	8.273755232
1373535_at	6.332671595	8.421279202	6.633750826	6.443423518
1373536_at	7.503595334	7.407972268	8.741689073	8.434861592
1373537_at	4.706572711	7.280696651	6.304274736	5.387454346
1373538_at	4.629033786	7.289248548	7.926467109	7.489331705
1373539_at	6.522740522	8.137580784	8.492674078	8.478957771
1373540_at	5.919769963	7.617853825	7.723079616	7.658568142
1373541_at	7.778438691	7.774874709	5.65972517	5.101811728
1373542_at	7.125251431	7.911945125	7.754116866	8.151163554
1373543_at	5.805574755	6.270279802	6.592674368	6.521515699
1373544_at	3.699563313	3.48961361	3.586958171	3.602620133
1373545_at	9.937986119	4.739987222	6.415620813	4.265949583
1373546_at	6.539722945	8.092488793	9.479050793	7.907964827
1373547_at	7.951060885	7.692744328	6.996020161	6.730065417
1373548_at	10.89391128	9.904606486	9.962666899	9.539071394
1373549_at	7.949103382	7.338364725	7.030179281	7.3078422
1373550_at	7.283561401	7.304960961	7.370936458	7.640611171
1373551_at	9.286324481	6.79059952	8.313845942	7.56700485
1373552_at	7.617485326	7.444800816	7.800217728	7.904692871
1373553_at	7.460007803	7.994559966	6.810726894	7.169495054
1373554_at	6.423618073	8.671136375	9.57788677	8.458142821
1373555_at	9.34776719	9.29529877	9.197032787	9.450741098
1373556_at	7.116949465	6.930662852	7.498548454	7.507270382
1373557_at	6.181907326	7.104151481	7.87466307	7.914412557
1373558_at	6.16355313	5.232028498	7.268382717	7.969141533
1373559_at	6.91197842	5.547392993	8.916758917	7.070104024
1373560_at	9.303591994	8.821442195	7.783728522	9.09196711
1373561_at	8.765997235	9.231348703	7.828836326	7.259499945
1373562_at	7.177377974	6.97018958	7.107651283	7.432494287
1373563_at	9.381722507	9.491970453	10.07730967	9.608710487
1373564_at	7.179843386	8.853637289	7.423831772	7.470217793
1373565_at	10.09668635	8.948444175	9.422010403	9.789927542
1373566_at	8.537299745	9.225944129	8.908163467	10.08596354
1373567_at	5.019419938	5.150799599	6.689958172	6.198183865
1373568_at	9.033632416	8.939330846	9.414186745	9.241181694
1373569_at	6.351176308	6.266631745	6.23122064	6.47673985
1373570_at	4.949014381	7.939435976	6.675465194	7.841927039
1373571_at	11.68614638	9.838990852	9.990582206	9.828323223
1373572_at	8.370027375	8.003973652	7.905300875	8.027443012
1373573_at	7.365210284	6.914914113	7.360535794	7.860379374
1373574_at	5.99478541	7.767025151	7.53352576	7.195031853
1373575_at	4.870184555	5.298480853	12.24922687	13.06659255
1373576_at	8.403663561	8.795408148	9.306139991	9.496529068
1373577_at	4.847048294	5.289817208	4.153467267	9.559200753
1373578_at	10.89169784	9.588699755	10.87822339	8.573915584
1373579_at	6.087468907	6.016347602	5.724668574	6.819186857
1373580_at	9.553548597	8.027688216	7.39217576	6.386050125
1373581_at	9.074816837	6.056329718	4.16093697	4.124022439
1373582_at	11.20601608	9.182734079	10.1859939	8.368618549
1373583_at	7.513219816	7.192579186	7.696241425	7.10163107
1373584_at	8.775465309	7.470674023	7.915908001	7.327685962
1373585_at	6.988117656	8.495828578	8.736898052	8.947693856
1373586_at	9.662601657	7.591587101	7.569805355	7.572898673
1373587_at	4.182380374	4.195299823	4.156983773	4.199333116
1373588_at	7.959116309	10.27033252	10.51046492	10.11431046
1373589_at	8.461377838	8.106188473	7.94339774	8.410911959
1373590_at	4.932787712	9.240543994	6.773140895	10.55585161
1373591_at	8.891027334	8.750910217	8.625618469	8.384007939
1373592_at	5.35661536	8.517731712	5.929791727	5.489371322
1373593_at	6.861960387	7.133712526	6.715584107	6.995323806
1373594_at	9.003219904	7.57014973	6.265921477	5.92182052
1373595_at	7.983167912	11.74154539	9.092674741	9.115910493
1373596_at	4.414510862	7.658853664	4.740564543	4.43719719
1373597_at	8.41907494	8.097389557	8.691880994	8.566475013
1373598_at	7.286519695	6.517608386	7.469509829	8.037827362
1373599_at	6.283716794	7.22843562	6.258418946	7.849103652
1373600_at	7.277961539	8.041659985	7.311174295	7.888867301
1373601_at	4.033708128	4.279740019	4.616173384	4.487252498
1373602_at	6.084025979	6.350820885	6.083199285	5.82431529
1373603_at	7.627194295	7.046925503	7.085162956	6.897477645
1373604_at	4.711099738	4.783354952	4.778723721	5.076776254
1373605_at	9.399314052	8.247679914	7.324654274	7.455272816
1373606_at	6.262424725	6.275563885	5.824081764	6.417100988
1373607_at	8.149954516	6.954779041	8.110478723	7.440789977
1373608_at	5.501787579	5.659244476	5.743154294	6.146691105
1373609_at	9.923978946	9.874888193	10.07855256	10.23306921
1373610_at	6.200384599	8.666132204	8.085134676	8.475826548
1373611_at	5.991598473	7.480683112	8.019728286	9.211866117
1373612_at	8.978579905	6.594734288	8.262691401	8.991608575
1373613_at	8.455628884	9.400314631	10.11864547	9.167371782
1373614_at	3.784797626	3.855871231	3.770668373	3.892025414
1373615_at	3.605882329	4.164430936	4.563913393	3.824827244
1373616_at	7.501937574	6.600382897	6.299292517	7.368587098
1373617_at	4.721073771	7.308865985	5.568327592	4.797202843
1373618_at	6.757564214	7.60459697	5.747716194	5.731082665
1373619_at	8.806314749	7.522993134	8.021603472	7.884482377
1373620_at	8.725859443	7.944382968	9.183512336	9.58606886
1373621_at	7.322935988	6.640989852	6.907326863	6.924540924
1373622_at	7.389657697	6.007430246	6.173795973	6.010723115
1373623_at	6.391293794	6.491255252	6.42220044	6.695839885
1373624_at	5.295445132	8.639604605	7.453691027	6.297485042
1373625_at	5.280940884	5.675025326	7.458471226	7.88348943
1373626_at	8.274032167	9.391664519	9.30069391	8.901003623
1373627_at	7.862046362	7.769095482	6.778937381	6.781136511
1373628_at	5.683452674	5.443838298	4.708347668	4.095145512
1373629_at	7.908493573	6.913153242	9.08486416	9.379919441
1373630_at	7.450304802	8.718152578	9.313337395	8.474531713
1373631_at	9.90791214	5.725783893	10.03246948	8.436838978
1373632_at	8.388937327	7.235741981	8.041846013	8.241764638
1373633_at	5.413513448	6.077537031	6.807808307	6.979335752
1373634_at	6.980031062	9.580335891	10.08656692	8.635066194
1373635_at	7.925134798	7.470057467	6.852128061	7.239987185
1373636_at	6.826993114	3.649283358	5.432365117	4.199076806
1373637_at	4.183093187	3.659964437	3.768841583	3.531002182
1373638_at	5.319631926	6.593237602	5.483047732	5.636329433
1373639_at	9.222046714	8.513487817	8.434913178	9.135538336
1373640_at	7.542034925	8.861302903	8.898973259	8.24190151
1373641_at	3.695872947	3.501218914	3.584903404	3.787117539
1373642_at	4.324128044	5.849177647	4.677842384	4.412056141
1373643_at	9.648792321	7.901081682	9.107024406	8.299332492
1373644_at	8.828631532	9.238790745	8.426521328	8.146781306
1373645_at	6.129449007	6.259906367	6.217690611	6.876861381
1373646_at	9.22204967	6.457981407	5.333589666	5.598261509
1373647_at	8.436862334	7.601927182	7.697795022	7.928971777
1373648_at	8.598374527	3.606436308	3.485507235	3.40194544
1373649_at	7.417857371	6.947910946	7.139585235	7.212297752
1373650_at	11.08002584	9.009664211	9.982990095	9.582208694
1373651_at	7.041414526	8.124582341	5.654474036	4.860840991
1373652_at	8.404267554	7.351970781	7.010507264	8.082113808
1373653_at	7.250420866	7.313988183	7.529458767	7.505286914
1373654_at	4.626724176	5.396292796	4.741323742	4.743942051
1373655_at	8.085998989	7.702825291	7.994469618	9.077007185
1373656_at	5.923256059	5.771999844	6.194760059	6.287365943
1373657_at	4.095778762	6.580904233	7.394721416	8.867771945
1373658_at	4.909091462	8.324893769	8.668124945	9.142508055
1373659_at	3.905699841	3.819849404	4.049680116	4.225477434
1373660_at	6.295234646	7.102835426	7.487152127	8.122006495
1373661_a_at	5.550522985	9.730369382	6.715989241	10.12412429
1373662_at	7.075100539	7.482894549	7.096230284	8.137708365
1373663_at	4.897009211	5.155877728	6.197767662	5.748989359
1373664_at	8.546977604	9.041511372	9.137236851	9.061191529
1373665_at	7.706077108	8.626185021	7.400008096	7.834497917
1373666_at	8.708004668	4.108728563	9.381362243	8.918206185
1373667_at	7.185429658	7.336042782	7.99631356	8.179971834
1373668_at	8.577168865	8.819361545	9.169407367	9.296074086
1373669_at	6.208819612	7.952900893	7.629533699	6.948724051
1373670_at	7.361593664	7.774009293	7.489520446	7.182618892
1373671_at	7.77725431	7.029534048	8.087016567	7.80958271
1373672_at	3.951924909	8.305196357	5.307347709	4.70010169
1373673_at	6.295270492	9.083665966	8.110498955	8.518926009
1373674_at	3.716755882	7.844287601	4.377838949	3.886158287
1373675_at	10.4926747	9.593891272	10.19475231	10.06319965
1373676_at	5.246595245	6.777556916	7.457231962	7.031741059
1373677_at	8.92813426	8.493806463	7.673779964	7.206386336
1373678_at	5.774484124	8.006450791	8.201702893	7.093500615
1373679_at	6.069088148	7.438417667	6.724524276	8.154093846
1373680_at	7.99861339	6.580904233	6.598837934	5.337379135
1373681_at	8.205545732	7.772968718	8.402924316	8.242767782
1373682_at	8.322106161	7.798361532	8.524448902	8.510963558
1373683_at	9.938584901	9.462407248	11.96741502	10.57246628
1373684_at	3.75216303	3.74501632	3.830766327	3.914234441
1373685_at	4.653657618	5.40485619	4.651875341	4.540988771
1373686_at	3.268110721	3.318422191	3.36110222	3.163679379
1373687_at	8.24387482	6.771121344	6.939279128	7.035044547
1373688_at	8.481617181	6.980964837	7.353714029	6.934672499
1373689_at	5.415077477	5.180370288	5.241137806	5.49385853
1373690_at	4.638320825	5.616347087	5.26896915	5.57556647
1373691_at	8.288685552	6.034426934	6.146668512	6.150094201
1373692_at	6.103102765	7.055628607	6.993555242	7.775483108
1373693_at	4.429025238	6.572332669	4.4669007	4.569941044
1373694_at	6.151610383	7.153960176	6.295310443	6.130851743
1373695_at	8.639569505	8.189113663	8.560914362	8.34784383
1373696_at	7.074071603	9.124163401	7.497450134	7.073682357
1373697_at	4.322255202	5.783797603	4.65442578	4.609786257
1373698_at	3.167802127	3.168223015	3.213133493	3.168944503
1373699_at	3.776726015	4.751326146	3.91103225	4.126851746
1373700_at	4.795731821	4.647205247	4.843679623	5.204089732
1373701_at	6.031021697	6.022155151	7.320236389	6.317912277
1373702_at	8.029827326	7.805287572	7.754271634	7.939569723
1373703_at	5.007473496	6.661087599	6.139164573	7.136538985
1373704_at	8.630657722	8.498415619	8.337800932	8.631392604
1373705_at	8.886781073	9.171346941	8.898523246	8.98535347
1373706_at	6.451248233	6.38360792	7.219987473	7.077634286
1373707_at	3.947426977	3.929405919	4.063529127	4.036934324
1373708_at	6.204459571	6.327849684	6.28127689	6.069211331
1373709_at	8.196651438	8.350756852	7.194840062	7.369330933
1373710_at	3.32312272	3.176433678	3.204340959	3.376169755
1373711_at	6.058159019	6.06146881	6.415070378	5.152377533
1373712_at	7.179593113	6.476951519	6.51592439	7.305169426
1373713_at	5.066565498	5.087090664	5.249386664	5.262762516
1373714_at	4.216225535	3.473469266	3.54628449	3.505322491
1373715_at	6.787474166	6.996822839	6.737248188	7.251649509
1373716_at	6.59079633	7.409646075	7.375020949	7.720789079
1373717_at	3.598404125	3.575224875	3.663304778	4.090200334
1373718_at	13.32095101	11.97196203	11.57207229	10.85005263
1373719_at	9.12476528	8.852286026	7.752621724	8.038394239
1373720_at	3.211124794	3.091264269	3.267213091	3.918382185
1373721_at	6.200537357	6.527357709	5.914533089	5.686067955
1373722_at	4.236379483	7.185062086	7.232474022	7.931379391
1373723_at	5.193355295	5.464250479	5.282046192	5.615535386
1373724_at	4.257112727	4.032701922	4.250722561	4.636450604
1373725_at	3.538334215	3.537289315	3.562585871	4.816395829
1373726_at	4.669795913	4.074904336	4.564287279	5.191579968
1373727_at	4.213880568	5.800202344	4.448393978	4.68903358
1373728_at	7.564177416	8.681635127	6.614686671	6.164006693
1373729_at	7.745047995	8.073967835	7.552750173	7.658392653
1373730_at	7.425898653	7.075230675	7.700377774	7.501937574
1373731_at	7.450417841	7.729665377	7.201339759	6.96357221
1373732_at	6.044978434	7.9515759	7.11996896	7.282162929
1373733_at	8.635244043	8.599888234	7.556602711	7.608502973
1373734_at	6.584869054	7.979997714	6.070246974	5.461322212
1373735_at	5.685076917	5.666651621	5.715297503	5.970777578
1373736_at	6.674473673	6.980608703	6.682131134	7.008003547
1373737_at	7.610422045	7.714464264	7.995462267	7.985538509
1373738_at	8.149468756	9.23831985	8.798995349	8.544393236
1373739_at	4.265226936	4.261356781	4.329428059	4.704951316
1373740_at	7.648553081	8.084862551	3.966490091	3.564229906
1373741_at	7.610745537	7.778131924	7.915426657	8.250642069
1373742_at	6.755607976	8.988993545	8.258070605	9.044510486
1373743_at	6.97831322	5.955088153	6.97152671	6.621691894
1373744_at	5.924323629	6.630975521	7.008160356	6.710521598
1373745_at	7.217224481	7.408519583	7.725273683	7.720649969
1373746_at	6.337335894	6.109063867	6.15392674	7.429717496
1373747_at	11.51115072	8.6978178	8.034969573	7.539569016
1373748_at	9.093049109	9.001102644	9.949650658	9.070825646
1373749_at	5.74264792	6.967585971	5.344282843	5.830788509
1373750_at	6.852341283	8.319780752	6.823228227	6.636905403
1373751_at	10.10289063	4.049030742	7.509441219	7.030665837
1373752_at	7.121523125	5.858868123	6.630228621	6.751302773
1373753_at	5.752004011	5.663757937	5.984467465	6.455393983
1373754_at	4.65079821	6.355592515	6.530218014	8.492108532
1373755_at	3.974999133	3.501955956	3.413282226	4.526316955
1373756_at	10.04328442	6.298508214	7.176866317	6.215625328
1373757_at	8.93102735	8.656760559	8.269556468	8.476279408
1373758_at	7.752028676	7.339556127	7.683235183	7.86445546
1373759_at	6.003577783	4.241053056	4.240343002	4.369042504
1373760_at	7.4540992	7.174203158	6.887116429	7.219849169
1373761_at	4.564505802	5.359013612	5.516112801	6.159657631
1373762_a_at	3.102931244	2.969481259	2.984188154	3.322771846
1373763_at	7.694718657	7.302259627	8.363768828	7.601971581
1373764_at	8.910229079	7.871355261	8.632078338	8.523468029
1373765_at	4.783509263	5.055031114	4.781040334	4.698479707
1373766_at	8.117723136	7.466432514	8.106416954	6.743055972
1373767_at	8.204914929	7.146218275	7.675576308	8.708215849
1373768_at	7.39852025	7.49605193	7.84392185	7.827731405
1373769_at	8.262605209	7.941754225	7.605775225	8.951859318
1373770_at	8.386244731	8.579351021	9.153632697	8.727679092
1373771_at	8.993585815	5.51489367	7.408050326	7.599523394
1373772_at	7.320724629	6.927366714	7.84651932	8.389289389
1373773_at	12.00056634	10.421603	10.35970006	8.758822339
1373774_at	10.30800221	7.814072494	5.231256947	5.699704181
1373775_at	8.848923305	8.581609148	7.961586332	7.936540425
1373776_at	7.247761576	6.970567448	8.991537855	9.061607626
1373777_at	6.929297677	6.361401456	10.17040091	7.91196895
1373778_at	4.077704089	4.401363557	4.293889942	4.145045326
1373779_at	7.276450615	8.345415106	7.952628545	8.590222472
1373780_at	5.231071875	4.841272183	4.643872374	4.753679137
1373781_a_at	6.109153997	4.667901014	4.675638134	4.498850622
1373782_a_at	6.945740612	6.913195999	7.112251766	7.136616961
1373783_at	10.33889265	6.24783327	5.047816896	3.990755906
1373784_at	9.23222586	7.866070847	9.364003105	8.816246368
1373785_at	4.640563285	4.785555912	7.367419766	10.32549586
1373786_at	7.390213682	10.60705286	7.750377666	7.526228404
1373787_at	7.975342056	7.244807041	7.663374161	6.320679146
1373788_at	7.595131815	8.717668801	6.894346058	6.566837972
1373789_at	8.833885523	8.154357825	8.771598913	7.697116628
1373790_at	4.868132545	4.981795546	7.801955809	4.921292401
