"","Gene","BaseGeneMean","OutlierFactor","GeneMean","DEFacGroup1","DEFacGroup2","DEFacGroup3","Length"
"Gene1661","Gene1661",0.556818737561823,1,0.556818737561823,1,1,1,2737
"Gene1662","Gene1662",0.49041536629282,1,0.49041536629282,1,1,1,3630
"Gene1663","Gene1663",11.596921000668,1,11.596921000668,1,1,1,3901
"Gene1664","Gene1664",0.0222425803170371,1,0.0222425803170371,1,1,1,1974
"Gene1665","Gene1665",0.759726271082092,1,0.759726271082092,1,1,1,5855
"Gene1666","Gene1666",1.47989103775418,1,1.47989103775418,1,1,1,3098
"Gene1667","Gene1667",3.42943756518333,1,3.42943756518333,1,1,1,921
"Gene1668","Gene1668",0.177971765414831,1,0.177971765414831,1,1,1,1729
"Gene1669","Gene1669",2.94314744921299,1,2.94314744921299,1,1,1,1561
"Gene1670","Gene1670",3.30860759927127,1,3.30860759927127,1,1,1,1830
"Gene1671","Gene1671",2.5769559891963,1,2.5769559891963,1,1,1,5830
"Gene1672","Gene1672",3.43704549550275,1,3.43704549550275,1,1,1,751
"Gene1673","Gene1673",0.324352242675025,1,0.324352242675025,1,1,1,4463
"Gene1674","Gene1674",1.93005548501425,1,1.93005548501425,1,1,1,399
"Gene1675","Gene1675",0.105006017608518,1,0.105006017608518,1,1,1,6861
"Gene1676","Gene1676",0.955437234303271,1,0.955437234303271,1,1,1,4132
"Gene1677","Gene1677",2.59022198931833,1,2.59022198931833,1,1,1,3493
"Gene1678","Gene1678",0.0148151603060456,1,0.0148151603060456,1,1,1,1899
"Gene1679","Gene1679",1.51369333826201,1,1.51369333826201,1,1,1,2941
"Gene1680","Gene1680",0.963547836032282,1,0.963547836032282,1,0.999703632588734,1,1845
"Gene1681","Gene1681",2.52200207449751e-05,1,2.52200207449751e-05,1,1,1,860
"Gene1682","Gene1682",1.47147329876008,1,1.47147329876008,1,1,1,2740
"Gene1683","Gene1683",0.179118145040152,1,0.179118145040152,1.10765043917028,1,1,9445
"Gene1684","Gene1684",2.80921814742916,1,2.80921814742916,1,1,1,1976
"Gene1685","Gene1685",1.59348755894023,1,1.59348755894023,1,1,1,2840
"Gene1686","Gene1686",0.316377738369404,53.802312339203,54.6567149567882,1,1,1,10264
"Gene1687","Gene1687",0.205859876539345,1,0.205859876539345,1,1,1,1954
"Gene1688","Gene1688",1.37783084071999,1,1.37783084071999,1,1,1,6389
"Gene1689","Gene1689",11.9379902676494,1,11.9379902676494,1,1,1,1241
"Gene1690","Gene1690",0.0153507298778407,1,0.0153507298778407,1,1.8231302455279,1,4649
"Gene1691","Gene1691",2.23781251232507,1,2.23781251232507,0.39101744475913,1.10845550562655,1,2673
"Gene1692","Gene1692",0.800138141391964,1,0.800138141391964,1,1,1,2470
"Gene1693","Gene1693",11.798022905864,1,11.798022905864,1,0.537294255126743,1,716
"Gene1694","Gene1694",4.47724665964244e-05,1,4.47724665964244e-05,1,1,1,3773
"Gene1695","Gene1695",0.0179102645229775,1,0.0179102645229775,0.845309942002894,0.941938505060847,1,2189
"Gene1696","Gene1696",2.58096289540396,1,2.58096289540396,1,0.974718150821399,1,1349
"Gene1697","Gene1697",0.270117324149575,1,0.270117324149575,1,1,1,2287
"Gene1698","Gene1698",0.430101613810012,1,0.430101613810012,1,1,1,2888
"Gene1699","Gene1699",1.56865962352897,1,1.56865962352897,1,1,1,3241
"Gene1700","Gene1700",8.33538938211574,1,8.33538938211574,1,1,1,6170
"Gene1701","Gene1701",1.96608826592773,1,1.96608826592773,1,1,1,3317
"Gene1702","Gene1702",0.172243664868953,1,0.172243664868953,1,0.656648582495136,1,3986
"Gene1703","Gene1703",3.85890768942553,1,3.85890768942553,1,1,1,5761
"Gene1704","Gene1704",0.00862002293562229,1,0.00862002293562229,1,1,1,3023
"Gene1705","Gene1705",4.97641783466368,1,4.97641783466368,1,1,1,7299
"Gene1706","Gene1706",10.9698013449238,1,10.9698013449238,0.510262090813994,1,1,653
"Gene1707","Gene1707",0.0220763465588086,1,0.0220763465588086,1,1,1,1410
"Gene1708","Gene1708",2.42211496379882,1,2.42211496379882,1,1,1,3969
"Gene1709","Gene1709",1.75143453499454,1,1.75143453499454,1,1,1,2079
"Gene1710","Gene1710",0.0584151841533113,1,0.0584151841533113,1,0.897924216123484,1,4118
"Gene1711","Gene1711",0.0621359863567648,1,0.0621359863567648,1,1,1,4983
"Gene1712","Gene1712",0.636393557335708,1,0.636393557335708,1,0.96206742184052,1,4332
"Gene1713","Gene1713",0.022522868924359,1,0.022522868924359,1,2.39784239727992,1,7700
"Gene1714","Gene1714",6.11657006117171,1,6.11657006117171,1,1,1,3802
"Gene1715","Gene1715",0.429044211981044,1,0.429044211981044,1,1,1,1599
"Gene1716","Gene1716",0.260510838069522,1,0.260510838069522,1,1,1,1886
"Gene1717","Gene1717",0.0412055311186953,1,0.0412055311186953,1,1,1,1609
"Gene1718","Gene1718",1.10951338857878,1,1.10951338857878,1,1,1,1508
"Gene1719","Gene1719",1.6587385334176,1,1.6587385334176,1,1,1,5434
"Gene1720","Gene1720",0.366499964659532,1,0.366499964659532,1,1,1,1052
"Gene1721","Gene1721",0.0196849284928684,1,0.0196849284928684,1,1,1,1089
"Gene1722","Gene1722",0.00744378916897493,1,0.00744378916897493,1,1.4947363889811,1,1456
"Gene1723","Gene1723",2.92245181027046,1,2.92245181027046,1,1,1,1408
"Gene1724","Gene1724",0.0116982958371887,1,0.0116982958371887,1,1,1,3815
"Gene1725","Gene1725",1.93560639809565,1,1.93560639809565,1.3287100916085,0.704134029995617,1,17050
"Gene1726","Gene1726",0.438017237235871,1,0.438017237235871,1,1,1,2438
"Gene1727","Gene1727",3.32509636316875,1,3.32509636316875,1,1,1,8832
"Gene1728","Gene1728",0.322436669032818,1,0.322436669032818,1,1,1,3322
"Gene1729","Gene1729",0.37599034891285,1,0.37599034891285,0.624888220177717,1,1,3048
"Gene1730","Gene1730",4.67272624726467,1,4.67272624726467,1,1,1,1282
"Gene1731","Gene1731",0.00225009711122197,1,0.00225009711122197,1,1,1,2654
"Gene1732","Gene1732",2.96752496718878,1,2.96752496718878,1,1,1,977
"Gene1733","Gene1733",1.16158360714114,1,1.16158360714114,1,1,1,4620
"Gene1734","Gene1734",0.106931984776616,1,0.106931984776616,1,1,1,8769
"Gene1735","Gene1735",1.7485847995765,1,1.7485847995765,1,1,1,5453
"Gene1736","Gene1736",0.1455447920695,1,0.1455447920695,1,0.782015582948529,1,2525
"Gene1737","Gene1737",0.451634686133588,1,0.451634686133588,1,1,1,2914
"Gene1738","Gene1738",0.00949953628718615,1,0.00949953628718615,1,1,0.523975504927191,2583
"Gene1739","Gene1739",0.472517883493176,118.99111971489,120.880747125564,1,1,1,3958
"Gene1740","Gene1740",0.693055059571965,1,0.693055059571965,1,1.71282327791605,1,6246
"Gene1741","Gene1741",0.120621065504536,1,0.120621065504536,1.37618691823072,1,1,766
"Gene1742","Gene1742",1.77568969979234,1,1.77568969979234,1,1,1,4980
"Gene1743","Gene1743",9.29811475228203,1,9.29811475228203,1,1,1,3421
"Gene1744","Gene1744",0.235235973069779,1,0.235235973069779,1,1,1,2783
"Gene1745","Gene1745",1.10425614439437,1,1.10425614439437,1,1,1,932
"Gene1746","Gene1746",2.04458339077367,1,2.04458339077367,1.68369244867378,1,1,1585
"Gene1747","Gene1747",0.187252588537759,1,0.187252588537759,1,1,1,2862
"Gene1748","Gene1748",0.996666812619052,1,0.996666812619052,1.39584753531927,1,1,1613
"Gene1749","Gene1749",1.89121741536676,1,1.89121741536676,1,1,1,699
"Gene1750","Gene1750",0.373261600330694,1,0.373261600330694,1,1,1,1364
"Gene1751","Gene1751",0.140616146747388,1,0.140616146747388,1,0.360137312527821,1,2697
"Gene1752","Gene1752",1.66376701250113,1,1.66376701250113,0.728859603418683,0.914566915384754,1,7110
"Gene1753","Gene1753",4.75030933940267,1,4.75030933940267,1,1,1,2275
"Gene1754","Gene1754",0.94506282138397,1,0.94506282138397,1,1,1,3467
"Gene1755","Gene1755",0.617735589211836,1,0.617735589211836,1,1,1,4797
"Gene1756","Gene1756",1.53747269808216,1,1.53747269808216,1,1,1,2148
"Gene1757","Gene1757",0.017983788576851,1,0.017983788576851,1,1,1,6944
"Gene1758","Gene1758",2.80290745407954,1,2.80290745407954,1,1,1.82883964416991,3932
"Gene1759","Gene1759",0.0367157596394261,1,0.0367157596394261,1,1,1,14517
"Gene1760","Gene1760",2.43225670843101,1,2.43225670843101,1,1,1,8615
"Gene1761","Gene1761",0.0311675005734014,1,0.0311675005734014,1,1,1.6895085659024,6261
"Gene1762","Gene1762",1.18502182156345,1,1.18502182156345,1,1,1,2912
"Gene1763","Gene1763",0.132349247279701,1,0.132349247279701,0.88118712999784,1,1,1682
"Gene1764","Gene1764",2.54736359944802,1,2.54736359944802,1,1,1,8209
"Gene1765","Gene1765",0.621881515950787,1,0.621881515950787,1,1,0.53220053222316,1689
"Gene1766","Gene1766",0.466067311933762,1,0.466067311933762,1,1,1,3575
"Gene1767","Gene1767",1.67763214740556,1,1.67763214740556,1,1,1,3415
"Gene1768","Gene1768",0.294724818752818,1,0.294724818752818,1,1,1,4672
"Gene1769","Gene1769",6.48351979109701,1,6.48351979109701,1,1,1,3209
"Gene1770","Gene1770",0.050365274176269,1,0.050365274176269,1,1,1,2051
"Gene1771","Gene1771",1.83787863503342,1,1.83787863503342,1.31884739521707,1,0.835456034620449,3063
"Gene1772","Gene1772",1.23906093420085,1,1.23906093420085,1,1,1,2608
"Gene1773","Gene1773",0.464786884116835,1,0.464786884116835,1,1,1,1115
"Gene1774","Gene1774",0.876700200422504,74.6170793197601,75.8020289086446,0.837440715582628,1,1,4622
"Gene1775","Gene1775",0.00774548781034401,1,0.00774548781034401,1.57788447786771,1,1,1831
"Gene1776","Gene1776",3.76855427101569,1,3.76855427101569,1,1,1,12974
"Gene1777","Gene1777",0.540986743230114,1,0.540986743230114,1,1,1,3457
"Gene1778","Gene1778",2.26520168506346,1,2.26520168506346,1,1,1,6616
"Gene1779","Gene1779",4.9375662719563,1,4.9375662719563,1,1,1,2491
"Gene1780","Gene1780",0.064227777250375,24.5522838025596,24.9421840621683,1,1,1.16852486328063,9722
"Gene1781","Gene1781",1.63798076292133,1,1.63798076292133,1,1,1,2457
"Gene1782","Gene1782",3.40311892453685,1,3.40311892453685,1,1,1,1661
"Gene1783","Gene1783",2.50196161446067,1,2.50196161446067,1,1,1,1574
"Gene1784","Gene1784",0.34611443028324,1,0.34611443028324,1,1,1,909
"Gene1785","Gene1785",0.677673519469971,1,0.677673519469971,1,1,1,3782
"Gene1786","Gene1786",2.13435603017274,1,2.13435603017274,1.28336678899,1,1,845
"Gene1787","Gene1787",0.232736068169295,1,0.232736068169295,1,1,1,2572
"Gene1788","Gene1788",0.0188823055297442,1,0.0188823055297442,1,1,1,4711
"Gene1789","Gene1789",0.00332865359073598,1,0.00332865359073598,1,1.87824514744689,1,1899
"Gene1790","Gene1790",1.03162557435315,1,1.03162557435315,1,1,1,3896
"Gene1791","Gene1791",18.8629409900719,1,18.8629409900719,1,1,1,1272
"Gene1792","Gene1792",1.02126674055061,1,1.02126674055061,1,1,0.989139144712933,3388
"Gene1793","Gene1793",3.06992025199956,1,3.06992025199956,1,1,1,3052
"Gene1794","Gene1794",1.35984854003664,1,1.35984854003664,1,1,1,3026
"Gene1795","Gene1795",0.175322328470292,1,0.175322328470292,1,1,1,2800
"Gene1796","Gene1796",0.492216055268268,1,0.492216055268268,1,1,1,1370
"Gene1797","Gene1797",3.59596730210544,1,3.59596730210544,0.800337533993857,1,1,1585
"Gene1798","Gene1798",1.12443360784386,1,1.12443360784386,1,1,1,15665
"Gene1799","Gene1799",2.51158808089737,1,2.51158808089737,1,1,1,7696
"Gene1800","Gene1800",7.09914798334251,1,7.09914798334251,1,1,1,1063
"Gene1801","Gene1801",0.991792693604148,1,0.991792693604148,1,1,1,1159
"Gene1802","Gene1802",2.41710659785535,1,2.41710659785535,1.11920873502722,1,1,4996
"Gene1803","Gene1803",2.73197117415666,1,2.73197117415666,1,1,2.30412954142749,1707
"Gene1804","Gene1804",4.02065227378641,1,4.02065227378641,0.776553742004762,1,1,5883
"Gene1805","Gene1805",1.59380740155593,1,1.59380740155593,1,1,1,3214
"Gene1806","Gene1806",0.93417922057396,1,0.93417922057396,1,1,1,1249
"Gene1807","Gene1807",0.218009563632665,1,0.218009563632665,1,1,1,3245
"Gene1808","Gene1808",0.602497995259032,1,0.602497995259032,1.33762469081034,1,0.533744007806265,6000
"Gene1809","Gene1809",0.888842482479909,122.635558480907,124.583061062478,1,1,1,2480
"Gene1810","Gene1810",8.0464596842726,1,8.0464596842726,1.49581549786107,1,1,2704
"Gene1811","Gene1811",8.54029199068871,1,8.54029199068871,1,1,1,2138
"Gene1812","Gene1812",0.0486267804210426,1,0.0486267804210426,1,1,1,1888
"Gene1813","Gene1813",0.0537168844212869,1,0.0537168844212869,0.549012106039889,1,1,2298
"Gene1814","Gene1814",1.80491305428051,1,1.80491305428051,1,1,1,1394
"Gene1815","Gene1815",4.66797549359375,1,4.66797549359375,1,1,1,3450
"Gene1816","Gene1816",4.24870796399106,1,4.24870796399106,1,1,1,4101
"Gene1817","Gene1817",0.640187678982982,1,0.640187678982982,1,1,1,2408
"Gene1818","Gene1818",0.239237128897685,1,0.239237128897685,1,1,1,5793
"Gene1819","Gene1819",7.80658196991095,1,7.80658196991095,1,0.953217513075338,1,2385
"Gene1820","Gene1820",2.28982716260712,1,2.28982716260712,1,1,1.60001427113725,2288
"Gene1821","Gene1821",0.0363685810116297,1,0.0363685810116297,0.816882939038435,1.15161935061878,1,5182
"Gene1822","Gene1822",0.775248808489791,1,0.775248808489791,1,1,1,5854
"Gene1823","Gene1823",6.61781316308842,1,6.61781316308842,1,1,1,1186
"Gene1824","Gene1824",3.2625130528288,1,3.2625130528288,1,1,1,5061
"Gene1825","Gene1825",0.359584992027511,1,0.359584992027511,1,1,1,248
"Gene1826","Gene1826",0.344334078458896,63.6317191761638,64.6422167749064,1,1,1,2173
"Gene1827","Gene1827",0.232423018194372,1,0.232423018194372,1,1,1,3373
"Gene1828","Gene1828",0.688864807449381,1,0.688864807449381,1,1,1,3211
"Gene1829","Gene1829",2.2974892127028,1,2.2974892127028,1,1,0.82683304910787,1856
"Gene1830","Gene1830",7.02498694532698,1,7.02498694532698,1,1,1,2047
"Gene1831","Gene1831",0.844341504635326,1,0.844341504635326,1,1,1,3656
"Gene1832","Gene1832",0.332265346403399,1,0.332265346403399,1,1,1,1987
"Gene1833","Gene1833",1.81287068691155,1,1.81287068691155,1,1,1,4583
"Gene1834","Gene1834",1.19221625262861,1,1.19221625262861,1,1,1,531
"Gene1835","Gene1835",1.09716790787088,1,1.09716790787088,1,1,1,4849
"Gene1836","Gene1836",1.73419799716284,1,1.73419799716284,1,1,1,2759
"Gene1837","Gene1837",0.0612630527512205,1,0.0612630527512205,1,1,1.28169097045796,3280
"Gene1838","Gene1838",0.588329147126199,1,0.588329147126199,1,1,1,5878
"Gene1839","Gene1839",0.125523672813399,1,0.125523672813399,1,1,1,4351
"Gene1840","Gene1840",0.855021612226233,1,0.855021612226233,1,1,0.731880009106754,11054
"Gene1841","Gene1841",0.0812799772063337,65.9416656502175,66.9888461391205,1,1,1,2007
"Gene1842","Gene1842",8.11381147687177,1,8.11381147687177,1,1,1,3620
"Gene1843","Gene1843",0.385371411162941,1,0.385371411162941,1,1,1,2211
"Gene1844","Gene1844",0.327898219160085,70.2376129695883,71.3530148503813,1,1,1,2479
"Gene1845","Gene1845",0.0413294245263856,1,0.0413294245263856,1,1,1,7188
"Gene1846","Gene1846",5.83294262830069,1,5.83294262830069,1,1,1,1784
"Gene1847","Gene1847",2.73831267824423,1,2.73831267824423,1,0.78793008275908,1,3561
"Gene1848","Gene1848",11.93044532197,1,11.93044532197,1,1,1,4086
"Gene1849","Gene1849",0.025975252229613,1,0.025975252229613,1.45506888207124,1,0.965853946981262,4955
"Gene1850","Gene1850",9.80919142644508,1,9.80919142644508,1,1,1,5051
"Gene1851","Gene1851",2.35769533918633,1,2.35769533918633,1,1,1,1067
"Gene1852","Gene1852",0.44484030658119,1,0.44484030658119,1,1,1,2726
"Gene1853","Gene1853",1.92321961551836,1,1.92321961551836,1,1,1,2611
"Gene1854","Gene1854",0.277274676958798,1,0.277274676958798,1,1,1,1688
"Gene1855","Gene1855",1.37517710824938,1,1.37517710824938,1,1,1,3295
"Gene1856","Gene1856",2.63289536714354,1,2.63289536714354,1,1,1,6201
"Gene1857","Gene1857",0.0142740348425387,1,0.0142740348425387,1,1,1,2418
"Gene1858","Gene1858",0.163368889828993,1,0.163368889828993,1,1,1,3440
"Gene1859","Gene1859",0.289400154925201,1,0.289400154925201,1,1,1,3521
"Gene1860","Gene1860",0.970906513350404,1,0.970906513350404,1,1.74193985225723,1,8700
"Gene1861","Gene1861",4.08655614620281,1,4.08655614620281,1,0.887217416176051,1,3571
"Gene1862","Gene1862",0.789821589558145,1,0.789821589558145,1,1,1,2373
"Gene1863","Gene1863",0.257272143959201,1,0.257272143959201,1,1,1,771
"Gene1864","Gene1864",1.04206703759572,1,1.04206703759572,1,1,1,4184
"Gene1865","Gene1865",10.6385563508946,1,10.6385563508946,1,1,1,2092
"Gene1866","Gene1866",1.67695327368893,1,1.67695327368893,1,1,1,2967
"Gene1867","Gene1867",0.0463852641705862,1,0.0463852641705862,1,1.14130626091384,1,2093
"Gene1868","Gene1868",1.73148215783565,1,1.73148215783565,1,1,1,6203
"Gene1869","Gene1869",1.9940407581417,1,1.9940407581417,1,1,1.15185406106886,739
"Gene1870","Gene1870",1.65783161895089,1,1.65783161895089,1,1,0.729721813064459,1496
"Gene1871","Gene1871",0.127797334871545,1,0.127797334871545,1,1,1,623
"Gene1872","Gene1872",0.559892649303032,1,0.559892649303032,1,1,1,1565
"Gene1873","Gene1873",0.170518930136428,1,0.170518930136428,1,1,1,2752
"Gene1874","Gene1874",0.274957473307087,1,0.274957473307087,1,1.4002400190893,1,7443
"Gene1875","Gene1875",3.37596697950719,1,3.37596697950719,1,1,1,3802
"Gene1876","Gene1876",0.801453280294982,1,0.801453280294982,1,1,1,1825
"Gene1877","Gene1877",6.39242288287131,1,6.39242288287131,1.13348168861902,1,1,4538
"Gene1878","Gene1878",1.69215871496657,1,1.69215871496657,1,1,1,2266
"Gene1879","Gene1879",3.26761657161147,1,3.26761657161147,1,0.800052861205126,1,3307
"Gene1880","Gene1880",2.235089323706,1,2.235089323706,1,1,1,358
"Gene1881","Gene1881",4.10477349072981,1,4.10477349072981,1,1,1,4467
"Gene1882","Gene1882",0.56515524334437,1,0.56515524334437,1.65058916504368,1,1,1536
"Gene1883","Gene1883",0.191741910673255,1,0.191741910673255,1,1,1,3618
"Gene1884","Gene1884",1.3649550511344,1,1.3649550511344,1,1,1,3191
"Gene1885","Gene1885",0.0191197375881273,1,0.0191197375881273,1,1,1,6614
"Gene1886","Gene1886",2.51758123236763,103.223348372203,104.862577156444,1,1,1,1630
"Gene1887","Gene1887",2.67946284246022,1,2.67946284246022,1,1,1,6467
"Gene1888","Gene1888",4.83690066891483,59.1475676699083,60.0868551176738,1,1,1.24479123012484,1998
"Gene1889","Gene1889",1.01326148798834,1,1.01326148798834,1,1,1,1409
"Gene1890","Gene1890",0.857005560492374,1,0.857005560492374,1,1,1,1617
"Gene1891","Gene1891",5.57531658774978,1,5.57531658774978,1,1,1,3851
"Gene1892","Gene1892",0.084149176960967,44.2401325007051,44.9426838106305,1,1,1,961
"Gene1893","Gene1893",4.05625718179545,1,4.05625718179545,1.83905997422648,1,1,1511
"Gene1894","Gene1894",1.05549598353629,1,1.05549598353629,1,1,1,3908
"Gene1895","Gene1895",7.36055253722548,1,7.36055253722548,1,1,1,5288
"Gene1896","Gene1896",0.0648477522510331,1,0.0648477522510331,1,1.14050188836536,1,1992
"Gene1897","Gene1897",0.262066920776614,1,0.262066920776614,1,1,1,2683
"Gene1898","Gene1898",0.0480420900945828,1,0.0480420900945828,1,1,1,2288
"Gene1899","Gene1899",0.076230754723759,1,0.076230754723759,1,1,1,4367
"Gene1900","Gene1900",11.4730684360592,1,11.4730684360592,1,1,1,4003
"Gene1901","Gene1901",1.40549321215747,1,1.40549321215747,1,0.799989670719529,1,2955
"Gene1902","Gene1902",0.0164323594646308,1,0.0164323594646308,1,1,1,1251
"Gene1903","Gene1903",1.30093459721749,1,1.30093459721749,1,1,1,1635
"Gene1904","Gene1904",0.682562617816844,1,0.682562617816844,1.7320855656824,1,1,2130
"Gene1905","Gene1905",2.97753431842738,1,2.97753431842738,1,1,1,2045
"Gene1906","Gene1906",2.14672375866397,53.272208881449,54.1181932403721,1,1,1,1468
"Gene1907","Gene1907",0.566092371205315,1,0.566092371205315,1,1,1,6360
"Gene1908","Gene1908",1.38733918432383,1,1.38733918432383,1,1,1,4074
"Gene1909","Gene1909",0.00683346403208351,1,0.00683346403208351,2.06073517491083,1,1,947
"Gene1910","Gene1910",0.566177384664871,1,0.566177384664871,1,1,1,1135
"Gene1911","Gene1911",0.302027188818704,1,0.302027188818704,1,1.3206318262087,1,3840
"Gene1912","Gene1912",2.51195171087626,1,2.51195171087626,1,1,1.00671643846933,3136
"Gene1913","Gene1913",1.02943787998096,1,1.02943787998096,1,1,1,2411
"Gene1914","Gene1914",2.8838735523113,1,2.8838735523113,1,1,1,1363
"Gene1915","Gene1915",1.36085283812593,1,1.36085283812593,0.826553161148009,1,1,4432
"Gene1916","Gene1916",0.310318228802009,1,0.310318228802009,1,1,1,2917
"Gene1917","Gene1917",0.238936475519234,1,0.238936475519234,1,1,1,3241
"Gene1918","Gene1918",1.54200628119274,1,1.54200628119274,1,1.0110244410826,1,910
"Gene1919","Gene1919",0.0140948740104146,1,0.0140948740104146,1,1,1,3636
"Gene1920","Gene1920",11.5693331631336,1,11.5693331631336,1,1,0.955030953790132,913
"Gene1921","Gene1921",3.96314537665471,1,3.96314537665471,1,1,1,5837
"Gene1922","Gene1922",0.0648235043352282,1,0.0648235043352282,1,1,1,2253
"Gene1923","Gene1923",0.170553070057705,1,0.170553070057705,1,1,1,3656
"Gene1924","Gene1924",0.033798271286435,1,0.033798271286435,1,1,1,3356
"Gene1925","Gene1925",3.75949007227872,1,3.75949007227872,1,1,1,2352
"Gene1926","Gene1926",6.31108806842968,1,6.31108806842968,1,1,1,1563
"Gene1927","Gene1927",0.175482320279009,1,0.175482320279009,1,0.884390528855604,1,3375
